,CSX.US
3353,0.1631765025836341
3354,0.3387992952974657
3355,0.1623596265728458
3356,0.0946201676128783
3357,-0.1895991332611058
3358,0.0
3359,-0.1899592944369071
3360,-0.0814774579033165
3361,0.0
3362,0.1085187194791078
3363,-0.2720348204570224
3364,-0.6076508769506943
3365,-0.6673154455720697
3366,0.3463563313937378
3367,-0.5012531328320993
3368,-0.5178446466060046
3369,0.3486750348675035
3370,0.2642926693559573
3371,-0.0835305582625675
3372,-0.2372313703600359
3373,0.0279017857142999
3374,0.5273383291701297
3375,-0.2311743154486248
3376,-0.270292887029283
3377,-0.0279017857142801
3378,-0.2938295788442814
3379,0.083880889137428
3380,-0.1680436913597599
3381,-0.070067264573987
3382,-0.1825073704899557
3383,-0.0140409997191871
3384,-0.2816108138552561
3385,0.140607424072003
3386,0.0562113546936369
3387,0.014050864128151
3388,0.7391910739191089
3389,0.1108173969356432
3390,0.0566327242293175
3391,-0.2236823710331281
3392,0.0139781940173401
3393,0.2509760178471732
3394,0.3612114476243472
3395,0.0694155213105611
3396,-0.0277739202888432
3397,-0.1390627172855076
3398,0.1804553026096746
3399,0.0554938956714651
3400,-0.0277546489036858
3401,0.1330450690171346
3402,-0.1332223147377236
3403,-0.0694348007221179
3404,0.1420005435958153
3405,-0.1282976950846956
3406,-0.2645134344981174
3407,-0.0836003901351571
3408,-0.1814628699050746
3409,0.0697447342725584
3410,0.0139470013947072
3411,0.222655162816583
3412,-0.2371320965267146
3413,0.2920723226703866
3414,0.2914110429447817
3415,-0.0153397760392776
3416,-0.2923076923076888
3417,-0.2776920703486684
3418,-0.0926497838171526
3419,-0.0618046971569936
3420,-0.1237623762376211
3421,0.1081749343223507
3422,0.2035717590450711
3423,0.0585696670776767
3424,0.0923929781336653
3425,-0.0924784217016064
3426,-0.0771247879068288
3427,-0.1544878727019841
3428,0.1234377410893354
3429,-0.0308689612594474
3430,-0.1545833977430955
3431,-0.0309262409154105
3432,-0.116418039842209
3433,-0.1159330440173751
3434,-0.2174588381484942
3435,0.2818995694061555
3436,-0.0806076577274724
3437,-0.0620443617186385
3438,-0.1709136109384702
3439,-0.7439991310959078
3440,-0.4692274116106423
3441,0.2720644248558058
3442,-0.3604193971166429
3443,-0.0218483722962595
3444,0.4025677293003921
3445,-0.2180787264202408
3446,-0.1310186701604873
3447,0.3373231773667054
3448,0.086975429441181
3449,-0.2616088947024298
3450,0.2934463645256062
3451,-0.0217414936406242
3452,-0.0652670510170652
3453,0.1845819761129071
3454,-0.1086956521739068
3455,-0.0380579568313995
3456,-0.0598411489500672
3457,-0.1089205968848647
3458,0.2390524828860141
3459,0.2492954693258226
3460,-0.0108401084010895
3461,-0.0292768615204461
3462,-0.1661779081133983
3463,-0.1849836779107589
3464,0.4185993258847479
3465,-0.0416259254085689
3466,-0.3785754346606986
3467,-0.0802662819872283
3468,-0.0039292730844702
3469,0.2938295788442616
3470,0.1955034213098737
3471,0.315993151161663
3472,0.3075274845750474
3473,0.0019428254232637
3474,0.0416146483562229
3475,-0.0555170020818962
3476,-0.0277662085242204
3477,0.2492729538844933
3478,0.1244813278008346
3479,0.1381215469613377
3480,-0.0829416643627346
3481,0.4129955947136525
3482,-0.0550964187327909
3483,-0.0824370486985087
3484,0.0410638004685055
3485,0.1376083665887003
3486,-0.0826332461093544
3487,-0.1379120121362492
3488,-0.1242750621375357
3489,0.2754436059555367
3490,0.1730632189758746
3491,-0.0101812258195938
3492,-0.3935197015383095
3493,0.0153295861011758
3494,0.1224864754516735
3495,0.0724186819799858
3496,-0.0520461271558342
3497,-0.0714869281045681
3498,-0.0613120784794627
3499,-0.0102197240674554
3500,-0.0511247443762752
3501,-0.0409165302782242
3502,-0.0102301790281382
3503,-0.0614187736718213
3504,-0.0512085210979077
3505,-0.0102427532520793
3506,0.0818749360352044
3507,0.1838798651547725
3508,-0.0306560392397313
3509,0.0510673067102412
3510,0.0969338299066362
3511,-0.0561510974987162
3512,-0.1432370342879441
3513,0.0205458448328726
3514,-0.0312891113892377
3515,-0.0312989045383423
3516,0.3275620028076867
3517,0.2127218013904724
3518,0.1036591686534615
3519,-0.1037667323855912
3520,0.2587456013247775
3521,-0.1451077943615263
3522,0.1035411058190042
3523,-0.020712510356251
3524,0.3919950484835934
3525,0.2007515313738687
3526,0.2515917026083286
3527,-0.1542733724159122
3528,0.1130059584959928
3529,-0.578631948749744
3530,0.1238390092879303
3531,-0.4353233830845788
3532,0.2636067607380942
3533,0.2011761064685931
3534,0.0515570220664025
3535,0.0103103412722867
3536,-0.0412583806085529
3537,0.1339101771734605
3538,0.6040749462475719
3539,-0.2482758620689749
3540,-0.0413964399061696
3541,-0.0138007176373242
3542,0.0
3543,0.2065831152733861
3544,0.1924398625429561
3545,-0.2066115702479417
3546,-0.1103143960286793
3547,0.0137873983179444
3548,0.0413450937155473
3549,-0.0689560060681246
3550,0.0137892995035726
3551,0.0826674014880163
3552,0.1238475299298244
3553,-0.1377979881493848
3554,-0.0137816979051693
3555,0.0275558004959989
3556,-0.0413507925568589
3557,-0.1518498067366088
3558,0.1653803748621893
3559,0.0963789067878193
3560,0.15122353588122
3561,-0.027502750275022
3562,-0.110132158590306
3563,-0.1931034482758628
3564,-0.0765780549174131
3565,-0.1808318264014379
3566,0.0164365548980939
3567,0.38749113136494
3568,-0.4110039456378781
3569,0.6857516055295632
3570,-0.1089680723548093
3571,0.1088494611951763
3572,0.444299956653659
3573,0.140677415864079
3574,-0.1680125738442373
3575,-0.1465479808944755
3576,0.1084363478637977
3577,-0.2500271768670551
3578,-0.1142732763780701
3579,0.0163220892274217
3580,-0.1634877384196247
3581,0.4340748779164467
3582,-0.3703300294085648
3583,0.5739657786441424
3584,0.2592352559948098
3585,-0.3305337306962803
3586,-0.1356483993488876
3587,-0.2066115702479469
3588,0.1953548947254252
3589,0.3077249575551699
3590,-0.1913672124175979
3591,0.1486199575371556
3592,-0.0093426986809892
3593,0.2423215420461838
3594,0.137493389740873
3595,0.1478508818249029
3596,0.1476326057154914
3597,-0.4448681283762332
3598,-0.0211886852420765
3599,-0.0423953365129902
3600,0.116451408003387
3601,0.0423280423280489
3602,-0.0148170099273922
3603,-0.1157064024209353
3604,-0.0602205258693911
3605,-0.1008224993366928
3606,-0.0690314358538633
3607,-0.0212449543233439
3608,-0.1382831613658073
3609,0.0319013185878361
3610,0.0106326422115799
3611,-0.0212698075082378
3612,-0.0638501649462618
3613,-0.1598806224685628
3614,-0.4641089108910847
3615,-0.2015191443187032
3616,-0.2486402486402654
3617,-0.0933271115258796
3618,-0.3433744342126004
3619,0.0468018720748847
3620,0.0467799781693453
3621,0.1867704280155712
3622,-0.0778816199376902
3623,0.1399906672888527
3624,0.0310993624630633
3625,0.1862486419369929
3626,-0.0621214474297348
3627,0.1705426356589138
3628,-0.0155062800434255
3629,-0.0310221808593082
3630,0.2012383900928722
3631,-0.0309693403530443
3632,0.1237240952675507
3633,-0.0464180721027404
3634,0.0309358081980049
3635,-0.0157797517938046
3636,0.0466986237822912
3637,0.2006172839506102
3638,0.0
3639,-0.3507685958939329
3640,0.1956342668863238
3641,-0.0566630608355296
3642,0.2415210688591977
3643,0.0718907260963411
3644,-0.1748971193415655
3645,-0.2061855670103121
3646,-0.0846076064301715
3647,0.0226944501753572
3648,-0.010316723408636
3649,-0.1136128898987953
3650,-0.0310982860814922
3651,-0.0412403100775224
3652,-0.1138245033112577
3653,0.0206910821435919
3654,-0.0362225097024544
3655,0.0672251525493822
3656,0.0620155038759713
3657,0.0671383566596061
3658,-0.1085720194395657
3659,0.0492984020910026
3660,0.0746669420634085
3661,0.1134722508768304
3662,0.1647785787847544
3663,0.2465584549003586
3664,0.4991924827485001
3665,0.3365525314603511
3666,0.116924875767317
3667,-0.0342122269235535
3668,0.0342005261619339
3669,0.2769275615799413
3670,0.1745962461807137
3671,-0.0582326393943896
3672,0.2033996803719317
3673,0.0580804414113638
3674,-0.0871966283970386
3675,0.0871206621170353
3676,0.1884057971014426
3677,-0.0144948543267214
3678,0.0110148758797562
3679,-0.3163710380924752
3680,-0.1164483260553104
3681,-0.0145581598486025
3682,0.0581987487269114
3683,-0.0582326393943896
3684,-0.1457938474996272
3685,0.0145772594752054
3686,0.0145751348200045
3687,0.4353504571179759
3688,0.0435161009573558
3689,-0.0205338809034866
3690,0.3274662300450196
3691,0.0817995910020432
3692,-0.0921093030396105
3693,-0.0921942224953792
3694,-0.0153680651605968
3695,0.3318697028489766
3696,-0.0919869174161931
3697,0.115259476748515
3698,-0.1768255266925736
3699,-0.0409249028033622
3700,-0.1126702857728151
3701,0.0563034242719013
3702,0.0051182311393135
3703,0.0
3704,-0.0819588156951114
3705,-0.1128205128205122
3706,0.2147174592517857
3707,0.1534845697935807
3708,-0.0511195174317525
3709,-0.0562631067464649
3710,0.0255676007363527
3711,0.0511090667484382
3712,-0.0664859612335679
3713,0.0255649861949132
3714,0.2483688168132166
3715,0.2329043262521291
3716,-0.1086619062402874
3717,-0.015525539512506
3718,-0.1087970158532688
3719,-0.046649043694606
3720,-0.0778089013383086
3721,0.1088139281827968
3722,-0.0466562986003128
3723,0.21725636250776
3724,0.0465332712889733
3725,-0.0620828806456496
3726,-0.031051079025012
3727,-0.0155279503105448
3728,-0.0155303618574392
3729,-0.0777121541809094
3730,0.0
3731,0.046605561597019
3732,-0.093298087389212
3733,-0.062237435817654
3734,-0.0466998754670005
3735,-0.1246882793017429
3736,0.1431862043204861
3737,0.0124494242141453
3738,-0.1090512540894335
3739,-0.0900292595093386
3740,0.089948279739148
3741,0.1683690649904654
3742,0.1233183856502235
3743,-0.0560852495793574
3744,-0.1235399820305474
3745,0.0426592424616591
3746,-0.0763959105718434
3747,-0.0224744353298238
3748,0.0785986975073067
3749,-0.0505532775374955
3750,0.0056167153448612
3751,0.0112321689318264
3752,-0.1349679451130407
3753,0.0786693639020087
3754,-0.0787313013159457
3755,0.1347860271818539
3756,-0.112447992803322
3757,0.0786516853932507
3758,-0.1575512041413465
3759,-0.0112549240292685
3760,0.1124227093873058
3761,-0.2366463826910164
3762,-0.1354096140825889
3763,-0.0677506775067776
3764,0.0561072771138384
3765,-0.3095452498874285
3766,-0.2821988937803363
3767,-0.0790781744238673
3768,0.5281492302505887
3769,0.2521997421958286
3770,-0.5012954827081304
3771,0.2304017982579357
3772,-0.1914306626878976
3773,-0.1974500733386115
3774,-0.158209967227936
3775,0.1016030706705841
3776,-0.1582994120307559
3777,-0.011308379509206
3778,0.0790960451977324
3779,0.0677506775067776
3780,-0.2969496408744126
3781,0.0702807495255211
3782,0.1018654607122744
3783,-0.0339289753449458
3784,0.0113083795092221
3785,0.0113071008593293
3786,-0.3232941977199212
3787,-0.3243427791054928
3788,0.3628529311713269
3789,0.8520306731042439
3790,0.0562024195425364
3791,0.2553793884484794
3792,-0.3836862299275203
3793,0.5230421260955476
3794,-0.0565770862800453
3795,0.0565450947130223
3796,-0.1557411864646742
3797,0.3527088036117382
3798,0.281373100731574
3799,0.0
3800,-0.014070634585627
3801,0.2666292450182598
3802,-0.1264577771532997
3803,-0.3383617651205341
3804,0.4071889918562089
3805,0.1542128136828816
3806,-0.0701459034792328
3807,0.098107918710572
3808,0.0420285794340167
3809,-0.1965188096574966
3810,-0.1264933239634423
3811,0.0
3812,0.1683737898133721
3813,-0.1827382625808201
3814,-0.1696213613482175
3815,-0.0218914185639185
3816,-0.1424969856406834
3817,-0.2086994727592242
3818,0.1754385964912243
3819,-0.3576341127923002
3820,-0.2150419056021098
3821,0.0771349862258878
3822,-0.1434561906863777
3823,0.0716766830236508
3824,0.657282138357884
3825,-0.4014518257809006
3826,0.0
3827,-0.1211320339169688
3828,-0.0495785820525551
3829,-0.0110186766569391
3830,0.0
3831,-0.1103083117312827
3832,-0.1049028268551224
3833,-0.0552425146392632
3834,0.6694468832309036
3835,-0.1098659635245094
3836,0.2848378615249837
3837,0.3928415539065904
3838,-1.0698136097937565
3839,-0.1406752411575568
3840,-0.1106528518257714
3841,0.0452465939369581
3842,-0.1056869652742868
3843,0.2309700743121149
3844,0.0602167804094763
3845,-0.0803535556448355
3846,-0.2466898253033324
3847,0.0654055141879631
3848,0.070387129210666
3849,0.120518228382033
3850,0.0501907247540768
3851,0.0132485958495738
3852,-0.0132503513350709
3853,0.1102978040709911
3854,-0.1254957080467848
3855,0.1103143960286811
3856,0.0350877192982422
3857,-0.0601865783930206
3858,-0.2715751357875639
3859,0.1205545509343023
3860,-0.1055966209081349
3861,-0.0251483754149539
3862,0.0301689460981507
3863,-0.5561735261401529
3864,-0.4767742814330589
3865,-0.3005875119551836
3866,0.2453318795147973
3867,0.1632875221118388
3868,0.0
3869,-0.2728885250375066
3870,0.0272814077206329
3871,0.0953938402834466
3872,-0.02726281352235
3873,0.0681106116332885
3874,-0.0954458685573945
3875,-0.1092001092001068
3876,0.0545702592087203
3877,0.1090215317525188
3878,-0.0818330605564679
3879,0.0817661488143939
3880,0.0136258345823751
3881,-0.0136276914690721
3882,0.0680920604657651
3883,-0.2046943231441125
3884,-0.2051141802270008
3885,0.0956284153005565
3886,0.0409668168783301
3887,-0.0273186723125395
3888,0.3674469243331658
3889,-0.0281928390188835
3890,0.560695262125043
3891,0.4326587578506661
3892,-0.4767914738465901
3893,-0.7915194346289786
3894,-0.2266610001416582
3895,-0.1845018450184639
3896,-0.0425954848785843
3897,-0.3590868933284071
3898,0.1309235804753077
3899,0.297956867196379
3900,-0.3845606039025925
3901,-0.299999999999991
3902,-0.057175528873651
3903,0.0999571612166319
3904,0.0713470319634662
3905,-0.2001715756362604
3906,0.3277754025937067
3907,-0.0713063320022777
3908,0.0570125427593957
3909,-0.1570306923625973
3910,0.1567844925883686
3911,0.1991465149359894
3912,-0.2281151981750735
3913,-0.2000000000000008
3914,-0.7228915662650591
3915,0.0
3916,-0.5349752700111045
3917,-0.0858715967065653
3918,0.2720265981562602
3919,-0.0251939937518809
3920,-0.0605021679943554
3921,-0.0302602380472071
3922,-0.0605571255551092
3923,0.0302693976389881
3924,0.1083478217048421
3925,0.0981724814982596
3926,0.0352289884247575
3927,0.0349148309548661
3928,-0.0852970795568962
3929,0.0403663777266275
3930,-0.0353456522833693
3931,0.1608606042326412
3932,0.0251281535832661
3933,-0.035191795284296
3934,-0.0553319919517028
3935,-0.0201247735963073
3936,0.1657541815259493
3937,0.1754913758523838
3938,-0.1003814495081251
3939,0.0183670602979741
3940,0.2296000862347675
3941,0.0753985351141828
3942,0.2256851155292786
3943,-0.0752850075284934
3944,-0.2371711944803782
3945,0.0107793467715758
3946,0.2097563599204081
3947,-0.0699677072120535
3948,0.0484157297326241
3949,-0.1130978026712513
3950,-0.1618297550976434
3951,0.1400560224089586
3952,0.225733634311521
3953,-0.161498708010342
3954,0.2898550724637791
3955,-0.0268456375838987
3956,-0.177495697074017
3957,0.0107561579004034
3958,-0.0753498385360529
3959,0.1343724805159903
3960,-0.0268817204301136
3961,0.2467017054596202
3962,0.0428862442371524
3963,-0.0858461208284132
3964,0.2564891761567662
3965,-0.0307881773399026
3966,0.0410340582683691
3967,-0.1232539030402676
3968,0.2663388649866883
3969,0.143207855973814
3970,-0.2872384078785403
3971,0.0461420148679843
3972,-0.0461633155519098
3973,0.0820008200081983
3974,0.0
3975,0.2045826513911649
3976,-0.0358147863903922
3977,0.0358019639934644
3978,0.0817661488143891
3979,0.1530768445759684
3980,0.0102040816326582
3981,0.1324773259961229
3982,-0.0305810397553528
3983,-0.0407913522333184
3984,-0.0816493161869752
3985,-0.1328564128768622
3986,0.2039775624681314
3987,0.1018848700967993
3988,0.1322751322751276
3989,0.4719600222098881
3990,0.5384509181278484
3991,0.0276052449965438
3992,0.0413907284768227
3993,-0.2905770029057811
3994,-0.1940939969499522
3995,0.1660899653979301
3996,-0.2358490566037759
3997,-0.3480439927606849
3998,0.1667824878387832
3999,0.1110648340969017
4000,-0.3063640161537374
4001,-0.349357182783678
4002,-0.0279563880346603
4003,0.0837988826815475
4004,-0.1678791270285259
4005,-0.0419874037788679
4006,0.2652149637074228
4007,-0.0279251605696677
4008,0.0558191459670556
4009,-0.0698226504678077
4010,0.2507312996239125
4011,0.0278512741957889
4012,-0.1254880089235965
4013,0.2225932109070626
4014,-0.5138717632552439
4015,0.1026483268322813
4016,-0.0067752485797702
4017,-0.0445722501797178
4018,0.1845207585853333
4019,0.0
4020,0.0717066174964222
4021,0.4385517593064688
4022,0.2441753993285269
4023,0.1888785084690613
4024,-0.0568990042674226
4025,0.0710732054015566
4026,0.0101522842639645
4027,0.0507356671740204
4028,-0.1359532272125866
4029,0.095218759516802
4030,-0.1219636141884384
4031,-0.045757283034218
4032,-0.0050844010575507
4033,-0.0712323191207971
4034,-0.1018641132728881
4035,-0.061155845479566
4036,0.0
4037,0.0509372453137705
4038,-0.0101884870096697
4039,-0.6357806280406931
4040,-0.2771925934139039
4041,-0.5350574072009854
4042,-0.1227678571428565
4043,-0.5498821681068286
4044,-0.3490990990991017
4045,0.1124859392576023
4046,-0.4065958888637897
4047,-0.1810364335822706
4048,-0.637667957185154
4049,0.2725414490120476
4050,-0.582524271844666
4051,0.1710376282782277
4052,0.3182541486701536
4053,0.2833503343533945
4054,-0.2727582679850086
4055,0.4300101844517479
4056,-0.1927437641723375
4057,-0.0283527076835902
4058,-0.2102511649051054
4059,0.0284042492756981
4060,-0.0739056281978371
4061,-0.1594351440610415
4062,0.3235143878767201
4063,-0.1307115253466638
4064,-0.1182732111176793
4065,-0.281690140845067
4066,0.1628182356423911
4067,-0.2671415850400814
4068,0.0296735905044662
4069,-0.0891000891000924
4070,0.0356273380440604
4071,0.0534124629080138
4072,0.0
4073,0.2368265245707468
4074,0.044385264092323
4075,0.1182207773016082
4076,0.0147754137115914
4077,-0.1776198934280706
4078,0.0295945546019473
4079,0.0887049083382647
4080,0.0974802823974278
4081,0.1828099660916928
4082,0.1325088339222665
4083,0.1323334803705387
4084,0.0293987946494135
4085,-0.1619552414605409
4086,0.1176470588235269
4087,-0.0735835172921223
4088,0.4541459126867891
4089,-0.3347280334727962
4090,-0.0279017857142801
4091,0.2643662167802946
4092,0.4018847006651774
4093,0.578671810416095
4094,0.3295797857731322
4095,-0.0687096330905553
4096,-0.6500691562932212
4097,-0.5004170141784813
4098,0.0833333333333364
4099,-0.1390820584144566
4100,0.0
4101,0.0417072153482568
4102,-0.2321517653845867
4103,0.3424524371615065
4104,-0.0833912439193916
4105,0.2495494246499273
4106,-0.2501737317581551
4107,-0.2650509059389858
4108,-0.0415446814442973
4109,0.3473186996387885
4110,-0.0973439020998573
4111,-0.083507306889356
4112,0.111219240928698
4113,-0.7987668161435081
4114,0.1010611419909131
4115,-0.0707928802589071
4116,-0.0505919255286827
4117,0.2472874085288968
4118,0.0403571608737245
4119,-0.2478001416000711
4120,0.1817264008076654
4121,-0.0656665151285525
4122,-0.1279606710601444
4123,-0.0845355606175659
4124,0.0050617533913701
4125,0.2423752777216672
4126,-0.1010917913465369
4127,0.0908999091000943
4128,0.0706499798142846
4129,0.171284634760707
4130,-0.0302358395484792
4131,0.0604351329572947
4132,-0.0302267002518903
4133,0.2111401568469673
4134,-0.0905705947468946
4135,0.13567157429274
4136,-0.085495876081265
4137,0.0
4138,-0.0503169970816113
4139,-0.0917805425249881
4140,0.1832247557003182
4141,-0.1631321370309916
4142,0.0
4143,0.1323694124834492
4144,0.0407124681933905
4145,0.1828710758915034
4146,0.0812100294386339
4147,0.0811441322649338
4148,0.0202819186695021
4149,0.1114262560777952
4150,-0.1013993104846829
4151,0.0
4152,-0.1116637904781234
4153,-0.0812760337295522
4154,-0.0711671411142816
4155,-0.0661274734218401
4156,-0.0254401139717163
4157,0.1219636141884384
4158,0.0406380168647833
4159,-0.010262152267995
4160,-0.1168811352423493
4161,0.1320668461421196
4162,0.1825280129797623
4163,-0.0355041590586291
4164,0.2092362875504417
4165,-0.0298998355508985
4166,0.0298908982214856
4167,-0.2547198082109705
4168,0.1496110113704496
4169,-0.0272366203843765
4170,0.1467423789599606
4171,-0.0149454491107534
4172,-0.0897531787584177
4173,-0.0598712767549648
4174,-0.0599071439269226
4175,0.0748278958395647
4176,0.0448765893792088
4177,0.0747384155456074
4178,0.0597550044816134
4179,0.119367353028944
4180,0.0298329355608744
4181,-0.0746380056725054
4182,-0.0746937556020274
4183,-0.0597907324364604
4184,-0.0747943156320289
4185,0.1195278649335312
4186,-0.0747607655502562
4187,0.0597728631201527
4188,0.0
4189,0.4511278195488774
4190,-0.3857765850385843
4191,0.1340033500837611
4192,0.0167476134650778
4193,-0.1677570877369592
4194,0.1674761346508146
4195,-0.0502680965147472
4196,-0.0670690811535867
4197,0.0
4198,-0.1175088131609875
4199,0.016784155756962
4200,-0.0503778337531505
4201,-0.1682085786375009
4202,-0.0673287325366205
4203,0.0336530371866113
4204,-0.067351405960598
4205,0.0168350168350134
4206,-0.4056795131845875
4207,-0.0338180588434156
4208,-0.0846166864105553
4209,0.1689474573407574
4210,-0.3560528992878957
4211,0.3547896604156121
4212,0.3367570298030019
4213,0.28542646071189
4214,-0.609570252971642
4215,0.4248861911987877
4216,0.0455028060063721
4217,-0.2585158150851607
4218,0.2427184466019365
4219,-0.2890613114255252
4220,0.0304182509505642
4221,0.0304090010643089
4222,-0.2897224763647419
4223,-0.3365973072215405
4224,0.2594231649626151
4225,-0.1528350909368704
4226,0.3957984472522315
4227,0.1519987840097408
4228,-0.1982948470753826
4229,0.0459735119500587
4230,-0.167734065263799
4231,-0.0610314311870491
4232,-0.0305250305250461
4233,-0.1375515818431746
4234,0.0763591936469107
4235,-0.0458365164247534
4236,-0.0305670181873697
4237,-0.2758620689655277
4238,0.1377410468319611
4239,0.7207771858351628
4240,-0.0784067743452989
4241,-0.2672955974842794
4242,-0.3154574132492158
4243,0.1889168765743144
4244,-0.0157455518816015
4245,-0.1419110690633811
4246,-0.922978994271162
4247,0.5853504192374583
4248,0.2524854031876228
4249,0.0945924641336942
4250,-0.1579030475288195
4251,-0.1581527755812137
4252,0.0316205533596887
4253,-0.2536059597400484
4254,0.0158478605388241
4255,0.2055986082555677
4256,-0.2222229266854549
4257,-0.2698664971392165
4258,-0.1273074474856751
4259,0.0795038956908843
4260,0.3170074496750718
4261,0.1111459431730738
4262,-0.1430156968447803
4263,0.0475435816164835
4264,-0.4108290319182412
4265,-0.0737929580434402
4266,0.0737385441904639
4267,-0.3594460302357579
4268,-0.080729037166044
4269,0.0278189126295813
4270,0.3373392367699696
4271,-0.2960456756185252
4272,0.0422743606003025
4273,-0.3516869519474387
4274,-0.0938428874734532
4275,0.0636537237428413
4276,0.4120443740095093
4277,-0.1693300878399945
4278,0.1426684280052894
4279,0.110841338541121
4280,0.0527537455159286
4281,0.3364879074658183
4282,-0.1896333754740756
4283,-0.1477104874446091
4284,0.0105496360375621
4285,-0.105607772732082
4286,-0.1163036582787052
4287,0.1108940170037534
4288,-0.0581211032442215
4289,0.5506607929515497
4290,-0.0550964187327909
4291,0.2199010445299763
4292,0.1372495196266735
4293,0.3555798687089785
4294,-0.1506642925626618
4295,-0.1646316367128612
4296,-0.0274461369562179
4297,-0.1236603462489741
4298,0.0412031314379908
4299,0.0549073438572299
4300,-0.0824289050693612
4301,-0.0962596259626064
4302,-0.1514942845338099
4303,0.1649938127320288
4304,0.0549677064724365
4305,-0.0687568756875648
4306,0.356261989586195
4307,-0.1097393689986259
4308,-0.0823723228995088
4309,0.0823045267489743
4310,0.0411353352529838
4311,0.0
4312,-0.0548772122376269
4313,0.095942982456131
4314,-0.1767304860088432
4315,-0.4140786749482278
4316,-0.1085669166995792
4317,0.2314017035104265
4318,-0.014772503446918
4319,-0.1281924859481409
4320,-0.1135297892294732
4321,0.1626256652868047
4322,0.0443327914881057
4323,0.1126752247354166
4324,0.0988006291781328
4325,0.1080231758813703
4326,-0.014732603250995
4327,-0.1327694728560099
4328,-0.0688908571991018
4329,0.0688434303697948
4330,-0.0590434953749284
4331,0.0393468424158882
4332,-0.0639795265515012
4333,0.1523341523341534
4334,-0.0196598840066804
4335,-0.1673887357227271
4336,-0.0098473658296456
4337,-0.0788410367596317
4338,-0.0986485153398385
4339,-0.2036005143592069
4340,-0.3548768684804799
4341,0.2467281699206221
4342,0.1071581654522013
4343,0.458666666666674
4344,0.170375891811305
4345,-0.3204785813481435
4346,-0.0213698044662848
4347,0.0533959846219534
4348,0.2290767673539006
4349,-0.1333617838472207
4350,-0.0640546599765157
4351,-0.2998179676624918
4352,-0.0107089312486668
4353,-0.0482134247602739
4354,0.0695931477516187
4355,-0.0107077845593801
4356,0.0631360421192281
4357,-0.1704362739843411
4358,0.1498448035962759
4359,-0.2682979180081562
4360,0.0964940495336005
4361,-0.0536365586783921
4362,-0.258120025811997
4363,-0.2587880094889034
4364,0.663716814159278
4365,0.5910652920962293
4366,-0.3309888291270099
4367,0.2613480055020601
4368,-0.0963789067878389
4369,-0.2207810128328916
4370,0.3300783936184773
4371,0.1647672662364472
4372,0.0137287204832579
4373,-0.0412031314379908
4374,0.0274612110394013
4375,-0.2753683051080859
4376,-0.0413223140495883
4377,-0.0413393964448134
4378,-0.11036004966202
4379,-0.0414021529119529
4380,0.013798813302063
4381,0.4669688229638832
4382,-0.6497097041747288
4383,0.0966717304239651
4384,-0.0829302004146541
4385,0.3580773998071961
4386,0.5751061207722877
4387,-0.2195690956497826
4388,0.0685682940208408
4389,-0.5351170568561949
4390,-0.066934404283798
4391,-0.1367328882811923
4392,0.0562700964630246
4393,0.0669433659124342
4394,0.0267701780216785
4395,0.160363490578651
4396,0.0
4397,-0.1338150675766015
4398,0.0909115216984382
4399,-0.1848379319582175
4400,0.0669254450542058
4401,0.0401391490500416
4402,-0.0401552670325272
4403,-0.1071954977890905
4404,0.1070807120867331
4405,0.1870407481629934
4406,-0.160578081091918
4407,0.1336362421488632
4408,0.0350004408452511
4409,-0.0751336898395775
4410,0.093495392012832
4411,-0.1337434800053611
4412,-0.026755852842804
4413,-0.1742160278745583
4414,-0.0944584382871572
4415,-0.0525044628793417
4416,0.1363255033556999
4417,0.2927645336679225
4418,0.0887960302951097
4419,-0.0052235687421598
4420,-0.0731834814427529
4421,-0.1465815097895514
4422,-0.025239328529138
4423,-0.0900419287211689
4424,-0.1154370867877001
4425,0.1048327916972369
4426,0.0628601361969641
4427,0.0837433267036515
4428,-0.0943000838223003
4429,-0.0629062696582116
4430,0.0
4431,-0.0944485255535619
4432,-0.0104953820319113
4433,0.0209863588667324
4434,-0.0787608296140749
4435,0.0157496850063004
4436,0.1363112089755789
4437,-0.0209753539591087
4438,-0.0839718694237412
4439,-0.3230769230769134
4440,-0.1078084090558958
4441,0.1998155548724184
4442,0.168789320239373
4443,0.2296387017758595
4444,0.0764876854826546
4445,0.0917010545621309
4446,0.0152811735941181
4447,-0.1070827596756817
4448,-0.0149938341681917
4449,0.1219437652811608
4450,-0.1683759375478332
4451,-0.1840208556969859
4452,0.1836828409612805
4453,0.1070336391437421
4454,-0.0611995104039263
4455,0.0480185467813886
4456,-0.0327367293865685
4457,0.0764292265362231
4458,-0.0458785747056142
4459,0.0458575359217382
4460,0.0458365164247534
4461,0.1830105231050638
4462,0.0
4463,0.0761962816214741
4464,-0.777121541809139
4465,0.1396864814527446
4466,0.0620443617186164
4467,-0.5144995322731498
4468,-0.0155933260564558
4469,0.2643856920684319
4470,-0.062247121070638
4471,0.0155593589543969
4472,-0.1742567590736684
4473,0.0183886551348107
4474,0.0
4475,-0.1873536299765879
4476,0.1870032725572768
4477,0.1711263223397626
4478,0.0777242344162865
4479,-0.0155472636815999
4480,-0.0311041990668678
4481,-0.108983341117847
4482,0.0622374358176319
4483,-0.0778573653067535
4484,-0.1559575795383566
4485,-0.0155981906098972
4486,-0.0468164794007508
4487,-0.0780883960643404
4488,-0.0781494216942861
