,MRNA.US
2819,-0.3405263724821343
2820,0.3220359486317328
2821,0.2603705586365629
2822,-0.2286940966010792
2823,-0.2151308712800368
2824,-0.0430446947413747
2825,1.2105801636976312
2826,-1.4345888529393775
2827,-0.5370239666124529
2828,-1.173585022819718
2829,-0.1150068382444198
2830,-0.2805311389564348
2831,0.6933696526960964
2832,0.5543909549007077
2833,0.1533685763462083
2834,0.024582104228117
2835,-1.1117822070107115
2836,-0.1997384969802573
2837,0.1864396246348784
2838,0.2236612106228896
2839,-0.3926170318725216
2840,0.2297993913421555
2841,0.3620161514898406
2842,0.5569230769230776
2843,0.4655151292416948
2844,-0.616294835449279
2845,0.1845472440944952
2846,0.1896617463493608
2847,-0.3690762309730611
2848,-0.1852194850898384
2849,-0.0494162703070063
2850,-1.2725620049344182
2851,-1.2383656728190662
2852,0.3745710768263632
2853,0.0811348408710223
2854,-0.0209424083769591
2855,0.472157998104286
2856,0.265335666118288
2857,0.1742389852271662
2858,-0.7013740138968712
2859,0.0939506237277555
2860,-0.0810981287357677
2861,-0.0861347832906352
2862,0.0757516391087332
2863,-0.1969233475084553
2864,0.152197773480376
2865,0.0253424496482049
2866,-0.0279628903697968
2867,-0.3568944517704628
2868,0.055255570117957
2869,0.0694144303432704
2870,-0.3060956384655711
2871,-0.0951508817367683
2872,0.2352972044026354
2873,-0.245923198316676
2874,0.5258889092383745
2875,0.3233893372139178
2876,0.0462809917355326
2877,0.4868741364563517
2878,-0.2010745953785851
2879,0.7394562052154536
2880,0.4787362561144464
2881,0.8074289405684917
2882,0.6259027443427985
2883,0.6600344365792976
2884,-1.50171532138002
2885,-0.7138433456110035
2886,1.2456713099023426
2887,-0.8242892379592411
2888,0.673737145804447
2889,-0.3396299650666174
2890,0.2709677419354758
2891,-0.4536616979909194
2892,-0.4099694149801678
2893,-2.0588430630271595
2894,-1.2616514452499796
2895,1.3310559595593794
2896,0.2647915287888687
2897,0.9180327868852496
2898,0.4536701589477419
2899,1.8169582772543795
2900,-1.0873504893077228
2901,0.0769613834940411
2902,0.2776461027967807
2903,0.2588932499309376
2904,-0.551999268317413
2905,-0.6612278382936124
2906,-0.5177067339441771
2907,0.1943713691110407
2908,-0.4674361182888314
2909,-0.1149755676918654
2910,0.6136301307249297
2911,0.1483307090207839
2912,0.1549363166169215
2913,-0.1871846965096887
2914,0.0889476805181741
2915,-0.7143677500861276
2916,-0.5845386072732381
2917,-0.4688950789229298
2918,0.1413968150946926
2919,0.2681646901079521
2920,0.3053734198365938
2921,-0.3910181511088483
2922,-0.2446944218949337
2923,-0.3701461961076392
2924,0.1418044029104804
2925,-1.0714200638256737
2926,0.393647148871023
2927,-1.1045273005439469
2928,0.4179092975763752
2929,-0.1620933194396044
2930,-0.0965773004712972
2931,0.9148325358851622
2932,0.0497360165276591
2933,1.196767291888744
2934,0.1064842086184173
2935,0.976667663775061
2936,-1.2692738784041588
2937,-0.056073350003798
2938,0.0681508405270357
2939,-0.9941878250229516
2940,0.3429616645072914
2941,-0.8144448713023451
2942,0.4093813368022317
2943,-0.3578586842165953
2944,1.4313829384603884
2945,0.0227031935825433
2946,0.19637462235651
2947,0.1884658876743309
2948,0.7482229704451926
2949,-0.3303055326176696
2950,-0.7960245253963855
2951,-0.0346701033532982
2952,-0.1949564512862159
2953,-0.6344433969475252
2954,-0.0012739989553341
2955,0.7303357713270525
2956,0.2894576823561926
2957,-0.5062064151080072
2958,0.138438172383241
2959,-0.1180229421190926
2960,-0.0471858137283614
2961,-0.2129789612765454
2962,0.7263653782316354
2963,-0.0074670164728335
2964,0.0756219908749349
2965,0.0642374012822277
2966,-0.4288208060313186
2967,-0.0265964917430655
2968,0.2275629680088813
2969,0.1810805708990306
2970,0.3579267220813121
2971,-0.1030668677727421
2972,-0.173780608340419
2973,-0.2207021381734077
2974,0.3908092209457234
2975,-2.008098504255845
2976,0.7995341828032635
2977,1.3001970303733787
2978,0.8451156856533607
2979,-0.3599765352718552
2980,-0.2664114037920314
2981,-0.9900067553402128
2982,0.0209604546089652
2983,-0.338863912056629
2984,0.6662256267409554
2985,-0.3358502694720972
2986,0.5033253771464252
2987,-0.0765306122448942
2988,-0.3572550708109732
2989,-0.0966802562609249
2990,0.020962407416028
2991,-0.0302882039095071
2992,0.1639859041903727
2993,-0.0500814754859179
2994,0.5819326029869377
2995,0.205492894332793
2996,-0.0600676916679159
2997,0.1536523516929489
2998,-0.1527318932655599
2999,0.370574966625226
3000,0.2795817922357747
3001,0.4147331786542943
3002,0.5193306405077932
3003,-0.0843180059369203
3004,0.469046387308158
3005,0.1778746844158838
3006,-0.2502228997095126
3007,0.0431232750689907
3008,0.2237393150134902
3009,-0.0545303217288975
3010,-0.0143521442103482
3011,0.1547632695173737
3012,0.0401077178708492
3013,-0.1923132122047176
3014,0.112792065218696
3015,0.1135803883384028
3016,0.1629735525375248
3017,-0.0829851771304356
3018,0.205608544177288
3019,0.0513757278228127
3020,-0.1371898936778376
3021,-0.0285893990508384
3022,0.2566442340595511
3023,-0.2555848433041932
3024,0.4026195899772173
3025,0.0
3026,-0.4128575641403649
3027,0.2492151722385083
3028,-0.2734941891333926
3029,0.0294880868129342
3030,1.1311953352769666
3031,-0.1723080517508177
3032,0.2054704690847045
3033,-0.04297782064545
3034,0.1927945194556654
3035,0.1829721721954231
3036,0.4157971682749205
3037,-0.6250618541697001
3038,0.7706127353286097
3039,-0.7472719336534382
3040,0.1800912074825005
3041,-0.1775010184484539
3042,-0.1457046275789719
3043,-0.0412222544200322
3044,0.4011033681765346
3045,0.0384579103568023
3046,0.2756993791336776
3047,-0.1405797101449315
3048,0.1851637541951123
3049,-0.1158614297300362
3050,0.8373895799531211
3051,1.421716722942957
3052,-0.1190325800534204
3053,1.7542827176319855
3054,1.1462473359829557
3055,0.0403040073698717
3056,1.1328058291113912
3057,0.8748428510487645
3058,0.8224299065420481
3059,-1.6253573721749337
3060,-0.4955848312519609
3061,0.0713918556171112
3062,-0.6900914371154276
3063,-1.5161156614689333
3064,0.3353129383781765
3065,-1.433782715877438
3066,-1.1044280949226952
3067,1.0106320141760263
3068,0.4059062297782209
3069,-0.1708898055391988
3070,-0.8318478906714065
3071,0.508394419484503
3072,-0.1420790906938249
3073,-0.0621982643722357
3074,-0.4133951939091084
3075,-0.1644417460812889
3076,-0.3839987563992095
3077,-1.1853126098161866
3078,0.5006303682219806
3079,0.4993048045728365
3080,0.0833539145468136
3081,0.012347203358428
3082,0.0308584829969828
3083,0.0286284739789417
3084,0.389404461926127
3085,0.8957812946345055
3086,0.0482771216364235
3087,-0.006636261629435
3088,0.6297416661624983
3089,0.8220328813152553
3090,-0.3250662171923862
3091,-0.253470126735073
3092,0.1807228915662719
3093,-0.0506280286410009
3094,0.98705018798114
3095,-0.3824922198626343
3096,-0.0908382300035967
3097,-0.9625279980628388
3098,0.0423574972770139
3099,0.3617508742312931
3100,-1.3707382323209556
3101,-0.6538049303322577
3102,-0.2074210783247795
3103,0.7273391172260618
3104,-0.5586198327224867
3105,0.442095104404287
3106,-0.1933895921237766
3107,0.6462882096069948
3108,0.2844867626567633
3109,-0.0682653342822738
3110,-0.0823347243792834
3111,0.3413687199397357
3112,0.1114246436581986
3113,0.437983546802299
3114,-0.2962256516964436
3115,-0.4004178272980488
3116,0.0666917969089854
3117,0.11874420759962
3118,-0.299201161946252
3119,-0.119241507677997
3120,-0.1004381432044048
3121,-0.3687252927902139
3122,-0.227877758416188
3123,0.0950904090350484
3124,-0.2551993194684661
3125,-0.405050589514184
3126,0.8073211866515568
3127,0.8633921719109684
3128,-0.4128364617162988
3129,-0.0688534523120989
3130,0.4469181838122538
3131,-0.1482783239057665
3132,0.703457301777725
3133,-0.3008259038450926
3134,-0.3512816290685629
3135,-1.0863214710365106
3136,0.1484210526315774
3137,0.369818402605281
3138,0.3081494524844562
3139,0.2415326343525266
3140,0.2518753764441811
3141,-0.1256024504264991
3142,-0.3498473303441371
3143,0.1263770982719405
3144,0.1125137211855017
3145,0.4404227183808245
3146,-0.0798425024608917
3147,0.284107950114781
3148,-0.0796791006085008
3149,0.1117531617967641
3150,1.07730288134048
3151,-1.2748672005010753
3152,-0.0294086856315391
3153,-1.7830504062924462
3154,0.1474141606936179
3155,-0.2014242115971534
3156,-0.4455162266001812
3157,-0.8574490889603363
3158,-0.4778684012470948
3159,-0.2517648035877438
3160,-0.2998750520616405
3161,0.2658469718368426
3162,0.1534569283729436
3163,-0.1204218918694545
3164,-0.3040526469240659
3165,-0.3738779585084579
3166,-0.0965413345050466
3167,0.1128597404226013
3168,-0.1800632315068808
3169,0.003852367237791
3170,0.4318532416093369
3171,0.651265438196891
3172,0.3128664629614335
3173,-0.4521133186776737
3174,0.1449635520212037
3175,1.3514044672814949
3176,0.0153626295105417
3177,0.1360537745408225
3178,-0.4892739766955543
3179,0.2250674457080667
3180,0.4584274357351562
3181,0.3017868765161697
3182,-0.2848157598053698
3183,0.3856781877558278
3184,-0.1139416870648292
3185,0.4917120565287769
3186,0.5213075949118686
3187,0.3677084245236285
3188,0.5773182596374136
3189,0.3325910613333081
3190,-0.3162093171665622
3191,0.0289989560375727
3192,-0.3137933211213622
3193,0.3041385110640632
3194,0.6597236127120719
3195,0.6187351633120116
3196,0.1255647698026869
3197,0.0543027808739883
3198,-0.511332624745044
3199,0.3435343963814344
3200,1.0921417809848586
3201,-0.1561788325066447
3202,-0.7992234719609236
3203,0.3907340217694628
3204,-0.9295774647887334
3205,-0.7166894241801969
3206,-0.1468117059706883
3207,-0.3830012630892709
3208,0.6959336435363135
3209,-0.036428397960011
3210,0.6651806248452078
3211,0.7048866176940186
3212,-0.1637938756446118
3213,0.1834510837025484
3214,0.4727474972191315
3215,-0.3028371055148194
3216,-0.1836327345309413
3217,0.3381738611497888
3218,-0.0433448189806546
3219,0.0433260393873107
3220,-0.0398009950248733
3221,0.1787842669845008
3222,0.6277389553476266
3223,-0.9002908018961842
3224,0.1829098572507884
3225,-1.296148738379813
3226,0.2897555867530837
3227,0.0061967467079732
3228,0.9659827621657168
3229,0.5475221700573804
3230,0.6954941551761137
3231,0.3201958869725599
3232,-0.6432116408990461
3233,0.4706855975379505
3234,-0.3608026268694572
3235,0.1383051655787002
3236,0.2060473846906773
3237,-0.0595527718826008
3238,0.2993239407545092
3239,0.6312278558714299
3240,0.7452217952307036
3241,0.1752959707331939
3242,-0.1004513955114709
3243,-0.2460102992912945
3244,-0.0254997960016232
3245,0.0904424034750165
3246,-0.1825166366811239
3247,-0.1712729782936579
3248,-1.069768968250095
3249,0.7692248519192864
3250,-0.970266040688583
3251,-0.5096262740656866
3252,-0.8054797995814107
3253,0.7459632998646579
3254,0.1414382700528179
3255,-0.7568800076004825
3256,0.0411522633744841
3257,0.2557544757033255
3258,-0.664293433348158
3259,-0.1336728198599668
3260,0.291952272150297
3261,0.5051780752715403
3262,-0.6067151615260078
3263,0.3134895503483246
3264,-0.2038981156717296
3265,-0.3686626551991441
3266,0.1336428980344833
3267,0.5377704669112959
3268,0.1957441434615156
3269,-0.0708337466881578
3270,0.3601964364414821
3271,0.2574729967344866
3272,0.1755265797392183
3273,0.3567343843599058
3274,0.2236833904643048
3275,-1.635144950690031
3276,0.4576482720373044
3277,0.4423334225314477
3278,-0.0178428048889249
3279,1.160083805385275
3280,0.1711267605633692
3281,-0.1454577511350042
3282,0.695964282587763
3283,-0.2545199227663737
3284,0.0964489259096882
3285,0.2318155972532044
3286,0.2445128591773545
3287,-0.4406074018888221
3288,0.9348853686575946
3289,0.2864069264069233
3290,0.9079576486616592
3291,-0.2911721658683299
3292,0.0259784722765896
3293,-1.8802922932116657
3294,-0.6950413441937325
3295,1.0158979734451528
3296,1.0834336352615797
3297,-0.8474982420031838
3298,0.2769377824122286
3299,1.0234798314268494
3300,-0.77784045364129
3301,-1.13455983762263
3302,1.3960327642356587
3303,-0.009820366255251
3304,0.2362642772745248
3305,1.0618606916707292
3306,0.3139164783086747
3307,-0.3173482062398006
3308,0.7493533805506594
3309,0.6746698679471794
3310,0.1438503955885933
3311,-0.6126978000771952
3312,-0.2127248114484615
3313,0.0096683747462101
3314,-0.2495820107102254
3315,0.1814047987616099
3316,-0.0580832526621512
3317,-0.0556941182168102
3318,-0.0508770229673506
3319,0.3573289120660005
3320,-0.1112185219198712
3321,-0.2034193829611989
3322,0.183708000966882
3323,0.264514803860775
3324,-0.0619963998666349
3325,0.4687898089171911
3326,2.7719289553865583
3327,-0.4202980892556286
3328,1.518765311121993
3329,1.5121100053273222
3330,0.9718666165872056
3331,-2.5317981381675723
3332,2.1177057368568097
3333,-0.707920792079201
3334,0.2673346017677697
3335,1.5947802881459268
3336,-0.3720487659827586
3337,-1.42473554774424
3338,0.866127023512337
3339,-0.2832985536446614
3340,0.4988066825775596
3341,-0.2392344497607655
3342,0.7597340930674238
3343,1.8181818181818208
3344,-0.2324739196972008
3345,-0.3106782281966292
3346,-1.80606523347092
3347,-2.0464810508759403
3348,1.4032165638659075
3349,0.4795520231041273
3350,-1.6401849128767
3351,-3.44364590974721
3352,-1.319313846976221
3353,-1.3755916778267585
3354,1.9359178743961365
3355,0.9190120620333084
3356,-0.4906204906204818
3357,-0.5100680485552073
3358,-1.2170070254196244
3359,1.1548737082853815
3360,-0.0268759978712133
3361,-1.16489648083794
3362,0.8853661713522297
3363,0.5042000988031414
3364,0.0737221612627064
3365,-0.0530830387626892
3366,-0.6985201305925692
3367,0.2737582441866326
3368,-0.7764698240696856
3369,1.6215433200703102
3370,0.4970247357830534
3371,-0.8022263987277773
3372,0.0505984513165137
3373,0.0192386410151475
3374,0.2306195498114155
3375,1.1012683712502458
3376,-0.7810071526717611
3377,0.3460031300423444
3378,0.542573301693275
3379,0.2487462387161502
3380,-0.9191027613571991
3381,-0.3412691963922984
3382,-0.3997389459944484
3383,-0.9387351778656132
3384,0.8693522713358621
3385,0.4509995124329651
3386,-0.1424095699230965
3387,0.5644002993951336
3388,-0.4082710432239175
3389,0.3682763460866715
3390,-0.3166592228673506
3391,0.2935044430500149
3392,0.4373236598145941
3393,-0.1614856681469542
3394,-0.1759246152912876
3395,0.0222383956008437
3396,-0.1944579484686395
3397,-1.1432083589428363
3398,0.713980594373587
3399,0.3546701616143012
3400,0.3052781740370945
3401,0.9611821382249344
3402,-0.2600780234070231
3403,-0.3255969121410214
3404,0.3684980154585356
3405,1.035926418857187
3406,-0.0362606909293143
3407,0.205925518253524
3408,0.004586104104572
3409,0.4019549627734872
3410,0.0572914170153172
3411,0.0698877371199219
3412,-0.0633130962705984
3413,0.3094425483504013
3414,-0.0591931518076657
3415,0.4981886520272822
3416,0.4332370985203865
3417,-0.130990559645883
3418,-0.5495503678808155
3419,-0.4489133013376197
3420,0.0793180471349804
3421,0.3497774143726637
3422,0.3321807892927167
3423,-0.1563059733640552
3424,0.3754065775207884
3425,-0.0809549743152045
3426,1.1105935780617735
3427,0.3955067647894688
3428,-0.4848343579732654
3429,0.4033662217063387
3430,-0.0145116819039359
3431,0.1622671032424451
3432,0.4959201914482515
3433,-0.4634591431798991
3434,-0.4612317944390393
3435,0.1612144570640583
3436,-0.3849451703219838
3437,0.1427032064536823
3438,-0.0029123951537718
3439,-0.6979881517977581
3440,0.1552223492072429
3441,0.2890218978102123
3442,-0.0299359662380772
3443,0.4050437767241749
3444,0.3420587297446174
3445,0.3264952325917351
3446,0.0866050808313956
3447,-0.0669327607409428
3448,0.2612403659151482
3449,0.4460316094426776
3450,0.3337405762984438
3451,0.0744402096236303
3452,-0.6518514078491764
3453,0.394047494663938
3454,-0.1959142164926957
3455,-0.0359055683552271
3456,0.2447542011163159
3457,0.3420786483431596
3458,-0.791509264256157
3459,0.0074947911201646
3460,-1.379187307063758
3461,-0.2184216137187463
3462,-0.5297323779778365
3463,-0.9511503757306728
3464,-0.1402259712118788
3465,-0.7751937984496167
3466,-0.1046123099022513
3467,-0.234756479278828
3468,0.3827164574312874
3469,0.580507161014315
3470,0.1046705355539246
3471,-0.7717393000358918
3472,0.0499056471358915
3473,0.615332155367481
3474,0.496607032695871
3475,-0.0887226082308865
3476,-1.598014118377164
3477,-0.5616662766206404
3478,0.9121125454123884
3479,0.8241021120012179
3480,0.0344854011801792
3481,0.0459594025277688
3482,0.4788905473622847
3483,0.742887409200963
3484,0.1888074918812778
3485,-0.6884164596398323
3486,-0.218414990005206
3487,0.6111721264912047
3488,0.3960769520935538
3489,-0.1283425529970234
3490,-1.1538931764346254
3491,-0.5609343783617783
3492,0.7398367782778028
3493,-0.2752579156727301
3494,-0.4610833653476738
3495,-0.0307432172776819
3496,-0.0692201199815439
3497,-0.0461680517082196
3498,0.0307692307692246
3499,-0.231303006939099
3500,0.9212010822195918
3501,0.4087707268420293
3502,-0.6171439897062133
3503,0.7401714366292522
3504,0.3566998624999503
3505,1.04665295724502
3506,0.2021625264189741
3507,-0.7343639112592343
3508,-0.2412545235223076
3509,0.428087465352629
3510,-0.2098635886673683
3511,0.0678509745867343
3512,-0.0092532617747847
3513,-0.3932619062364469
3514,-0.1457499922473316
3515,0.2659821235270333
3516,-0.4863798113530054
3517,-0.1992993382639116
3518,-0.4803028880753544
3519,0.1640035612201971
3520,0.241453608061076
3521,0.199110502907969
3522,-0.2588088556283081
3523,0.3511170493738916
3524,-0.068405833151945
3525,-0.1845444059976892
3526,-0.3878886122850784
3527,-0.858344038304332
3528,-0.2443771309832095
3529,0.7422147339065788
3530,-0.7020828457758116
3531,0.4097928428133085
3532,-0.2398772052991377
3533,0.0626897034788607
3534,-0.0204337799573789
3535,0.2039211116613711
3536,-0.4795809286962886
3537,0.1077192982456164
3538,-0.378031886167793
3539,0.7235532431689052
3540,-0.0569096209912535
3541,-0.3099959057144535
3542,0.6853910458269238
3543,-0.0464345905736091
3544,-0.2096558150369723
3545,0.0232896652110579
3546,0.2178649237472767
3547,-0.2884111169376009
3548,-0.2833854334044145
3549,-0.9288199563602152
3550,0.3739191399859811
3551,1.5303187205154791
3552,0.1875813490544403
3553,0.5860861622773496
3554,0.4244353494012447
3555,1.7572598659717151
3556,0.1158002226755696
3557,1.721141082841641
3558,-1.1462368771255331
3559,-1.6228399699474056
3560,-0.0827129859387812
3561,0.4342292430934971
3562,0.6397381536859433
3563,0.5695266272189214
3564,-0.066834579604562
3565,-0.1557454581036647
3566,-0.4165550096769309
3567,0.4298105764976176
3568,-0.6940070154489166
3569,0.2011023387457037
3570,0.2229488703923984
3571,0.1592288161122275
3572,-1.2201276755538766
3573,-0.2182748758091163
3574,0.0902391337042985
3575,-3.0989513538086824
3576,0.1952004063148175
3577,-0.1144916224505346
3578,-0.5752397187300182
3579,-1.6604467427499028
3580,0.4024163969795071
3581,-0.839787659907757
3582,0.4762692501898997
3583,-0.5835874205070114
3584,-0.0800361295992494
3585,0.2537611966257891
3586,-0.1436969301110316
3587,-0.8203479300768259
3588,-0.2029737814534566
3589,-0.5129112133003169
3590,-0.3015788540003578
3591,0.1417183348095755
3592,-0.1985333206717011
3593,0.4448673703258024
3594,-0.0177625073237197
3595,-0.0350954738330943
3596,0.0883236177353774
3597,0.4822943393042169
3598,0.418654319150616
3599,0.8100364646640101
3600,-4.614488815566011
3601,2.0391672212187437
3602,-1.0859119738612295
3603,1.139987241111174
3604,-0.7754427955959795
3605,-0.2591668266461854
3606,-0.2188017513759927
3607,0.4505710185634314
3608,0.5589467669745753
3609,0.7321957696090693
3610,0.4474402409185105
3611,-0.4347826086956597
3612,1.1676786548341895
3613,0.0233481204763069
3614,-0.2434115058746478
3615,-0.3758868580557172
3616,0.5048852321069535
3617,-0.1732696450313779
3618,0.0374496769965417
3619,-0.3146278469124282
3620,0.3276386613620486
3621,0.3637550715851332
3622,-0.3650830798034173
3623,-0.269858031209676
3624,-0.1292293233082599
3625,-1.119070746316977
3626,0.0
3627,0.3709677419354788
3628,-0.6983920740620427
3629,0.4205078440886269
3630,-0.7741830331676334
3631,0.1139601139601144
3632,-0.0488639139995016
3633,0.2259724493999622
3634,0.4218804995570011
3635,0.0489284270117304
3636,-0.0040438351732861
3637,-0.1904221700024304
3638,-0.1134906193797175
3639,0.6166807755875336
3640,-0.0362932494556026
3641,0.0161277316345538
3642,-0.1777203328217132
3643,0.3702213279678017
3644,0.3368893879842798
3645,0.0691748633135114
3646,0.2787258702689805
3647,-0.1160371318822104
3648,-0.0053620032444081
3649,0.1412131383361278
3650,1.364671363295987
3651,-0.872500809298449
3652,0.7162644056382789
3653,-0.3270583177225679
3654,0.519353557571866
3655,0.0915667063455762
3656,0.2860882003834792
3657,-0.2716064453124958
3658,-0.0977517106549343
3659,0.1433669889881861
3660,0.957703927492452
3661,0.1071358512773364
3662,0.17322929533335
3663,-0.3363791241809654
3664,-0.0868907512177536
3665,0.535644428395182
3666,0.7846820697071856
3667,-0.8743656542231902
3668,0.3197238066646645
3669,-0.1262474449921894
3670,0.8907558018291801
3671,0.5864060417592066
3672,-0.3000237642585524
3673,0.0193047326294524
3674,0.2089446074508879
3675,-1.1071271309051964
3676,0.8564954368750282
3677,0.2467753307619042
3678,-1.018099547511315
3679,-0.4503177475695438
3680,-0.3314683838277314
3681,0.0527537455159316
3682,0.1369718680855619
3683,-0.1625226898560595
3684,-0.0042215467747344
3685,-0.1818566293085247
3686,-0.19067796610169
3687,-0.3145456091133253
3688,-0.1959114139693268
3689,0.0543996921607316
3690,-0.2471531726666965
3691,0.2211454944905182
3692,-0.4941958727156817
3693,-0.3766599666718123
3694,0.8659687767568295
3695,0.4113381953867037
3696,-0.7045561296383303
3697,0.4378879346994307
3698,-0.1383596926286164
3699,0.0744459097290096
3700,0.8596554790685462
3701,-2.67500845451472
3702,1.459610770461209
3703,0.0832417673892052
3704,0.1230462254738957
3705,-0.6999095810588978
3706,0.0033487375259496
3707,0.4367685793351789
3708,-0.283735464659465
3709,-1.0806945158876444
3710,-0.0756950551308878
3711,-0.291723202170968
3712,-0.0515190657876196
3713,0.3422174118920553
3714,0.8584266648782785
3715,-0.2049662309734261
3716,0.1174654316015458
3717,-0.0705289672544011
3718,-0.212035541195475
3719,-0.2429149797570942
3720,0.3429493645350139
3721,0.2481888918701398
3722,0.4141616566466106
3723,-0.080224628961075
3724,0.0935078813785642
3725,0.1336589698046082
3726,2.294362351019577
3727,2.098817655143881
3728,-0.7108868786250854
3729,-0.6838766199728035
3730,-0.1765436977376864
3731,-1.444412976313091
3732,-0.9040839654993144
3733,-0.2004425354679262
3734,2.0724992352401337
3735,0.6659745258413442
3736,-1.199422391182638
3737,0.4262821060775528
3738,0.3280602253363485
3739,0.9896253021756664
3740,-0.3613940205716613
3741,-0.215277074257933
3742,0.2160755127054974
3743,-0.6294186460505482
3744,0.1523538672489883
3745,0.4273215778813308
3746,0.6892317736123772
3747,0.0787818420399031
3748,0.4100596161865966
3749,0.410541086582655
3750,2.687300743889467
3751,-0.1436705156175075
3752,-0.4220901880462911
3753,-0.0374726038381335
3754,0.8033512739613514
3755,1.810480716538517
3756,1.004453355737556
3757,-0.4197722567287821
3758,-0.7504658144595673
3759,-1.2197941409342854
3760,-0.203633670959718
3761,-0.2877640599928336
3762,-0.0889012532448704
3763,-0.1923737748240083
3764,-0.1332938112522316
3765,-1.02951622450627
3766,-0.2751996546514242
3767,-0.945093810794404
3768,0.0218107556160696
3769,0.1848177642486361
3770,1.076801053947597
3771,-0.0686074042186815
3772,-0.086169754416198
3773,-0.8376892268006345
3774,0.6219979491607769
3775,2.825475017593235
3776,-0.2115655853314407
3777,-1.345435703182248
3778,0.4358499964420489
3779,0.0782138794084081
3780,0.8949334084983513
3781,-1.107904955291943
3782,0.4715643171181537
3783,0.1168679392286659
3784,0.3986593307517956
3785,-0.2050756397568184
3786,-0.262243957757463
3787,0.3953406283092144
3788,0.0
3789,0.3996669910503823
3790,0.4003081448280617
3791,-0.6910655101896832
3792,-0.0709903506754063
3793,-0.6579624969190178
3794,0.478509826099263
3795,0.4293658055887839
3796,0.4693151669575309
3797,-0.0489240562668807
3798,0.2446510977485801
3799,0.4177691129369129
3800,1.0422212618841815
3801,-0.6524575902566333
3802,-1.103830423501482
3803,0.5075475825858784
3804,0.6001826642891295
3805,0.4976631469620934
3806,-0.2628928803713821
3807,-0.536502123063522
3808,0.1027540526407457
3809,0.3906589113638361
3810,0.1560630336902935
3811,0.5430603448275809
3812,0.1892961624505238
3813,0.4070440035991211
3814,-0.1630831294794195
3815,0.1414245307276988
3816,0.4437238672241624
3817,-0.3381994092212817
3818,0.4390077572244485
3819,-0.093429635539095
3820,0.4032292330571421
3821,0.014869256749579
3822,0.3112823987802869
3823,-0.4184385128442657
3824,-0.0111011866785697
3825,1.4959787514627014
3826,1.014873784265776
3827,0.6901714473516197
3828,1.7102760130648529
3829,-0.2029882868133985
3830,-0.927692811968788
3831,0.3022165927802447
3832,0.5309575233981363
3833,0.4978688348436499
3834,0.7042003058647858
3835,2.5373496481680453
3836,-1.0756078761123933
3837,-0.2176966292134847
3838,-0.3594333638734367
3839,0.8975030557010825
3840,0.0820001046809696
3841,-0.5984976130300422
3842,0.6289176546917666
3843,-0.8950168561331869
3844,0.2702958829103974
3845,0.1839297913710572
3846,-0.6257491362899165
3847,-0.6243348705214785
3848,0.5398158275412023
3849,-0.2617708443878485
3850,2.461069735951247
3851,-2.020376446209624
3852,-0.4370599049568111
3853,0.1523915076368918
3854,-0.9192590003495266
3855,0.1431014624271293
3856,-0.8802506953980493
3857,-0.1789047586126174
3858,-0.6427583014368041
3859,0.121474371247805
3860,0.3956137098055674
3861,-0.6952347083925975
3862,-0.3855490504069627
3863,-0.1895632891019098
3864,-0.0126630003584206
3865,0.2338960065664987
3866,0.6682146085538728
3867,-0.7500133930963134
3868,0.8981267641775804
3869,0.4255656587016219
3870,-0.854852755611648
3871,0.460978517035409
3872,-0.9060692609782144
3873,0.1675161278825143
3874,1.1207048458149804
3875,-1.4222095191053146
3876,0.6707552370452091
3877,1.278195215929003
3878,-0.5736617334281453
3879,-0.094003327325162
3880,0.3843914862652381
3881,0.8343480809994112
3882,-0.2774555494501711
3883,-0.4664001090462986
3884,0.4117647058823514
3885,0.6741573033707865
3886,0.2957519268686129
3887,0.2859696157283354
3888,0.5112247166036796
3889,-0.7705057563947493
3890,-0.1031390134529102
3891,-0.3563776477995168
3892,0.0223614199366687
3893,-0.0800612391930793
3894,0.3052612677320787
3895,0.4735948530068815
3896,-0.4713381514566517
3897,-0.0343970678969441
3898,-0.1319244604316507
3899,0.2377427892163464
3900,-0.0407673581587158
3901,0.0720713003049968
3902,-0.090147038230585
3903,0.5024399856266907
3904,-0.927724092749019
3905,0.1145180891838854
3906,0.1726470999953359
3907,0.5193363190065549
3908,-0.4294954721862882
3909,0.1152476077390525
3910,0.6347199884512275
3911,0.18966691681579
3912,-0.1098012020342038
3913,0.3455425017277125
3914,0.3809436387001946
3915,0.0613493414979523
3916,-0.1809346567411005
3917,0.4742132537322183
3918,-0.0285460064182752
3919,0.1646457034550486
3920,-0.2082379862700286
3921,0.3413479870320621
3922,-0.3195607412491386
3923,-0.1434450032407454
3924,-0.5456974695062247
3925,-1.2520388958594804
3926,-1.820504631108273
3927,-0.4330392943063287
3928,0.2559590465525461
3929,-1.042592742261369
3930,0.0161616161616129
3931,0.4905114184625277
3932,-0.395576007104218
3933,-0.0848382014301328
3934,-0.3689887275971116
3935,0.1093604439223872
3936,-0.9279699125173664
3937,1.6088810232483308
3938,-0.3066247074961635
3939,-0.2426595486532487
3940,-0.2676399026763976
3941,-0.0892929620910783
3942,0.0932646689104327
3943,-0.4194152618291396
3944,-0.5074895637226853
3945,0.4996599705986569
3946,0.9171239509360862
3947,-0.4702448516296402
3948,-0.2682708722868046
3949,0.3321989953005968
3950,0.8753815765846686
3951,-0.6551895531155427
3952,1.2449799196787157
3953,0.5885136334062842
