,ADI.US
2567,-0.0774550484093977
2568,-0.1551504405164299
2569,-0.1387193430251914
2570,-0.1389120408957048
2571,0.0777302759424878
2572,-0.083351855967996
2573,0.4701067418837422
2574,-0.360790408525758
2575,-0.305612694681153
2576,0.1760046934584822
2577,-0.1880914594721643
2578,0.0998238402818648
2579,-0.2118394727550981
2580,0.2904333030187488
2581,0.114282365351927
2582,-0.62511057380433
2583,-0.0590074939517285
2584,-0.2603088209193621
2585,-0.0710437511100613
2586,-0.0088812575860661
2587,0.0739557448822624
2588,0.1034309524513035
2589,-0.2458822135324043
2590,0.0355366027007831
2591,0.0710227272727299
2592,0.0886996629412841
2593,-0.0088707531269492
2594,-0.0858242083456704
2595,-0.1303858235050073
2596,0.2740645780546303
2597,-0.1916859122401861
2598,-0.1660833975917914
2599,-0.6687764972830982
2600,-0.186970493718956
2601,0.0613120784794544
2602,-0.1842751842751829
2603,0.1751927119831881
2604,-0.2048101117678171
2605,-0.3995064919804819
2606,-0.1412013884803254
2607,-0.0470892930719951
2608,0.1880030550496572
2609,0.0
2610,-0.0352630032324433
2611,-0.1618837380426817
2612,-0.0913268913504602
2613,0.0147279743144161
2614,-0.0324120454947296
2615,0.3815897616531676
2616,-0.3180212014134228
2617,-0.0471364600518574
2618,0.0706547338671717
2619,0.1293661060802063
2620,0.129198966408268
2621,-0.2413610407959007
2622,-0.1532928482990335
2623,-0.1949432892249601
2624,-0.065023349293618
2625,0.4302356367487461
2626,-0.0596065964633442
2627,0.4056594439497251
2628,-0.0362916529198141
2629,-0.0197993664202753
2630,-0.046219874546069
2631,0.131882624464238
2632,-0.1585100059441312
2633,0.263487253804101
2634,0.0789837425130024
2635,0.1380307611410408
2636,-0.0328752712209763
2637,0.2361429977041556
2638,-0.0590706222105375
2639,-0.0788229111928563
2640,0.1011194002917433
2641,-0.1077974118110878
2642,0.0
2643,0.0393985159892325
2644,0.0525037737087435
2645,0.0983477576711288
2646,0.013111315064889
2647,0.0851509792362582
2648,-0.0753826488807188
2649,0.4794833322460599
2650,-0.4545189674261247
2651,-0.9233121618442848
2652,-0.6272931707894439
2653,0.2891367203634915
2654,0.3527959075674688
2655,0.2755951682889638
2656,0.0966579772121616
2657,-0.181930220957189
2658,-0.2913478516774599
2659,0.1146418178076916
2660,0.1086445853887727
2661,-0.3004064322318377
2662,-0.200672844242462
2663,-0.0472394449365293
2664,0.2062463170300497
2665,-0.0471642494988704
2666,0.0648088139986951
2667,-0.2362251225417688
2668,0.0737658965507066
2669,-0.0029507229271312
2670,-0.0236113570627424
2671,0.0472004248038306
2672,0.0501253132831959
2673,-0.233479134649475
2674,0.4472166647051847
2675,0.3988879487489403
2676,0.2171028826438217
2677,-0.2781809385582846
2678,-0.012096286440069
2679,0.1027128270195079
2680,0.1869497044988555
2681,-0.0482683721491396
2682,-0.0966300277811309
2683,-0.2725125658572137
2684,0.042372881355928
2685,-0.0545091151353491
2686,0.102855759922548
2687,0.0423344420925268
2688,-0.0241969632811034
2689,0.0483705181691662
2690,0.1207802403526886
2691,0.1627878934040818
2692,0.0482101964565409
2693,-0.0060266377388
2694,0.0662490966032192
2695,-0.0602627455706847
2696,-0.0542659029243312
2697,-0.1328261788323364
2698,-0.1027438655868412
2699,0.0724725208358524
2700,0.0
2701,0.1766569200779678
2702,0.2491341070668995
2703,-0.4332967167093736
2704,0.419325432999087
2705,0.212249848392962
2706,-0.2309749574519787
2707,0.4357298474945526
2708,0.3798155181768827
2709,0.0241094569344777
2710,0.0
2711,0.186499819516305
2712,-0.0120336943441698
2713,-0.2291641539018185
2714,0.0662930151268689
2715,0.2224894768490706
2716,-0.1650343922036313
2717,-0.1725594304332094
2718,-0.2298016448959817
2719,0.1810938065918042
2720,0.2829109733341352
2721,0.2222222222222249
2722,0.239664469742364
2723,-0.0149812734082431
2724,-0.0209781826900003
2725,-0.0925012333497815
2726,-0.1482213438735234
2727,0.2648598706498348
2728,-0.594832393580772
2729,0.4072817031780469
2730,-0.111200345956636
2731,-0.5216419300751434
2732,0.1240463933511062
2733,-0.1801913756679458
2734,-0.2366716492277002
2735,0.0373552484124033
2736,0.0839787253895623
2737,-0.2650782760556246
2738,-0.2187773471684103
2739,-0.0125031257814339
2740,0.156045190687223
2741,0.0124820570429893
2742,0.3172825681224457
2743,0.1707915411607473
2744,0.2261742471186076
2745,0.2410830191012022
2746,0.0061812337742557
2747,0.0370736529906094
2748,0.0679221982093147
2749,0.3936281444123345
2750,-0.2410074109778909
2751,0.0180722891566271
2752,-0.2022153140373693
2753,-0.2511346444780587
2754,-0.1515151515151515
2755,-0.0667111407605152
2756,0.0606097339232818
2757,-0.3222668125988089
2758,0.3212315897933214
2759,0.0908320213152339
2760,-0.1091173617846619
2761,-0.1578627808136122
2762,0.0364166059723247
2763,0.260306313941526
2764,-0.3767393814182442
2765,0.0789313904067974
2766,-0.0633673905211344
2767,-0.1860734067806937
2768,-0.0060871682493248
2769,-0.0578615586076674
2770,0.0760757105471365
2771,0.042584255992209
2772,-0.2255960002438903
2773,0.2736227654140928
2774,-0.1217581882381694
2775,0.9447165850244787
2776,-0.2513884828997242
2777,-0.2050380785003062
2778,-0.2702067669172812
2779,0.09975940379085
2780,-0.3651569585959153
2781,-0.2243078920960955
2782,-0.3257136089067766
2783,-0.0296190983946516
2784,-0.201816347124119
2785,-0.1307578008915297
2786,0.266745702430343
2787,0.2070393374741335
2788,-0.0059157595835419
2789,-0.0636348837553386
2790,-0.0962848847543961
2791,0.3012759924385579
2792,0.3091781749654048
2793,0.0323796067349622
2794,0.1381580881272143
2795,0.1262403851799679
2796,0.023481068388607
2797,-0.2176726673726347
2798,-0.1413927182749974
2799,-0.52709505478236
2800,0.1843664809766566
2801,-0.1781049631916476
2802,-0.3275954494014005
2803,0.0714243199809562
2804,0.2256666072807147
2805,-0.2440766757947354
2806,-0.1371087928464916
2807,0.1666369100755824
2808,0.1129473308762321
2809,0.1009561137834714
2810,0.047486199323329
2811,-0.1010101010100935
2812,-0.0892060660124922
2813,0.0356696985910482
2814,-0.1190405333015993
2815,0.0892007611798321
2816,0.0237812128418502
2817,-0.6041031162150793
2818,0.1731550035825125
2819,0.0179093785445651
2820,0.059662311317954
2821,-0.149378585086042
2822,0.0418085169921717
2823,0.0775841489615632
2824,0.0715648854961859
2825,0.031985670419641
2826,-0.6114436506403994
2827,0.6903163950143715
2828,0.0766430350641914
2829,0.089336991895868
2830,0.1210962396430833
2831,0.1273074474856707
2832,0.4435994930291616
2833,0.642236494144303
2834,0.2136215129429526
2835,-0.0377121307353879
2836,-0.0691867413044752
2837,-0.0629366228208337
2838,0.0251683130938277
2839,0.1382343700911082
2840,0.4846021572612197
2841,0.1560792882784454
2842,-0.184513385038789
2843,0.404908739799418
2844,0.0902442819355906
2845,-0.0466998754670093
2846,-0.0436055565937788
2847,0.452685104799696
2848,-0.0062015503875912
2849,0.3152818991097867
2850,0.1540919986302991
2851,0.034230944774077
2852,0.0616347403273126
2853,-0.2274987142122403
2854,0.1198630136986184
2855,0.0285306704707625
2856,0.1026050276463585
2857,0.1138757615441488
2858,-0.0968881796420765
2859,-0.0456152354886603
2860,-0.0913137769660978
2861,0.2334453111655165
2862,0.1478196600147768
2863,-0.0739644970414175
2864,0.0398111812546332
2865,-0.1024765157984667
2866,0.1250923977938243
2867,0.0369454628129694
2868,-0.0028420394475049
2869,0.0511305533462125
2870,0.0227195274338248
2871,0.1474591651542598
2872,0.0878311375548951
2873,0.0141643059490117
2874,-0.3753412192902619
2875,-0.0354212173091695
2876,-0.0059038847561641
2877,-0.0945514714572725
2878,0.0354442344045382
2879,0.0295281403177295
2880,0.4877762106252845
2881,-0.2179162494846602
2882,0.2350314354544953
2883,-0.2946549590429607
2884,0.2582153691339486
2885,0.1002348796241988
2886,0.1173020527859171
2887,0.1873316941810052
2888,-0.1406964474146914
2889,0.3388642206122833
2890,0.3145020384391334
2891,0.0407521685975557
2892,-0.0786552859265413
2893,0.1134842576965731
2894,-0.0990329721542676
2895,0.2788428023701579
2896,-0.1105554583049903
2897,0.0930219045958979
2898,-0.4844693081862385
2899,0.4647838214783848
2900,-0.5970980416421764
2901,0.2438121103635465
2902,0.8081797587706003
2903,0.2443046478959123
2904,0.2862362971985377
2905,0.1338036735190359
2906,-0.133982947624847
2907,0.1034251992456141
2908,0.1397933537099874
2909,-0.0851878876322447
2910,-0.0060808756461047
2911,0.0060805058981024
2912,0.06684085799355
2913,-0.0851426138782377
2914,-0.2499695159126914
2915,-0.192174479278028
2916,0.1674594462739312
2917,-0.0427063632481198
2918,0.0365920595230848
2919,0.103570123065668
2920,0.0366016829466033
2921,-0.0975981467934649
2922,-0.3180039138943137
2923,-0.0673153417783572
2924,-0.2699883414125285
2925,-0.8382280959373498
2926,-0.0489715964740353
2927,0.4479112709101345
2928,0.2158710854362966
2929,-0.0608457560085149
2930,-0.4952916717622614
2931,-0.3497576241025913
2932,0.250948708532254
2933,0.1954795357360984
2934,-0.0580666850035138
2935,-0.1040168874476014
2936,-0.0826699326393085
2937,0.0061233237401205
2938,0.1039882554440833
2939,0.1892667440014666
2940,0.0305175781250069
2941,0.1766892097727362
2942,-0.109789569990855
2943,-0.0885198864503414
2944,0.118902439024386
2945,-0.0274465554572824
2946,-0.5488777137250155
2947,0.1714215746296076
2948,-0.0367466927976496
2949,0.3052875809012089
2950,-0.1486647205103285
2951,0.0999108902870425
2952,0.0404880155474071
2953,-0.2950810796177568
2954,0.2592142567841329
2955,0.1105836659833769
2956,0.0215726458850135
2957,-0.0809629189830934
2958,0.2476713508856832
2959,-0.0754350988738543
2960,-0.0647004906453898
2961,0.0269512721000492
2962,-0.1836051409439482
2963,0.032444378943871
2964,0.1454908091207905
2965,-0.2973615916954925
2966,0.0378317029670827
2967,-0.2492279352007411
2968,-0.0921908893709259
2969,0.1191636875744766
2970,0.2916396629941629
2971,0.0054004428363076
2972,0.1509840927473718
2973,0.0350375980378932
2974,0.4053256026198656
2975,-0.1502678688096104
2976,-0.3277399056109071
2977,0.5994266353922254
2978,0.3085317138124924
2979,-0.0032478077297979
2980,0.084371754932518
2981,-0.1625170642917506
2982,0.2399481193255357
2983,0.1877144151725163
2984,0.0549894873038845
2985,-0.1977053218383213
2986,-0.1688202064801112
2987,-0.0324759677838288
2988,0.1491666126207859
2989,0.3103381392642334
2990,0.0581545619023025
2991,-0.03231853144592
2992,0.2643115007735924
2993,0.051546391752567
2994,-0.1290322580645088
2995,-0.1744975117947458
2996,-0.4153416834317518
2997,-0.2406973718449158
2998,0.2983525749124451
2999,-0.2014687723402887
3000,-0.1257861635220173
3001,0.2032398828381872
3002,0.2028276561474697
3003,-0.2451859825379718
3004,0.1105104387563108
3005,0.2413443775698713
3006,0.1012025241100056
3007,-0.0416294195524806
3008,0.0773030230897358
3009,0.1188777936281604
3010,-0.0803069510127713
3011,0.0089221984297018
3012,-0.2145922746781197
3013,-0.1970972943916765
3014,-0.2214773135400482
3015,0.0777558466415428
3016,0.0478268667424
3017,0.0657187238618623
3018,0.0954995821893258
3019,-0.2033492822966527
3020,0.1373708415457314
3021,-0.1076233183856543
3022,0.0657265774378666
3023,0.0955109837631307
3024,-0.1195314367678801
3025,0.7332056278485932
3026,-1.1694734028334672
3027,-0.808407437348416
3028,-0.0019536894752127
3029,0.3175743737828284
3030,0.5277221108884382
3031,0.3328894806924101
3032,-0.287106897242424
3033,0.1965814813580698
3034,0.2094693443277016
3035,-0.2466502233184485
3036,0.0732747135624924
3037,0.0466076303349045
3038,0.2258685976217388
3039,0.528646005418629
3040,0.3424432005268237
3041,-0.079087853423848
3042,-0.2278957624599523
3043,0.3587178305798827
3044,-0.2893889826234599
3045,0.0780951124596057
3046,-0.3142885499718945
3047,0.161844365173738
3048,-0.6382130035899535
3049,0.2718292116953026
3050,0.1438072982203731
3051,0.0598838253787788
3052,0.0299329501915606
3053,-0.1618996222342038
3054,0.1377245508981974
3055,0.0239463601532519
3056,0.0179565451607117
3057,-0.071877807726867
3058,0.017966223499821
3059,0.005988382537888
3060,-0.0989060392627127
3061,-0.0929981400371999
3062,0.0719467593980481
3063,-0.0719985600288021
3064,-0.0480220901614647
3065,0.04799904001919
3066,0.1258389261745014
3067,0.1316576900059837
3068,0.1553537284894953
3069,-0.0717531690983045
3070,-0.1137384016761435
3071,0.017955470433326
3072,0.1076168838933268
3073,-0.0478526139490274
3074,0.2803459588428266
3075,-0.0970319634703287
3076,-0.3091721058055605
3077,0.0629398638210297
3078,0.1342818776606298
3079,0.0114269390087188
3080,-0.2210273764737519
3081,-0.2577645100178037
3082,0.0373016556196365
3083,0.2261666189521959
3084,0.0343426249212994
3085,-0.1146066128015684
3086,-0.0028652474141116
3087,0.2600594421582147
3088,-0.1545595054095885
3089,-0.0572770490864278
3090,-0.0659120217796298
3091,0.1487967493633326
3092,-0.1289324394017665
3093,0.1716148961729943
3094,0.0514579759862798
3095,0.0228649822796341
3096,0.1484018264840131
3097,-0.0914076782449706
3098,0.1483171705647571
3099,-0.5045292970989702
3100,0.0682308828542255
3101,-0.3591994982610319
3102,0.0114018585029418
3103,-0.0456282438829544
3104,0.2673492605233213
3105,0.0
3106,0.0568504832291042
3107,0.034098658786089
3108,-0.3192702394526808
3109,-0.1684703463636195
3110,0.1283294359208479
3111,-0.0399406595914764
3112,0.085513938772023
3113,-0.0741670470104949
3114,0.1054341321631107
3115,-0.1141129147291342
3116,0.0598734105035172
3117,0.0057019044360764
3118,-0.0627603126604582
3119,0.1338993191077093
3120,-0.0370497036023698
3121,-0.0570320520132281
3122,0.022807617744322
3123,0.0911473168508582
3124,-0.0512966657167303
3125,0.170419963481437
3126,0.0790609986012257
3127,-0.2216175889761825
3128,0.0509290283277601
3129,-0.0243738955578526
3130,0.22798431467915
3131,0.0759370633618856
3132,0.2907504997274152
3133,0.0605363520794202
3134,0.0073243620995155
3135,-0.1224848484848494
3136,0.2116722104626515
3137,-0.1817631020902653
3138,0.1391577928363926
3139,-0.1211533801793001
3140,-0.2003034901365781
3141,-0.1093759494440097
3142,0.17590683003762
3143,0.0545619884813428
3144,-0.0424551188743287
3145,-0.0424731509010334
3146,-0.0121366587778446
3147,0.2602590485413429
3148,-0.0121065375302725
3149,-0.3706178990218028
3150,-0.4146296181694334
3151,-0.0867141529885505
3152,0.1669552312639192
3153,0.3573629081947088
3154,-0.1419139877830679
3155,0.0555007400098689
3156,0.2215111986217164
3157,0.0
3158,0.0492004920049102
3159,-0.0430689718821098
3160,0.0491974663304916
3161,0.030738964711658
3162,0.0430160388373337
3163,0.006144770800061
3164,-0.0368822227686269
3165,0.0307257420266594
3166,-0.0430345505963317
3167,-0.0861432439084336
3168,-0.1478925314271685
3169,0.0677381612168146
3170,0.0799901550578537
3171,-0.0800541905289881
3172,-0.1541877389909954
3173,-0.0061678899648374
3174,0.319704887795887
3175,-0.0112431550739924
3176,-0.0116522955022198
3177,0.098946510680412
3178,0.2438599547117154
3179,-0.0406598513011112
3180,0.0406433257852831
3181,0.0812206300400387
3182,0.1043175891046113
3183,-0.0347846251956648
3184,-0.3140447804594478
3185,-0.087310826542478
3186,0.0116400884646617
3187,0.1220717316747125
3188,0.0987224157955792
3189,-0.1861764021410246
3190,-0.2215743440233209
3191,0.0407996736026072
3192,-0.0174886323889478
3193,-0.1401050788090955
3194,0.1806421537206469
3195,0.0815138282387111
3196,0.0203743050906636
3197,-0.1515814021279643
3198,0.1077397938384498
3199,0.336641708746871
3200,-0.7964710207082535
3201,0.0122518990443581
3202,-0.0551639595464317
3203,-0.0306560392397372
3204,0.1408192003918558
3205,0.0306035010405085
3206,-0.2392784833425279
3207,-0.0122721973369394
3208,0.1531675039823551
3209,-0.0705067287943405
3210,-0.0091973756821303
3211,0.1163645271925512
3212,0.1589825119236828
3213,-0.1899160693499983
3214,-0.0061267001592886
3215,-0.1964395334561038
3216,0.1715896555950491
3217,0.2384300299565852
3218,0.0275035907465794
3219,0.1556111551839845
3220,-0.0061027706578731
3221,-0.0305231670838235
3222,-0.0030524098775955
3223,0.0030523167083788
3224,0.0427141811081237
3225,0.0875766295508662
3226,-0.1962432363148515
3227,0.220076698511809
3228,0.0382595648912313
3229,0.0780835181309929
3230,-0.0531250000000049
3231,0.3053149728955132
3232,-0.024929884699296
3233,0.0778452436556126
3234,-0.1434407059777291
3235,0.0062361635122016
3236,-0.2469367341835344
3237,0.2867472883680211
3238,0.0062332481456207
3239,-0.2155105100415397
3240,0.0998471091141667
3241,0.0966334164588535
3242,-0.0513355668151449
3243,-0.0484897653519676
3244,0.0374298190892091
3245,-0.0031192488848834
3246,-0.1802425649941913
3247,-0.1919849718221685
3248,0.0750844700287852
3249,-0.2320476638444682
3250,0.1800976800976898
3251,0.097584776774821
3252,0.3161478599221679
3253,0.1760029131516783
3254,0.1039156936948377
3255,0.2652074011367808
3256,0.1750467797428575
3257,0.1326179998794375
3258,-0.0754079570476276
3259,-0.0030164092664065
3260,0.0060324546057907
3261,0.0180940892641743
3262,-0.0543117494417979
3263,-0.0483004286663119
3264,0.1206054393053229
3265,0.0662890201277481
3266,0.0722630374563438
3267,-0.0301186675501544
3268,0.2883056039401875
3269,0.0510280654359775
3270,-0.05706391158097
3271,-0.0510832657231163
3272,-0.0090155066714838
3273,-0.1927014332169054
3274,0.1022679420080536
3275,-0.14131551901336
3276,-0.2317795518928751
3277,0.1221786380297072
3278,0.3747717735994157
3279,-0.163629363449689
3280,0.5043733639787985
3281,0.0319121776870126
3282,0.788348899794209
3283,-0.1172816026372526
3284,0.1139817629179194
3285,-0.133155792276951
3286,0.151946818613473
3287,-0.0126638384094103
3288,-0.1331473497337103
3289,0.0823566677225185
3290,0.3849551937397536
3291,-0.3165358318561661
3292,0.1327685401782762
3293,0.2082018927444873
3294,0.0819517115299725
3295,-0.233792493365351
3296,0.0568361225134218
3297,-0.1011441936911287
3298,-0.0158062782537259
3299,0.2365333669736344
3300,0.0540767890404394
3301,-0.0360641942657944
3302,-0.0902418481530536
3303,-0.0421306048751087
3304,-0.0120387648227353
3305,-0.0120402143158038
3306,-0.120547284672423
3307,0.5156802782275072
3308,0.2452446464888124
3309,-0.2879424115177074
3310,-0.0900630441308779
3311,-0.0120098480754279
3312,-0.0540735400144216
3313,-0.0661335898514911
3314,0.0180331810531384
3315,0.1440576230492081
3316,0.089955022488759
3317,0.1736111111111063
3318,0.0598300825655105
3319,-0.0119674485399603
3320,-0.0299275752678586
3321,0.0179533213644531
3322,0.1344688480501983
3323,-0.0747607655502392
3324,0.2148484125089601
3325,-0.0734473235795287
3326,0.2754013828665175
3327,-0.4768913747424211
3328,-0.3604348853698801
3329,0.1769493924737424
3330,0.0353773584905673
3331,0.1471886959081542
3332,-0.4851209844406278
3333,-0.3741092636579545
3334,-0.1665477040209381
3335,0.0535045478865723
3336,-0.0237854551941609
3337,-0.0416418798334284
3338,-0.0297530496875828
3339,0.1959852714098967
3340,-0.1427381943618467
3341,-0.0952494344564808
3342,-0.3225035833731438
3343,-0.113602391629296
3344,-0.0239220142335937
3345,0.1135005973715637
3346,-0.1196172248803929
3347,0.4821141598714376
3348,0.3144654088050321
3349,0.560505044545411
3350,0.2319704001003394
3351,-0.1884895702437869
3352,0.0690651095623869
3353,0.3441371542985753
3354,0.2434304974720771
3355,0.388597009357416
3356,0.0341848467897186
3357,-0.1556274900398406
3358,-0.2339874582722366
3359,-0.2157328664332159
3360,0.1934718841665121
3361,-0.1938469234617323
3362,0.2183814812504041
3363,0.024951656166173
3364,-0.0374414976599078
3365,0.1059718239620916
3366,-0.2844372206420055
3367,0.0507353501676362
3368,0.1707834331337289
3369,-0.0499251123314928
3370,0.137105820765299
3371,-0.1060577702913568
3372,0.0187125748503001
3373,-0.4574221442446204
3374,-0.0752492631843008
3375,0.3458969465648929
3376,0.1191327138432145
3377,-0.5811515187825768
3378,-0.1409929503524735
3379,-0.183326320851119
3380,-0.1927130382414894
3381,-0.0723196528656689
3382,-0.314370352457536
3383,-0.0483880723401585
3384,0.0
3385,0.1389224450350264
3386,0.3850782190132289
3387,0.084164963328132
3388,-0.2470921472910242
3389,-0.0904813608396704
3390,-0.1570807153214058
3391,-0.0967585873246229
3392,0.2413127413127276
3393,-0.0543248626788214
3394,0.0362034634646728
3395,0.0844034484837612
3396,0.126445086705207
3397,0.0902364194188637
3398,0.1381713324522517
3399,0.1020224449378788
3400,-0.1390004324457863
3401,0.4856756424443576
3402,0.4955037621581956
3403,-0.0795885882208861
3404,-0.2824165029469597
3405,-0.0768025559890633
3406,-0.3483568654047708
3407,0.1477559564119984
3408,-0.4607724897176636
3409,-0.2107285630171393
3410,-0.0806376577861833
3411,-0.2518500093277788
3412,0.1800124146492812
3413,-0.1243008079552446
3414,-0.1338021595046229
3415,0.1181041181041167
3416,-0.1712328767123323
3417,0.2359921952989113
3418,0.0186944910254049
3419,0.0744740271830227
3420,0.0434243176178617
3421,-0.1273331469921327
3422,-0.0554983446826362
3423,-0.0906319980094582
3424,-0.2431876286088335
3425,-0.249003984063735
3426,-0.3940944650314781
3427,-0.2417452830188659
3428,0.0942507068802996
3429,-0.0854877221943706
3430,-0.2867616626263901
3431,0.1593860684769836
3432,0.1885458402073964
3433,0.0530004122254304
3434,0.202756310422849
3435,-0.0323339212228141
3436,0.1174398120963106
3437,-0.0352443609022569
3438,0.1729850177382868
3439,0.0205194348361356
3440,-0.1820744743333738
3441,-0.1470501735192047
3442,0.2376551359915507
3443,0.0439908499032301
3444,0.0996132661432014
3445,0.0117178345441822
3446,0.0468493792457156
3447,-0.0175716042874721
3448,-0.0703358537014103
3449,-0.0938691698445438
3450,-0.4077669902912592
3451,-0.1783109093856415
3452,-1.2107888174301082
3453,1.2955045990413268
3454,0.1099967648010455
3455,-0.0874267396302297
3456,-0.0907470426186915
3457,0.6855928930088823
3458,0.1478434145400718
3459,0.6006006006005992
3460,0.0304041451836365
3461,-0.3703038851134877
3462,-0.3215847697453048
3463,0.3333333333333399
3464,0.5545993497800755
3465,-0.308015369436216
3466,-0.2424844561246047
3467,0.0014101461296079
3468,-0.1619157678479816
3469,0.0705716302046664
3470,0.2495840266222874
3471,0.175679560481685
3472,-0.4459702258726855
3473,0.567855547757281
3474,-0.6615285806037259
3475,0.0
3476,-0.1902848987790124
3477,-0.1694287075766364
3478,0.0423392431860196
3479,-0.3238823404481178
3480,-0.0531236719081992
3481,0.1545631125637329
3482,-0.0325781291452177
3483,0.0424290639087841
3484,0.1218349401419587
3485,-0.0662585142190771
3486,0.1085460129196296
3487,-0.1060108131029455
3488,-0.1114353940037187
3489,-0.1328374070138151
3490,-0.010628122010831
3491,0.0
3492,-0.1330282552014047
3493,0.2759352613425215
3494,0.026525198938998
3495,0.2487167275228866
3496,-0.074140761531529
3497,0.1902848987789974
3498,-0.0846426493149217
3499,-0.111217032094062
3500,0.04203699255346
3501,-0.2709700728608521
3502,-0.6362865107259623
3503,-0.1395715759451533
3504,0.90799759470837
3505,0.1680874054508351
3506,0.3350484623668625
3507,0.1910904096500786
3508,0.0179115171054995
3509,-0.2964160603610913
3510,0.0329242741694144
3511,0.0478669299347717
3512,-0.0718519849110859
3513,0.2925373134328412
3514,-0.047784016246573
3515,0.017915795759929
3516,-0.1195814648729378
3517,0.077667582745845
3518,0.1759355896824308
3519,-0.1582940087211127
3520,0.2561963775023873
3521,0.1309056289420438
3522,-0.2325997495079708
3523,-0.0656481260443931
3524,-0.1135209416263355
3525,-0.7885135930328371
3526,-2.256453456886696
3527,0.3955648786335011
3528,0.8851134608530409
3529,-0.2023809523809544
3530,0.278981421024514
3531,0.3018108651911415
3532,0.2773679551490108
3533,0.2766007532956678
3534,0.0470588235294191
3535,-0.1531754447979209
3536,-0.0648470199846805
3537,-0.0058955311873546
3538,-0.4203421940678515
3539,-0.0414593698175747
3540,-0.2910602910602964
3541,0.1867607387424763
3542,0.2454459427490066
3543,0.0591086416834107
3544,0.1505001918139673
3545,0.0796131391165836
3546,0.0883808625972223
3547,0.0353398515726247
3548,-0.2243211334120398
3549,0.1002535825912528
3550,1.774744027303763
3551,-0.3237253315071968
3552,-0.3310430980637109
3553,-0.6348607706329693
3554,0.5366730770673473
3555,-0.3755255726388441
3556,-0.2453447408152908
3557,-0.6915257844671812
3558,0.3167897960472309
3559,0.3711625566180192
3560,-0.069247717972939
3561,0.2511773940345405
3562,0.2192982456140315
3563,0.0657462195923848
3564,0.1157045468759608
3565,0.0375117224132555
3566,0.1435884629791598
3567,0.1869391824526314
3568,-0.4663974708110158
3569,-0.0532414657062373
3570,0.1937984496124045
3571,0.024999999999995
3572,0.0999000999000977
3573,0.0436871996504981
3574,-0.3821576243578406
3575,-0.3234708552327632
3576,-0.1580053142186184
3577,0.0370622027302327
3578,0.0740695018826026
3579,-0.0864891579662607
3580,-0.4156327543424417
3581,0.1548467017652524
3582,0.099003774518919
3583,0.123601755144916
3584,-0.2664518527698642
3585,0.1484964732087669
3586,0.0
3587,0.0432927206382541
3588,0.0988569663268437
3589,-0.0927643784786677
3590,0.1728608470181511
3591,0.0431965442764712
3592,0.0400949942941724
3593,-0.2132657476664393
3594,-0.1175888104963471
3595,0.1729890028419629
3596,-0.1423003155354935
3597,-0.0340399195420125
3598,-0.0030946339048062
3599,0.2838980435721829
3600,-0.76835156775257
3601,0.3957141117740029
3602,0.4515014696524376
3603,-0.0515401406742711
3604,-0.1761525845836069
3605,-0.0273414952759896
3606,-0.3689474326137445
3607,0.2554744525547542
3608,0.4119214926096479
3609,-0.425842559922142
3610,-0.1004780318484864
3611,0.152008026023774
3612,0.0212765957446787
3613,0.0971699259079294
3614,0.1788366524203667
3615,0.3594080338266378
3616,-0.0604412209126761
3617,0.2471964307247226
3618,0.0060288177488339
3619,0.1324583057378522
3620,-0.2898375701950303
3621,-0.0351551598955902
3622,0.0291062801932418
3623,-0.0181192244971922
3624,0.3010778587342687
3625,-0.4866618601297778
3626,-0.0480884828083578
3627,0.570779667094991
3628,-0.4201302403745092
3629,0.1168994664588412
3630,-0.0809959502024844
3631,0.3914420605988173
3632,0.6058806058805951
3633,0.0890207715133564
3634,-0.1485884101040119
3635,-0.0832788055439809
3636,-0.1131491186279336
3637,0.2731915904501769
3638,0.0712166172106852
3639,-0.3215051202667254
3640,0.1129943502824845
3641,0.0861582340532884
3642,0.0742192138700866
3643,-0.0356379187455297
3644,0.1275396707696722
3645,0.0800189674589646
3646,-0.2257470444959278
3647,0.1423740879159878
3648,-0.1961483594864384
3649,0.2016846601020307
3650,0.2898550724637735
3651,0.2183921614921356
3652,0.2766495967979274
3653,0.1616078512032472
3654,0.234514701140331
3655,0.0498095517140392
3656,-0.1173364623056715
3657,-0.0880798590722121
3658,-0.0705135738629712
3659,-0.0029381519024506
3660,-0.1500706214689406
3661,-0.1178411501296185
3662,0.0941841299740973
3663,-0.0088305419009132
3664,0.0558955048246639
3665,-0.0058840835539978
3666,0.005883737349976
3667,-0.2477291494632629
3668,0.1060570351166667
3669,-0.0471586889884535
3670,0.0235737859500356
3671,0.0706713780918754
3672,-0.0294550810014794
3673,0.0529910504003788
3674,0.1528512639623697
3675,0.0303416469445858
3676,-0.3287671232876664
3677,0.0547645125958399
3678,-0.8468335787923389
3679,0.1592942041416437
3680,0.3662556464412125
3681,-0.1222344456667819
3682,-0.3988464134503318
3683,-0.2799741562317401
3684,0.2057107767884605
3685,-0.0245685154474492
3686,0.165562913907291
3687,-0.0245338567222892
3688,-0.1013046815042161
3689,0.1012021589793866
3690,0.0122654237703975
3691,-0.0736467411317077
3692,0.1593137254901905
3693,-0.0551774875850499
3694,0.0061304561059287
3695,0.2385175218640978
3696,0.0611209583766412
3697,-0.0764596140318683
3698,-0.0397748133643533
3699,0.1527463799107961
3700,-0.1017064075036765
3701,-0.0423956360758535
3702,0.0310804701627524
