,EA.US
1044,0.0897968346615815
1045,-0.3039855888313452
1046,-0.1578709968425646
1047,-0.0677048070413025
1048,0.0150432493418441
1049,0.1126972201352409
1050,0.5930375847196628
1051,-0.0963651081216513
1052,0.5329345909056001
1053,-0.1151543067710776
1054,0.17625871714309
1055,0.0612698169564096
1056,-0.0114894105932261
1057,-0.9940434748974986
1058,-0.0657971126678855
1059,0.0580225901284145
1060,-0.1278128510011945
1061,0.1276496982825251
1062,-0.0116058648303503
1063,-0.244318622508336
1064,0.1471499380421295
1065,-0.0775073631994995
1066,-0.0155038759690001
1067,-0.2214194149865956
1068,-0.1166725002916856
1069,0.0816041035206262
1070,-0.1322957198443482
1071,-0.0778816199376902
1072,-0.1560062402496233
1073,-0.1719018596655607
1074,-0.3764705882352973
1075,0.2391832071969212
1076,-0.0142816338189161
1077,0.1105602910232184
1078,0.454432491923183
1079,-0.3455646597791333
1080,-0.2714867471601024
1081,-0.1645913839988477
1082,-0.164862733854217
1083,0.0071674311926744
1084,-0.118402640737699
1085,-0.0466652308134092
1086,0.0645716745587626
1087,-0.2048959344332985
1088,-0.0791452314997915
1089,-0.2127045929771547
1090,0.5235977621575024
1091,0.3431022158684905
1092,-0.1144983540861575
1093,-0.0214730513205934
1094,-0.0501289028931693
1095,0.0214792009737245
1096,0.0572450805009034
1097,0.1429081814933823
1098,-0.0214408233276165
1099,-0.0786782061368895
1100,0.6198929275852321
1101,0.2874217176186973
1102,0.1023050205241412
1103,0.0
1104,-0.0948166877370353
1105,-0.0913884007029845
1106,0.3502626970227671
1107,0.1678439051681999
1108,-0.041978590918633
1109,-0.4639066563576274
1110,0.0561995082542916
1111,0.3395526306577615
1112,-0.0105027307099949
1113,0.2932141859815805
1114,-0.0698616738857221
1115,-0.252136153522892
1116,-0.0350311777482038
1117,-0.3797735424432042
1118,-0.1056040551957235
1119,0.1265644775699668
1120,-0.0914913083257058
1121,-0.1127316282674533
1122,-0.3180661577608263
1123,0.0706314451193832
1124,0.1058350384533812
1125,0.0380401704199721
1126,-0.1966733240841043
1127,-0.731014359210626
1128,-0.4047646582629638
1129,0.3725324525693104
1130,0.512073580869945
1131,0.2818715232797388
1132,0.1445746461725747
1133,0.0798327314198959
1134,0.0721774806260438
1135,-0.1674277016742761
1136,0.2240024298568567
1137,-0.0607833453633583
1138,-0.3545558520777761
1139,0.0148662608304473
1140,0.1526223643145354
1141,-0.0761788679820174
1142,0.1976735345548474
1143,0.1821355391970927
1144,0.0075884049172794
1145,0.1401886863941213
1146,-0.0416950951406313
1147,-0.0834597875568931
1148,0.1666414179669738
1149,0.1134902020125423
1150,0.7978513310688088
1151,0.2285624211853657
1152,-0.0946670874092697
1153,0.2518098835379235
1154,-0.3078380298366095
1155,0.3617774282343751
1156,0.0157269796335582
1157,-0.1417434443657034
1158,-0.007875255945811
1159,-0.2763957987838653
1160,-0.019746455511229
1161,-0.039508514084783
1162,0.1459681237178381
1163,-0.086867251046355
1164,-0.1423487544483927
1165,0.1894387875917553
1166,-0.3087885985748222
1167,0.3628905017355695
1168,-0.1738580685949098
1169,-0.3171079752655824
1170,0.1503997466951616
1171,0.2841581813876386
1172,-0.1501976284584962
1173,0.0316105579263523
1174,-0.1186802753382432
1175,-0.5862304021813318
1176,0.2176574615698691
1177,-0.2591380250954882
1178,0.0681477443096788
1179,-0.0409053722388889
1180,0.7040346601678799
1181,0.1149503008993086
1182,0.1485382485990326
1183,0.6639839034205102
1184,0.2074827655444764
1185,0.1803848209513697
1186,-0.4159398899771934
1187,0.0603419376466667
1188,-0.1544453397797597
1189,0.0033573946617585
1190,0.0838644750083864
1191,-0.1949448776552974
1192,0.1074402363685177
1193,0.0134282261313349
1194,0.3345824411134904
1195,0.0334470533146105
1196,0.0
1197,0.3067689229743111
1198,-0.1803848209513507
1199,-0.4361537945380163
1200,0.1175716117999088
1201,-0.7682918072808165
1202,-0.2952614143741873
1203,0.097125795891932
1204,-0.1621387908049249
1205,0.2085430749316784
1206,-0.0719631548647051
1207,-0.0612061206120669
1208,0.1545761737004841
1209,-0.2017145738779635
1210,-0.007204610951002
