,META.US
2793,-0.2427417659951304
2794,0.054013503375846
2795,-0.072069907810579
2796,0.0510234707965711
2797,-0.0811030008110245
2798,0.1589491362763833
2799,0.0779142942762933
2800,-0.0851188394565066
2801,-0.1009367119010506
2802,0.0090060340428175
2803,-0.0510602510962984
2804,0.0570347912226451
2805,-0.0961509570024918
2806,-0.1413913036675368
2807,-0.0602456795327333
2808,-0.2459820418018555
2809,-0.0211317565017865
2810,-0.0166062801932387
2811,-0.2815877918067057
2812,0.0786615435815178
2813,-0.0666040991795496
2814,-0.8499170812603661
2815,-0.4940182132016026
2816,-0.1650239785564099
2817,0.1825755772435023
2818,-0.1669051025274208
2819,-0.0059612518628857
2820,-0.2087508075690254
2821,0.4873665738519242
2822,-0.1371510208941026
2823,-0.0178613955703745
2824,0.0297601333253871
2825,0.1663794640204416
2826,-0.2143750372178796
2827,0.0624869818787691
2828,-0.071464729178456
2829,-0.1655357542316029
2830,0.0834438467613445
2831,0.0402156751764994
2832,0.0476403156170984
2833,0.0029774310724679
2834,0.1441971784923259
2835,-0.1324799047335665
2836,0.1219113318069712
2837,-0.0829982701006012
2838,-0.1881633870005973
2839,0.0578298584690298
2840,0.5448766459815382
2841,-0.2321100778251568
2842,-0.3455624904856115
2843,0.1671732522796387
2844,0.0182337567616854
2845,0.3573158914728703
2846,-0.1182355616189135
2847,0.0515120295739528
2848,-0.1818341878629442
2849,0.127031287897157
2850,-0.2126754572522296
2851,-0.1917749840187499
2852,-0.277777777777768
2853,-0.2294630564479118
2854,0.1679902260231993
2855,0.0427428710997261
2856,0.21629855293221
2857,-0.0718566233240466
2858,-0.0592703312793601
2859,0.104460347120396
2860,-0.1213674431376193
2861,-0.2922187203573893
2862,-0.1808595426399285
2863,-0.2550785211592369
2864,-0.3237102600159864
2865,-0.2598623282558808
2866,-0.5951222225312282
2867,-0.1296486677040031
2868,-0.2482727818331448
2869,0.2324896162250272
2870,0.002840592625598
2871,0.3800804549868233
2872,0.0382431024446471
2873,0.1846618039888735
2874,-0.044309669200617
2875,0.0263019463440212
2876,0.1377705610051607
2877,0.1605708449498869
2878,0.1364519730403993
2879,0.1977804243874403
2880,0.2582424367153751
2881,0.0740344671574827
2882,0.072610697062688
2883,-0.0397461727176738
2884,0.1300336718771449
2885,0.3627734438928547
2886,0.0054549421776079
2887,-0.1351923418317892
2888,0.1213890177036998
2889,0.1596576939042692
2890,0.3055742226384704
2891,-0.2632897655639117
2892,-0.1582430229212635
2893,-0.327143269508317
2894,0.2208141321044539
2895,-0.2244851419317697
2896,0.2718549083581201
2897,0.0191883334932368
2898,-0.143574673081788
2899,-0.167361734890271
2900,0.0865412352959972
2901,-0.0577274622366206
2902,0.1840677369271855
2903,-0.1041466384669578
2904,0.0128164049984045
2905,-0.0737486773335101
2906,0.0352586704275958
2907,-0.0994641768537242
2908,-0.2928304801132787
2909,0.0578889817971334
2910,-0.093352647674238
2911,0.1253858024691496
2912,0.2581410636694533
2913,0.1520876024590055
2914,0.2752628262527722
2915,-0.3780363415562853
2916,-0.2224352303774364
2917,-0.1395543082422989
2918,-0.0775382751194407
2919,0.104178496275754
2920,0.0734287907613321
2921,-0.1805597351790619
2922,-0.080313221564103
2923,-0.0334750443544223
2924,0.0723875584385577
2925,-0.0155235864837756
2926,-0.0334672021418895
2927,-0.2449089140134928
2928,-0.4752915795860474
2929,0.3961858716089008
2930,-0.1580522581295929
2931,0.1175601236060804
2932,0.1475717735444049
2933,-0.070481624433642
2934,0.1005867560771203
2935,-0.0990082394992585
2936,-0.1310638011862908
2937,0.2711362250062089
2938,0.0957610660952257
2939,-0.5900151285930374
2940,-0.033293985895461
2941,-0.1242499545426898
2942,0.2026311810070948
2943,0.0694814039777101
2944,-0.2423351914687459
2945,0.1841609488068962
2946,0.083392503739052
2947,-0.1255483285433258
2948,-0.2274105518496058
2949,-0.1107957563707587
2950,0.1893595103920499
2951,0.0514792720225345
2952,-0.4226979686169697
2953,0.072930594384347
2954,0.1077602561962202
2955,-0.0182163187855794
2956,-0.056198547951032
2957,-0.1886964725933605
2958,0.1489090135537619
2959,-0.0182370820668699
2960,-0.1217285453438762
2961,-0.1401840677759603
2962,-0.0335335182757716
2963,-0.0854309687261549
2964,0.6816789215686171
2965,0.2904224735123646
2966,-0.030771581359822
2967,-0.5499907822773984
2968,-0.0707191833471578
2969,-0.5845240304323757
2970,-0.2666521127970321
2971,0.3198924315719497
2972,-0.1191161083414881
2973,-0.0464734658492813
2974,-0.0728129018265236
2975,-0.0760000235658924
2976,0.2289629996287538
2977,-0.0774017771448032
2978,-0.0774617339034517
2979,-0.0123954136969384
2980,-0.00619809098797
2981,0.2688919796012994
2982,0.030897574540388
2983,-0.0556465823723838
2984,0.0664226022212876
2985,-0.1469632746511626
2986,0.012374323279202
2987,-0.1332011647357681
2988,-0.0650940764390377
2989,-0.2675284083384229
2990,-0.121993263850208
2991,-0.4114240063910567
2992,0.0731772219265657
2993,0.3706012149060196
2994,-0.083022672698572
2995,0.1849921937796604
2996,0.1630089899523991
2997,-0.219943291729598
2998,-0.0371126368528447
2999,0.0212027245501004
3000,-0.1486396814863974
3001,0.0557088285229147
3002,-0.1009081735620573
3003,-0.0983493261742124
3004,-0.0931197786409742
3005,-0.2226518232117955
3006,-0.0733555508057242
3007,-0.0935096153846147
3008,0.0933955970647158
3009,0.1641596925881957
3010,-0.1737854102451242
3011,-0.0707704633462375
3012,0.0347055368679575
3013,0.1998241547438254
3014,0.0924159899325501
3015,0.5533828705514243
3016,-0.5070555402696404
3017,0.3329938102327017
3018,-0.3065073876139583
3019,-0.2205419029615636
3020,0.5210188133276483
3021,0.3782311225943421
3022,0.1095516569200802
3023,0.0798582029956502
3024,0.3338962980218638
3025,0.2285448664561891
3026,0.1295988239390446
3027,0.0603527368090919
3028,-0.0216945744228372
3029,0.4791502299536261
3030,-0.0442784537193717
3031,0.0932442537843838
3032,0.1283152590662042
3033,-0.0499680204668994
3034,0.2926455371172332
3035,0.1289103705484135
3036,0.186357756463494
3037,0.0077929519625613
3038,-0.2662019304427735
3039,0.0293122315063008
3040,0.4048519919875231
3041,-0.7550085046376369
3042,-0.1459370438297756
3043,-0.0899112126774843
3044,-0.4137982921416028
3045,-0.0903648480741026
3046,0.0602069614299247
3047,-0.0395264356566162
3048,0.0037642807400541
3049,0.0639518480203201
3050,0.0191818742571679
3051,-0.0700063984342574
3052,-0.0037639265281507
3053,0.0188160915214734
3054,-0.0207019855086127
3055,-0.1798656098462403
3056,0.2264860797592296
3057,-0.0007524511094927
3058,0.1510517839775486
3059,0.0562793317064022
3060,-0.0413161057692358
3061,-0.0075125835774854
3062,0.0488079594518473
3063,0.0862780403631035
3064,-0.1869614696797231
3065,0.7583091319780465
3066,0.2093060698760373
3067,0.2409251525859299
3068,0.0462362415073032
3069,0.4207699194270284
3070,-0.5271277963486714
3071,-0.2186242616559047
3072,0.2117325618772131
3073,-0.1542072171553249
3074,-0.040580363612933
3075,0.0852748101428711
3076,0.022520348743684
3077,0.1926596666987839
3078,0.0887693463117749
3079,0.2634307106517649
3080,0.1278241140191205
3081,0.2088747867404285
3082,-0.3070771691323405
3083,0.0783072841755376
3084,-0.1007822623218306
3085,0.0095973895100445
3086,-0.2678428227746526
3087,0.0737226745304244
3088,0.3736228644419477
3089,0.0026533644661406
3090,-0.1022589941433461
3091,0.0650315867707184
3092,0.4426357306132186
3093,0.0303806831690889
3094,-0.1746632439727864
3095,0.2086304336344003
3096,0.104206513566628
3097,0.2224269544616926
3098,0.0052642661613072
3099,0.1261829652996743
3100,0.0683024221089811
3101,-0.0026270852489288
3102,-0.0210210999290496
3103,0.0433372293064783
3104,0.1115017315563048
3105,0.0472281829264695
3106,0.0602772596699841
3107,0.0340319622740276
3108,0.1177548083213368
3109,0.1384969164837539
3110,0.0104515050167277
3111,-0.0575163398692881
3112,-0.0837301794965705
3113,-0.0183193321294897
3114,1.005261995878715
3115,0.2605791463280494
3116,-0.0238615297076245
3117,0.1813851227555898
3118,-0.3899352560329614
3119,-0.1695040165082097
3120,-0.3327417923691131
3121,0.2250175218561942
3122,-0.3479548399037563
3123,0.1312360215153206
3124,0.0904893813481087
3125,-0.1183300669304416
3126,-0.1110576389146008
3127,-0.1074710939816263
3128,-0.1633259094283584
3129,0.2259175586089454
3130,-0.0778354336545513
3131,-0.0371153270727937
3132,0.1407360781990411
3133,-0.0258508752632258
3134,0.017144560490131
3135,0.2119129438716946
3136,-0.1925512541376726
3137,-0.0295893048920524
3138,-0.2301325117849922
3139,0.8224890914005684
3140,1.5547783775564417
3141,0.2979010483388042
3142,0.0242506915236335
3143,-0.182211593212625
3144,0.7505403657042853
3145,-0.6763415124469407
3146,-0.3918358021400542
3147,0.1293021486974615
3148,-0.1905124785673461
3149,0.4089135255662093
3150,-0.8833933083224789
3151,0.1070745697896645
3152,0.6477840466556427
3153,0.3407735559720694
3154,-0.2847866947656205
3155,0.2518748579652919
3156,0.1059402194476086
3157,0.1548864795436395
3158,-0.2613438375880607
3159,0.4749698431845562
3160,0.3456048084147318
3161,0.3678007595551743
3162,-0.5012977242806049
3163,0.0037613781689576
3164,-0.0166575807135522
3165,0.1179780379344726
3166,-0.0393414840818289
3167,-0.0181609056238277
3168,0.6525334536160023
3169,0.4102779108768581
3170,0.0239520958083784
3171,0.203179156208918
3172,0.1223551881583957
3173,0.4567363034808572
3174,-0.0765526057615105
3175,-0.0550292249802942
3176,-0.0193383315482559
3177,-0.1818127626598353
3178,0.1987636319071293
3179,-0.3427155777094682
3180,0.2649440342938923
3181,0.133781252787106
3182,-0.1250186039589272
3183,0.065413351998497
3184,0.2966159504107813
3185,0.1007377559183357
3186,-0.1335073874087665
3187,-0.1842824872191191
3188,0.0445646038206652
3189,0.5336666760302333
3190,-0.2534568700892828
3191,-0.1946952595936788
3192,-0.2687791766869398
3193,0.087630031659883
3194,-0.0735502121640709
3195,-0.0764374486878186
3196,0.1808573770028503
3197,0.0903469889042584
3198,-0.1394697773544329
3199,0.1688705739567294
3200,-0.0296451057342155
3201,0.2871540778694242
3202,-0.2712781122882367
3203,-0.0703389830508541
3204,0.0160426236694252
3205,0.0178470574946331
3206,-0.1201600248801966
3207,0.0748672166346441
3208,-0.0079111241707342
3209,0.0008476132623181
3210,-0.0635265639705669
3211,0.1241564308908539
3212,0.1184251680698336
3213,0.014127798770511
3214,0.0242674270460598
3215,-0.0850081972190265
3216,0.2176018476920357
3217,0.3040425242747839
3218,0.0618755847997295
3219,0.2048254465495969
3220,0.1563862740970141
3221,0.0480957104638305
3222,0.5604627180199973
3223,0.0731802025150107
3224,0.2710753649091356
3225,-0.2688172043010685
3226,-0.0896860986547119
3227,-0.0747943156320119
3228,0.2982848620432513
3229,-0.2242152466367713
3230,0.1045244139166858
3231,-0.4921821073797435
3232,0.2081430346954952
3233,0.1121814048103386
3234,-0.0896459255417804
3235,0.1463210452357598
3236,0.0776745436620532
3237,0.1431938188001436
3238,0.0387666249179923
3239,0.1957756576407754
3240,0.1815206725760604
3241,-0.0136262284251447
3242,0.0275201585161193
3243,0.219705022460654
3244,0.0205630825406014
3245,-0.1457184883768966
3246,0.1633224451703294
3247,0.1562157421618047
3248,0.0164410588041876
3249,0.0109595046303963
3250,-0.0301477238468533
3251,0.0985680256276903
3252,-0.2222435041316402
3253,0.1274100058922674
3254,0.0506752129728551
3255,0.0739037608802709
3256,0.0191565638597876
3257,-0.0479143565101951
3258,-0.0506779893165326
3259,-0.1426494390036591
3260,-0.0851133930042132
3261,-0.0632435304505853
3262,-0.170597509590098
3263,-0.0219934487599307
3264,1.0950570342205306
3265,0.6685047399629799
3266,0.1207137198687212
3267,-0.4204864004848688
3268,-0.12516593969279
3269,0.3232453072720811
3270,0.7113736068417442
3271,-0.2496456078516908
3272,-0.2779999999999942
3273,0.0748495937948457
3274,-0.1618007471387481
3275,0.2504568916898319
3276,0.1843000846103164
3277,0.5069589943130656
3278,0.0785076077610514
3279,0.3427592116538191
3280,-0.0111781801922757
3281,-0.1922610270098692
3282,-0.1626593875032727
3283,0.2052391969550008
3284,-0.2618976354385084
3285,0.2574915102437043
3286,-0.0440541791735928
3287,-0.3416498089458221
3288,-0.4515692029803524
3289,0.5815377081292954
3290,0.6356254371825598
3291,0.7291116310665018
3292,-0.1133444158984433
3293,0.0724878431846181
3294,-0.0634671179883884
3295,0.454285628328166
3296,-0.0210640346653807
3297,0.0721674284339695
3298,-0.1716919184312759
3299,-0.0934635793535945
3300,0.0572513333534208
3301,-0.1569337558472858
3302,-0.3147950017892314
3303,0.1463145363491803
3304,0.2354821684385129
3305,-0.2873345935727753
3306,-0.1119740128240215
3307,0.2400845793686782
3308,0.0573602221953863
3309,0.1055219112524208
3310,0.0301787813922631
3311,0.0512264207798517
3312,-0.2386202313710153
3313,-0.169435115427673
3314,0.1328434143584022
3315,-0.1585607967842913
3316,-0.0226243062634365
3317,0.2978698536567136
3318,0.0225518282786969
3319,0.0423196828845031
3320,0.6386464351071157
3321,0.3232368391639588
3322,0.1785116590427274
3323,-0.0614010605637651
3324,-0.0195405186611934
3325,-0.1734852755630771
3326,0.2080060275425256
3327,0.0989657383401526
3328,0.1985678740717479
3329,0.1101661635912024
3330,-0.0834724076546626
3331,0.1556596372200079
3332,0.0359512506593396
3333,-0.1278665740097233
3334,-0.0597716328669996
3335,-0.1086190814295112
3336,-0.2288425312216544
3337,0.2158173210804884
3338,-0.0668784484199992
3339,0.1772836538461634
3340,-0.4073012520742262
3341,-0.1601595551794913
3342,0.3583150161091198
3343,0.4108192395346061
3344,0.48937693960372
3345,-0.1551999144054351
3346,0.0685123589545857
3347,0.1624748415952245
3348,0.0834189867572277
3349,-0.2718487206679616
3350,0.2101654493963285
3351,0.1414006102552721
3352,0.0133940530404547
3353,0.0624665357843951
3354,0.0178443968593868
3355,-0.2953020134228215
3356,0.1637879690291874
3357,0.0357525494901851
3358,-0.0864344665256369
3359,0.0178736334117794
3360,-0.1192997106981947
3361,0.0178917548829587
3362,0.108723172929405
3363,-0.165592552810583
3364,-0.2525177505124523
3365,-0.4176486381671294
3366,0.0357856439924863
3367,-0.4974975274972182
3368,0.1077747507708759
3369,0.1628932227452786
3370,-0.1661577151068818
3371,-0.1018940302085755
3372,0.1824762930389822
3373,-0.0389035192722035
3374,0.1583554931429002
3375,0.2637264396930615
3376,-0.0700781296594541
3377,0.0402414486921671
3378,-0.0790549207959318
3379,-0.0298409477484903
3380,-0.1389232951565703
3381,-0.3930280348598359
3382,0.1101579670041643
3383,-0.2441046591967411
3384,-0.0837012299029788
3385,-0.3989254127803402
3386,-0.0332145660969906
3387,-0.3514938488576526
3388,-0.2429986027580203
3389,-0.381186596987399
3390,-0.3516781836130264
3391,0.0493031725774438
3392,0.3074203860813891
3393,-0.1385169452396308
3394,-0.1973907411405441
3395,-0.2225588080739474
3396,0.3540632570431449
3397,-0.1973643602246769
3398,-0.0988569663268437
3399,0.3509420022164716
3400,-0.4297418457257648
3401,-0.0742551282447972
3402,0.2438271604938335
3403,-0.2568307701828709
3404,0.0073330637323569
3405,-0.1018072569030304
3406,-0.0201363073110277
3407,0.1917011934945286
3408,0.0926726800939118
3409,0.2458109372770617
3410,0.1530083226927974
3411,0.1612705043927118
3412,-0.2216612277569199
3413,0.2456851544745443
3414,-0.6614662756598341
3415,0.4902532975370572
3416,0.9060764959901384
3417,-0.1389961389961442
3418,-0.7507682732329742
3419,-0.0428082191780875
3420,0.5571216054514175
3421,0.1112539690761916
3422,0.1765806787705557
3423,1.061901358549585
3424,-0.0884235464949685
3425,-0.1435022195009949
3426,0.5439407617606372
3427,-0.2534292309746814
3428,0.332750228171585
3429,0.0076051410753816
3430,0.2999569323716931
3431,-0.1143204159866377
3432,-0.0341711595413591
3433,0.0758782912208774
3434,-0.1977116238544744
3435,-0.043697351157099
3436,-0.01521462125103
3437,0.0171135196805536
3438,-0.370257271547435
3439,0.4122055674518104
3440,0.0927048420452082
3441,0.6517888770811306
3442,0.2473498233215507
3443,0.5359810209999042
3444,-0.7025553903871865
3445,0.0283065600452848
3446,0.0813151847268934
3447,-0.1097189778438459
3448,0.0778044985146309
3449,0.1447893491542271
3450,-0.2389422821642901
3451,0.0654450261780112
3452,-0.29096015431781
3453,0.2795329913320344
3454,0.1307328104020933
3455,-0.0813324374977762
3456,-0.0258916343139291
3457,0.1847196723626716
3458,0.1509158061833432
3459,-0.4188186983379534
3460,0.213712953477679
3461,0.1516647855530498
3462,-0.3610619469026484
3463,-0.1702006949861776
3464,-0.6312560542460395
3465,-0.1325616735102874
3466,-0.2037834387888392
3467,-0.3906199180381259
3468,-0.3590547068807826
3469,-0.0522861046002954
3470,0.2172605294939207
3471,0.2870511779041412
3472,0.1143451379622981
3473,0.0381870092790907
3474,0.1004764528570788
3475,-0.149316713733885
3476,0.0340715502555425
3477,-0.1315917730773076
3478,0.0194912776532509
3479,-0.4077239219779504
3480,0.0228273275721484
3481,-0.2451781627983001
3482,-0.189964627276295
3483,0.1742014459243168
3484,-0.2138925294888641
3485,0.350991755775035
3486,-0.0604397399457683
3487,0.3613281250000044
3488,-0.3921568627450943
3489,-0.4267902326006872
3490,0.1263529662500633
3491,0.5397492758020672
3492,0.5668603775857471
3493,0.1754466646046994
3494,-0.2965542190467574
3495,0.0632682574114354
3496,-0.1206563706563809
3497,-0.6679515353289813
3498,-0.6787832467135285
3499,-0.1147754227561404
3500,-0.0107135204628317
3501,0.1772236990863764
3502,-0.2665441176470602
3503,-0.1073454991565606
3504,-0.0429566444723961
3505,-0.4159477446389027
3506,0.1184815891920143
3507,0.1091300338149456
3508,0.1732315118707344
3509,0.1915832031608895
3510,0.3753203954595441
3511,0.0568150108735209
3512,0.0255190707033816
3513,0.0609403089673629
3514,0.0029113776639079
3515,-0.1691455234762441
3516,0.0320690358881705
3517,0.1019338303821128
3518,0.0960167592888894
3519,0.0726870965866139
3520,0.0465271588122177
3521,-0.0610951176248251
3522,0.1625780229351146
3523,0.0130625988766211
3524,-0.0256963791333817
3525,-0.1123190185689674
3526,-0.0320141897589452
3527,-0.0154715567643286
3528,0.1768824276176848
3529,0.0388566453859662
3530,0.0956715855390902
3531,-0.1393525910872458
3532,0.0667285598236097
3533,0.086961562989162
3534,0.0318757425598993
3535,0.1908893709327621
3536,-0.0410001727389111
3537,0.0684410646387953
3538,0.1111977587153022
3539,1.430595985904687
3540,0.0956644855163969
3541,-0.4728950403690738
3542,-0.0199963083738467
3543,-0.1455693765163422
3544,0.0
3545,0.1764509147384579
3546,-0.1536210680321876
3547,0.8190930787589429
3548,0.1163322907925878
3549,0.0305040799206833
3550,-0.0152543665624146
3551,-0.0648731158175981
3552,-0.2448261351899263
3553,-0.4225730859360081
3554,-0.0520035191738586
3555,-0.1133984916115043
3556,-0.5027457653337503
3557,-0.0657869277504582
3558,-0.1589147286821802
3559,-0.0348958939164727
3560,-0.3282813253089455
3561,-0.2011693626973277
3562,-0.1092597650915166
3563,0.21027218566256
3564,0.2310381516947836
3565,0.1002186588921234
3566,-0.2272218814823964
3567,0.0871297366340215
3568,0.041039047894086
3569,-0.1949347425490722
3570,-0.0701037840803505
3571,0.0319936622078729
3572,0.1748969628762151
3573,0.0076036375802287
3574,-0.0864519978326267
3575,-0.0079152459814763
3576,-0.0456857430024774
3577,-0.0914550498430056
3578,-0.0594811414278503
3579,0.1233853278089293
3580,0.1034755615070835
3581,-0.060905049028561
3582,0.0152239442194718
3583,-0.0091352009744304
3584,0.1448872145015056
3585,-0.1115643359410765
3586,0.0623640539677179
3587,-0.0593266591602649
3588,-0.0091631404304558
3589,-0.2839339335670108
3590,-0.2585887733435003
3591,0.3066735419437273
3592,0.029844267187573
3593,-0.141281312829425
3594,-0.2615364373567008
3595,-0.1281673621907633
3596,-0.2553485652845229
3597,-0.149582363412296
3598,0.1831501831501875
3599,0.190985485103129
3600,0.01773122195398
3601,-0.1434191116210395
3602,-0.1641766540797961
3603,-0.137001315212626
3604,-0.1756697408871284
3605,-0.1787334671542819
3606,-0.0811833505332001
3607,-0.0633355822054601
3608,-0.1544465435690948
3609,0.0041092123853347
3610,-0.2183190072137278
3611,0.232288549586325
3612,0.4331329105235753
3613,0.1343496380785284
3614,0.3368581387855465
3615,-0.1261145002346336
3616,0.1551437261083707
3617,0.0600535565343334
3618,-0.212599286565007
3619,0.2048467819826188
3620,0.0964912280701707
3621,-0.2579737335834883
3622,0.057131974861929
3623,-0.4074368252287209
3624,-0.1207587181903938
3625,-0.1859010298326877
3626,0.1031717957788063
3627,0.3349197955226471
3628,-0.2680649247356079
3629,0.2966400375939823
3630,0.0146829941561549
3631,0.5403062504545528
3632,-0.1755222657850219
3633,0.0555604292774379
3634,-0.2344872057918373
3635,0.248523478159162
3636,-0.2315154001699626
3637,-0.2114475345804902
3638,-0.3743662303973534
3639,0.3349527746763673
3640,0.3053504008664088
3641,-0.1883476435144749
3642,-0.087513952155418
3643,-0.1904128634467737
3644,0.0966241922821405
3645,-0.0528692920046559
3646,-0.267902093962016
3647,0.1875184434457298
3648,0.138647342995172
3649,-0.0237979325999063
3650,-0.1001239457057248
3651,-0.0453665618195118
3652,-0.4679428745062181
3653,0.0668043240616939
3654,-0.0303748253447439
3655,-0.185630382520317
3656,-0.2501601635193243
3657,-0.5058252537328247
3658,-0.1505604176263004
3659,0.1747287106860554
3660,0.4349219429565397
3661,0.2147099132023879
3662,-0.1952946202435211
3663,-0.0183122234091262
3664,-0.088451658103689
3665,0.6381250725142096
3666,-0.0087024627969636
3667,0.2474354363078712
3668,-0.0999594484995951
3669,0.3147287269367294
3670,-0.1590606744172628
3671,-0.020248184894852
3672,0.0318084552657491
3673,0.0693521354678405
3674,-0.1099282573478348
3675,0.0260288631170937
3676,0.4434079064812474
3677,-0.191838913008992
3678,0.0043270062885949
3679,0.1411493590666721
3680,0.0532627002749513
3681,-0.0756326127826286
3682,-0.0554946955719544
3683,-0.4793974943877102
3684,0.0940529590507853
3685,0.1161722193171975
3686,0.0312373576836326
3687,-0.0086697685171891
3688,0.0462173950720774
3689,0.2655898533835654
3690,0.0027100271002685
3691,-0.2036659877800407
3692,-0.1032973604806033
3693,-0.0027184254879549
3694,0.0950544526221357
3695,0.1003852623582409
3696,0.1138211382113864
3697,-0.0650829808005231
3698,-0.1752169838229851
3699,0.1532494304003465
3700,-0.008137800081386
3701,0.0731865987206003
3702,-0.0908881262124167
3703,-0.0434281061274257
3704,0.0976178532207149
3705,-0.0067794771667301
3706,-0.1602520574734429
3707,0.081417754498334
3708,0.0650918065688352
3709,0.0135589543334448
3710,-0.109948283585121
3711,0.1206616052060719
3712,0.0298175706811996
3713,-0.1302825502809266
3714,0.0611480547275168
3715,-0.1230352622593766
3716,1.0989330888025202
3717,-0.1881179455770355
3718,0.2545491570786484
3719,-1.0450042623239977
3720,0.5242950672986688
3721,-0.470944238791941
3722,-0.8145010810650712
3723,-0.4761479629795027
3724,0.320370205570894
3725,-0.1544906265783412
3726,-0.1860312830205527
3727,0.3130378019108679
3728,-0.0385882632313204
3729,0.2241395446365842
3730,-0.156264831513995
3731,-0.3019889617827721
3732,-0.2274392464058352
3733,0.0857193933796062
3734,-0.3453172882876067
3735,0.0642385491051346
3736,0.5954944385868502
3737,-0.2187760447672382
3738,-0.3225035833731438
3739,0.0853547729838382
3740,0.0027533039647552
3741,-0.2650176678445173
3742,-0.3504397811482751
3743,-0.1456512692467843
3744,-0.3452019709919014
3745,0.3937553725424995
3746,0.0748129675810423
3747,0.0110821743226077
3748,0.0055407801418389
3749,-0.116491928773495
3750,0.0859082721352368
3751,0.0277046682365884
3752,-0.0277123458500667
3753,0.0332437598692424
3754,-0.0083116307419597
3755,0.0446689059275009
3756,-0.1959794114790712
3757,0.167590027700836
3758,-0.0304802017235206
3759,0.0885911242767346
3760,-0.1053127511570533
3761,-0.0138588613559541
3762,-0.059628638386969
3763,0.1564533547475972
3764,-0.3352130325814515
3765,-0.4531722054380657
3766,0.4386514600827278
3767,-0.0564298702113006
3768,-0.106703489831795
3769,-0.1099626127116673
3770,-0.1857097891092325
3771,0.3089887904879124
3772,-0.0894158291457423
3773,0.1098039215686345
3774,-0.0973495791985938
3775,-0.1824702699301529
3776,-0.0125857403561828
3777,-0.3662918062616646
3778,0.1387259539577492
3779,-0.0094616330778785
3780,-0.161106899166032
3781,0.0063175184787358
3782,-0.0758993727948905
3783,-0.069562191572819
3784,0.1547645368118534
3785,-0.3168467412312664
3786,-0.2191032643210967
3787,0.1268552581504431
3788,-0.0952320487588125
3789,-0.5733587183552639
3790,-0.3979976118306174
3791,0.1067717644194532
3792,0.0811674668813223
3793,0.1968462510000134
3794,-0.0244363769486436
3795,-0.3828014944570343
3796,0.1467800134548227
3797,0.1983703115939921
3798,-0.3598829997396626
3799,0.212414804853447
3800,0.0916058505603259
3801,0.5436103012633515
3802,0.4877995709201245
3803,-0.0904732376472581
3804,0.263975623736688
3805,0.3007790176557283
3806,1.1858764786304323
3807,-0.8331335411172298
3808,-0.18311460560404
3809,0.798183172002971
3810,0.904477228690038
3811,0.3750477814696008
3812,0.0100257523650995
3813,0.4466266647153457
3814,0.0441212765553479
3815,0.8041431261770211
3816,0.3752345215759849
3817,0.2358402276045354
3818,-0.3060285751835224
3819,0.2528184576201398
3820,0.0776579122184832
3821,-0.6204104688382525
3822,0.2329338392756526
3823,-0.0641354830123811
3824,-0.0336203978789647
3825,-0.2452315562684926
3826,-0.1733002115554225
3827,0.4920521588816801
3828,-0.3412454516317677
3829,0.332594235033256
3830,-0.1241721854304575
3831,0.2720603411073879
3832,-0.5603773584905711
3833,0.1653111753067052
3834,-0.0296955079891472
3835,-0.0094220513690369
3836,-0.1717758985200785
3837,-0.045324067079621
3838,-0.5774198450083504
3839,0.0799744081893794
3840,0.3947566729299653
3841,-0.5861671100285353
3842,0.092859430035229
3843,-0.2246469833119347
3844,0.1538067162265962
3845,0.1184189470315265
3846,-0.0650767277679006
3847,0.0714308573623131
3848,0.2179130672477595
3849,-0.3114869626497512
3850,0.2269168078238293
3851,0.0031959092361747
3852,0.0015979290839058
3853,-0.1199884811058138
3854,-0.0560259960621582
3855,-0.0528524296101798
3856,-0.0320420391553791
3857,0.016018453258157
3858,-0.0705309053603393
3859,0.012822156686743
3860,-0.2087950917092214
3861,0.0289017341040382
3862,-0.4063005114788409
3863,-0.1291082843675348
3864,-0.4472409857808351
3865,0.1232247928283275
3866,-0.2284867385061935
3867,0.6533742331288329
3868,0.3242519350395387
3869,0.6770627714173009
3870,-0.026123619397095
3871,0.2381890360313953
3872,0.2056430882753218
3873,0.2362927858291805
3874,0.2638341407636996
3875,0.1457266048705778
3876,0.1155462184873922
3877,-0.1773849252878671
3878,0.3356006352440609
3879,0.001887717937788
3880,-0.0708545727136516
3881,0.484507660902522
3882,-0.0548456439959358
3883,0.021551453947053
3884,0.2806328228482913
3885,-0.2566436383711952
3886,-0.4541639187001748
3887,-0.0239880059969967
3888,0.2243829468960358
3889,-0.2812191229003606
3890,0.2743837734590464
3891,0.2721252985819351
3892,0.099679816347485
3893,-0.1219996818451458
3894,0.1369333454139071
3895,-0.1357886173452606
3896,0.0510836381222932
3897,-0.0771383195946443
3898,-0.0997439481404034
3899,-0.2186784007283354
3900,0.0348865428952824
3901,0.027295059594223
3902,-0.191431175934365
3903,-0.3078423603279733
3904,0.2098667802177741
3905,-0.1333669974090914
3906,-0.1684310076573403
3907,-0.0823154832492954
3908,0.0319267455169797
3909,0.1934442210442914
3910,-0.0533398357133094
3911,0.0289475287951816
3912,0.0182793078235444
3913,0.2794993316320379
3914,0.1086890888231428
3915,-0.0543740937651059
3916,0.0995865648670622
3917,-0.1813949269885487
3918,-0.3670039340272852
3919,0.0574677786201696
3920,0.217871516325242
3921,-0.0378392286851624
