,ORLY.US
2871,-0.0509049773755621
2872,0.1158159374028999
2873,-0.2312236924064294
2874,-0.2042707722569891
2875,-0.484409226562379
2876,-0.497159615569297
2877,-0.1490742967059463
2878,0.6588811147695309
2879,0.1467739094698526
2880,0.5372262773722555
2881,-0.3832147541343976
2882,-0.5355432780847132
2883,-0.109881195566405
2884,-0.1780437352245923
2885,0.2174634182300722
2886,0.3372173325300958
2887,-0.2799593322233325
2888,0.0
2889,0.0647906819219352
2890,0.2592252616118944
2891,0.0154189550353928
2892,0.0755691531119063
2893,-0.1837573227293107
2894,-0.1951629057915579
2895,-0.21477124279482
2896,-0.2041163463174002
2897,-0.1911691698960539
2898,0.1339351783335927
2899,0.0650752802673915
2900,-0.2642556072419054
2901,0.1620757322479844
2902,0.0762554922110428
2903,0.3019288693234365
2904,0.2931027014539751
2905,0.031033263328053
2906,0.4590517241379382
2907,-0.0776464498317607
2908,-0.1512074998920044
2909,-0.3692970347832927
2910,0.3880210208048285
2911,-0.0071994240460697
2912,-0.4193175245806791
2913,-0.2725743780084665
2914,-0.1451968869787431
2915,-0.2562012344241282
2916,0.0887182395974248
2917,0.1466786720497241
2918,0.1066275940607724
2919,-0.0021761207021761
2920,-0.2195437560883396
2921,-0.0552799639225492
2922,0.0828512456757536
2923,-0.0421701638819764
2924,-0.093151881231366
2925,-0.3778031561461804
2926,0.4465023978832413
2927,-0.2985569746226567
2928,0.3079721378227009
2929,-0.05583819332423
2930,-0.2155440414507814
2931,0.2563360482904058
2932,-0.2486840469183878
2933,0.2645612004464414
2934,0.1073625965230998
2935,-0.1219638242894005
2936,-0.0889679715302505
2937,-0.1543801481634988
2938,0.1727312219441129
2939,0.055822031094935
2940,0.0186038820100409
2941,-0.0454968462413339
2942,0.045476156024551
2943,-0.1407605208139284
2944,-0.2875203703511466
2945,0.0259427598945686
2946,0.0228244179773444
2947,0.0829290541941322
2948,0.0642287371801517
2949,-0.0974739723754553
2950,0.2599879378637023
2951,0.3735039542701172
2952,-0.1936218678815393
2953,0.4035067818308526
2954,0.2360358903888
2955,0.2386981275099621
2956,-0.0484081777548213
2957,-0.2110199296600337
2958,-0.1822452616231978
2959,-0.0134312545780074
2960,-0.025459436683631
2961,0.046974973677829
2962,-0.022682717389541
2963,0.1439896456883977
2964,0.0097062249255767
2965,0.0141529080182252
2966,0.0052565180824266
2967,-0.1701148680394593
2968,0.0582910992729826
2969,0.0113330958779808
2970,0.0323697925096373
2971,0.1373826186743422
2972,0.0815548718942524
2973,0.1531850394652926
2974,0.1264191963926373
2975,0.1507851225345773
2976,0.1730163673483511
2977,-0.008651566798759
2978,0.391244398483298
2979,-0.1346173759967012
2980,-0.1296075483436155
2981,0.2937755761361259
2982,-0.1682775284777395
2983,0.1361622916630891
2984,0.0189557125624504
2985,0.0602772754671528
2986,-0.1310593388401233
2987,0.1050818260120609
2988,-0.0965617132806748
2989,-0.0224211379590053
2990,-0.0241516725033185
2991,0.1102858816839252
2992,0.1101643859196316
2993,-0.0223821493750207
2994,-0.0154977356086359
2995,0.0266834227084487
2996,0.0240953487371432
2997,0.0215090768304224
2998,0.1254554203615897
2999,0.0017185378679803
3000,-1.4452567962153944
3001,0.2438638878226079
3002,-0.4559270516717304
3003,-0.35054174633525
3004,0.1749642118657506
3005,-0.0625262894626098
3006,0.0919994548180522
3007,-0.198019801980199
3008,-0.1413169831103422
3009,-0.7208613604536476
3010,-0.0229626397850618
3011,-0.9831884057971036
3012,0.2174969342187458
3013,0.2458136663166028
3014,0.1808589070131842
3015,-0.247130286163012
3016,-0.0046194710705713
3017,-0.6064971882697434
3018,0.5706892169774329
3019,-0.0023105360443601
3020,0.0461893764434153
3021,0.0945986479315255
3022,0.0034608063678805
3023,-0.2046053544180864
3024,0.1638776687824534
3025,0.5143719794702845
3026,0.1951293495688341
3027,-0.706960506218636
3028,0.2264118082466068
3029,0.0065306833271719
3030,-0.7279903519350933
3031,-0.089983320165048
3032,-0.389979509551189
3033,-0.3781847133757916
3034,-0.2560947217880133
3035,0.1914267377785666
3036,-0.3575711810953701
3037,0.2591763950114117
3038,-0.0044305620167878
3039,0.438159439219428
3040,0.00846868900725
3041,0.0672191122669385
3042,-0.3649715764560229
3043,0.0641053981166321
3044,-0.0685734510142239
3045,0.0977431994666197
3046,-0.0535741924071904
3047,-0.1029205077411659
3048,0.4418148564377152
3049,0.0440518931301047
3050,-0.0297117955828381
3051,-0.3295629564612571
3052,-0.0082811620126649
3053,-0.264868769564175
3054,0.3582361214528133
3055,0.2047589953598984
3056,0.2470803340526116
3057,0.3717045072248502
3058,-0.1503845900992642
3059,0.1673612706330164
3060,-0.2022261315620765
3061,0.1051127498480769
3062,-0.1480336200799344
3063,-0.0485456864277899
3064,-0.0930638599265274
3065,-0.1402038729258111
3066,-0.0313495140825219
3067,0.0643076212775758
3068,-0.0115437259849354
3069,0.2287011747671832
3070,0.1117575518522275
3071,0.2221985356214619
3072,-0.0237833582101949
3073,0.0672043010752822
3074,-0.4676898755022778
3075,-0.0621118012422383
3076,0.2306606534237669
3077,-0.2190901719944271
3078,0.3703520372455803
3079,0.4142440243391081
3080,0.2058245793833873
3081,-0.2311248073959977
3082,0.0564652738565657
3083,-0.105341589373328
3084,0.2298516645020017
3085,0.0273354746121919
3086,-0.0256335765675087
3087,-0.0735369565960854
3088,-0.0770165500008635
3089,-0.0599376648285627
3090,0.0058906691800002
3091,-0.0127419078609297
3092,-0.0359780020216078
3093,0.0770363269079213
3094,-0.0873841303565599
3095,-0.2973019419144214
3096,0.2451442579671993
3097,0.0428390280681311
3098,-0.0994854202401442
3099,0.3350656455142294
3100,-0.4841238209113901
3101,0.0813075582842461
3102,-0.1079734219269065
3103,-0.0214996379620523
3104,-0.1048832413013037
3105,-0.1165617610817007
3106,0.0120044201573846
3107,0.1965619521597727
3108,0.2445008039517998
3109,-0.30093439297708
3110,-0.1632027711164432
3111,0.1878293246455337
3112,-0.0881746190190944
3113,0.214154091339204
3114,0.3342212809609659
3115,0.1618844673505489
3116,0.0990148027130093
3117,-0.0429248320153193
3118,-0.1024640962501453
3119,-0.0024790315250153
3120,-0.0777367041291466
3121,-0.0802820631662606
3122,-0.0314605997383893
3123,-0.1774873104866696
3124,0.0961156038711455
3125,-0.241899357921458
3126,0.0238855880333156
3127,-0.2349279504406844
3128,-0.532515903344729
3129,0.3470276509785522
3130,-0.023241516846364
3131,0.0876411059258925
3132,0.0980318790690672
3133,-0.2392900810885864
3134,0.1580263926544035
3135,-0.005242856607867
3136,0.0344411916652173
3137,-0.1822709611605212
3138,0.0404882584050598
3139,0.0209895052473742
3140,-0.0742680099924238
3141,-0.0277644375074957
3142,0.0839731285988401
3143,0.0224877441794188
3144,0.0778967867575435
3145,-0.0352157526805032
3146,0.1055357624023124
3147,-0.110147837880368
3148,-0.038229165105017
3149,0.0823871296324138
3150,0.0289046692758904
3151,0.0819595354065157
3152,-0.303780025680364
3153,0.2343310629257014
3154,0.1684341859014411
3155,0.3256670734266416
3156,-0.0209901113253297
3157,0.4658216877911372
3158,0.0232083178611354
3159,0.0371195248700654
3160,0.1513420020384869
3161,-0.3232144577969736
3162,0.1317025243499507
3163,-0.2085400645001106
3164,-0.0791372488168191
3165,-0.0248335376926666
3166,-0.0007760540754472
3167,0.0519686016567956
3168,0.2259782070331903
3169,-0.0015478198956755
3170,0.213143872113676
3171,0.0617426873504634
3172,-0.0525088415622973
3173,-0.1670714539857433
3174,-0.0046410891089066
3175,-0.348193263842074
3176,-0.0874009824312921
3177,-0.008851515822089
3178,0.1590738367725746
3179,0.1252241070197204
3180,0.0248180013236292
3181,0.0661375661375686
3182,0.0958075919257331
3183,0.0691538578696674
3184,-0.2425151682294531
3185,0.2003699136868119
3186,-0.0352422907489041
3187,-0.2406659159656388
3188,0.0286950379657415
3189,-0.0198697427972252
3190,-0.0640657447090451
3191,0.1125405476973301
3192,0.185017951146445
3193,0.0902249020729776
3194,-0.0682653982515254
3195,0.0363216113587504
3196,-0.1035687134341777
3197,-0.0827029530467767
3198,-0.1081820991742855
3199,0.0750088245675906
3200,-0.3259115338211446
3201,-0.1050914452426628
3202,0.3843750000000057
3203,0.4022814102414522
3204,-0.2480518568787637
3205,-0.4505422177646838
3206,-0.001567127924651
3207,-0.182904332399181
3208,-0.1470102671341738
3209,0.2532836698686546
3210,0.0337075128558936
3211,-0.192423992522957
3212,-0.0102112952635385
3213,-0.1289855756374461
3214,0.1392734004789538
3215,-0.0212352096764603
3216,0.2085187539733025
3217,-0.2455687167547627
3218,-0.2248300999812533
3219,-0.1569457001995869
3220,0.2501446414593325
3221,-0.0459660532184718
3222,-0.0536558361367697
3223,0.1641044826882385
3224,-0.0987301263064595
3225,-0.1329515238290186
3226,0.0374850911569308
3227,-0.0051118646378197
3228,0.1369804739013825
3229,0.0467726847521202
3230,-0.0851136266916333
3231,0.0289302610530545
3232,0.1614081587576746
3233,0.1264179598347241
3234,0.0229027059122895
3235,0.0932203389830431
3236,0.090595815658677
3237,0.0347022378711515
3238,0.0186172463400209
3239,0.0543684201855183
3240,-0.4468201300743121
3241,0.2163215429835957
3242,0.1253422172378518
3243,0.6008147474200971
3244,-0.1831201037954325
3245,-0.3493910377902672
3246,-0.1435880508334716
3247,0.3568668080977638
3248,-0.2572092793193944
3249,0.0362599508842528
3250,0.1629039689330627
3251,0.0670089742693805
3252,-0.1741973742731488
3253,0.2579521556256468
3254,-0.1036167168303145
3255,-0.0016447368421037
3256,0.2260503546652205
3257,0.1887704125923244
3258,0.0801937743445401
3259,0.1013668170819443
3260,-0.0785391714117445
3261,0.2448340025462736
3262,0.1775967413442007
3263,-0.1321499657388888
3264,-0.0067098332606373
3265,0.1808378821874754
3266,-0.296411987471763
3267,0.0964716541113588
3268,-0.0050335570469752
3269,-0.3933194646812658
3270,0.0513493947505873
3271,0.1143529807449676
3272,-0.2292302246793328
3273,0.2723100973256466
3274,-0.0538185976891532
3275,0.0722664784376911
3276,-0.0353053916376719
3277,-0.0723442915306622
3278,-0.0269260543233092
3279,-0.1879936942025457
3280,0.0598186903919418
3281,0.2051523508441369
3282,0.0646988144152495
3283,-0.019329355408019
3284,0.0822920865242525
3285,-0.0470461724578409
3286,0.0805855886105731
3287,0.0721391782844403
3288,0.2326515582633124
3289,-0.3015654796221466
3290,-0.434269425205453
3291,0.6988212919348117
3292,-0.2994410433856851
3293,-0.0910241324956082
3294,0.2767445979454481
3295,-0.1729873586161077
3296,0.4679705090283
3297,0.0022073593360243
3298,0.0308934836816301
3299,0.1322255768340714
3300,-0.1058924750159856
3301,0.3013240663352844
3302,0.0329808051713852
3303,-0.100141959481019
3304,0.1417582417582377
3305,-0.3581573095367638
3306,0.6276959495002687
3307,-0.0153451564109856
3308,0.1007380154610909
3309,-0.0525866035627443
3310,-0.158009085522411
3311,-0.1208472490771689
3312,-0.2422800757675923
3313,0.5957424448429205
3314,-0.4379275785437254
3315,-0.5939465667258501
3316,-0.9614427172650264
3317,0.0066378289873931
3318,-0.4366763705860074
3319,0.6008261359369067
3320,-0.4504304606372531
3321,-0.153336740816462
3322,-0.6351336240635206
3323,0.6951230345562751
3324,-0.189128451594234
3325,-0.3203160749561942
3326,0.0100437460941022
3327,0.7355547678128308
3328,0.1548467017652499
3329,0.1711440149281697
3330,-0.0209833458497085
3331,-0.2723303826445647
3332,-0.0111637797368592
3333,-0.064277323403587
3334,0.2377030149587035
3335,0.1732777078780584
3336,-0.0552144529352003
3337,0.0264959152130723
3338,0.2378959425525443
3339,0.553330088727481
3340,-0.6101924742928102
3341,-0.0904806786050929
3342,-0.035450828945981
3343,-0.3633665914699658
3344,-0.1076116281184692
3345,0.5081806529442818
3346,0.3808107438202706
3347,0.0533001020959729
3348,-0.375254313917566
3349,0.5396087836318704
3350,-0.4986141238852653
3351,-0.145577974731289
3352,-0.0445229255335143
3353,-0.072496601721797
3354,-0.2771593439047725
3355,-0.1683961405425107
3356,0.0106184487963305
3357,-0.3378944003896482
3358,0.0844023024339895
3359,-0.1553587339786451
3360,0.0258864195275077
3361,0.1254676521580332
3362,-0.1058088285668516
3363,0.3557396198364701
3364,-0.1321898907780952
3365,0.4834492624932072
3366,0.2362320980363296
3367,-0.203836733351965
3368,-0.0213745478461025
3369,0.1559550192891622
3370,0.0705403720594612
3371,-0.3580806875149313
3372,0.1619027268692801
3373,0.2375219012902542
3374,-0.1343962431447197
3375,-0.1265926839293024
3376,0.0952646880081534
3377,0.0131382306087808
3378,0.1344857559903645
3379,0.0770239265814531
3380,-0.0639543464357914
3381,0.1244738523019644
3382,0.1422870600549529
3383,-0.086755823280039
3384,0.0793267854660266
3385,-0.0867622142371837
3386,0.0090028154259068
3387,-0.2938617372317836
3388,-0.0344872889706425
3389,-0.3746627489104141
3390,0.2582093129671197
3391,0.0108937208592991
3392,-0.0632235278728597
3393,-0.6097694720449152
3394,0.2647007350367473
3395,-0.010939243441926
3396,0.2857890832933379
3397,-0.1660766574887441
3398,-0.3882856202698216
3399,-0.087825227796692
3400,0.1206140350877218
3401,0.0460314328927422
3402,0.183525260322322
3403,-0.0982917214191865
3404,-0.0109517029898174
3405,-0.0602706701002759
3406,-0.0032875991759054
3407,0.2448729721457004
3408,0.0153022188217276
3409,-0.2585968267480106
3410,-0.1097263970862566
3411,0.0909718644848078
3412,0.1641371311017978
3413,-0.0843281130215728
3414,-0.4763176638176692
3415,0.0192864030858238
3416,-0.4695185571620177
3417,0.0700061069157137
3418,0.3828177164478137
3419,-0.017808646097681
3420,0.065255758079099
3421,0.1303414056135667
3422,-0.0985937418919566
3423,-0.0934919233366221
3424,-0.3791095023163773
3425,0.1019352822565732
3426,0.0185978694280783
3427,-0.3688493989397487
3428,0.2331592708744671
3429,-0.1424820219019546
3430,0.0372850516770816
3431,0.1667584830933705
3432,0.142731827710795
3433,0.0289839993459926
3434,-0.0379165241699248
3435,0.0765179148496737
3436,0.0438114474114225
3437,-0.0334266804335102
3438,-0.2017089436703611
3439,0.986885103045613
3440,0.0065352358130986
3441,-0.0675764049352579
3442,0.2370441250027129
3443,0.7725340411298938
3444,-0.1588588101799348
3445,-0.0724574988104071
3446,-0.0963422422845004
3447,-0.1789316155898212
3448,-0.0998675669221205
3449,0.1203473810891994
3450,0.0725893824485329
3451,0.4488967408068961
3452,-0.0304246504401906
3453,-0.0323771287962134
3454,0.1852849294409042
3455,-0.0150836062747787
3456,-0.0064648206012224
3457,-0.4502456869493655
3458,0.4235507129231411
3459,-0.031264149722931
3460,0.2602150537634364
3461,0.0880943684063567
3462,0.2999078854351829
3463,-0.348244803198694
3464,-0.0550924378855251
3465,-0.0542186638713851
3466,-0.1022161917684404
3467,-0.0606428138265681
3468,0.2861010830324975
3469,-0.1337526660159796
3470,-0.1411815812337049
3471,0.1048710808953689
3472,0.198498628554934
3473,0.0216497077289464
3474,-0.0297772123115172
3475,-0.0063167773606641
3476,-0.0144404332130037
3477,0.0
3478,-0.083101492213758
3479,-0.0596518501111562
3480,-0.0397837212246202
3481,-0.045229221695553
3482,0.1093350441406388
3483,-0.0605775664092939
3484,0.0469933305619301
3485,0.0036147409134417
3486,-0.0307347411049969
3487,0.1029456916325109
3488,-0.0958131462868042
3489,0.8567748679372131
3490,-0.822417946401687
3491,0.1390716030821291
3492,0.200686460228433
3493,-0.0487887260513015
3494,0.071312003987328
3495,0.1852399490903591
3496,-0.0571187789690434
3497,-0.1848064691645272
3498,0.0712451018992435
3499,-0.0431406384814529
3500,0.065605728317311
3501,0.1132757281008094
3502,-0.4428856207921198
3503,-0.1327596109484386
3504,-0.2785331218370011
3505,-0.1380405801486119
3506,-0.0605475771508675
3507,0.1256673123257833
3508,0.0425009444654368
3509,-0.2632525899130672
3510,0.0775897959956035
3511,-0.0814409363813613
3512,0.0964995269631013
3513,0.0869630973986759
3514,0.2904432584558879
3515,-0.5539066813915027
3516,-0.3654249147053244
3517,0.0138530537325392
3518,-0.0121228914828114
3519,0.4001793907613844
3520,0.2241660463735456
3521,-0.0658733165708073
3522,0.1229843044506612
3523,0.007739671837907
3524,0.2128170802869613
3525,0.132388945146012
3526,0.0355698718387973
3527,-0.1750712299612065
3528,-0.0979297311227643
3529,-0.2014185373915368
3530,-0.2415959135776864
3531,0.2014983208473192
3532,-0.1379667155298705
3533,0.0792679774603096
3534,0.1823279494986083
3535,0.003440031648288
3536,0.116824436923405
3537,-0.0902767627612809
3538,0.0833290380220974
3539,0.8345527344063969
3540,0.2326178329643606
3541,0.2975047984644935
3542,-0.0752325004401945
3543,0.0639866907683165
3544,0.2099146772661693
3545,0.0741733263147689
3546,0.0796927049297907
3547,0.1257561286214704
3548,-0.3546439183360534
3549,-0.1648131850548
3550,-0.0969015528273659
3551,0.1615082633064404
3552,0.0455533533661479
3553,-0.0911897867438744
3554,-0.0576267388068085
3555,-0.0929293576658774
3556,0.4362980865098567
3557,-0.0039882585667757
3558,0.1226876563470916
3559,-0.2427765976137586
3560,0.1323932878198059
3561,-0.0398934048223147
3562,-0.0734577857268205
3563,0.0015968828846077
3564,0.846781909804181
3565,0.1766981327305454
3566,-0.4284503844862694
3567,0.178733862087676
3568,0.2610342687061273
3569,-0.099977295992534
3570,0.0123462690371481
3571,-0.1196229484664338
3572,-0.1901626769791387
3573,0.0726564308925628
3574,-0.0439325196498142
3575,0.0351336676354903
3576,-0.0095828275729804
3577,-0.2786764470354606
3578,0.0200158525552237
3579,0.1463016852674944
3580,0.0431523597948018
3581,0.0511173942908158
3582,-0.0767349287803971
3583,0.1046016752237713
3584,-0.0391411317378488
3585,-0.3366247755834866
3586,-0.4557092478382056
3587,0.0635656295008861
3588,-0.0491064240862904
3589,0.636437273734136
3590,-0.1257924094211879
3591,0.2641266487280688
3592,0.0948305007875129
3593,0.0823933623907258
3594,0.0716308786721027
3595,0.1208851755302112
3596,-0.2878255562703093
3597,-0.2181998512273636
3598,-0.0959677019044692
3599,-0.3170334959997291
3600,0.2301896166266434
3601,-0.1085884332595549
3602,0.0389440365908058
3603,-0.1884458612473938
3604,0.3152929493545326
3605,0.109116159111194
3606,0.0677383646967416
3607,-0.2169017815749296
3608,-0.0795386756810529
3609,-0.004971414367383
3610,-0.1643262623244711
3611,0.1640566741237897
3612,-0.1493651979089023
3613,-0.2879398155853507
3614,0.0456096755422168
3615,-0.6832775151817542
3616,0.1099318264500798
3617,0.5177025963807969
3618,0.0212386039157678
3619,0.1202074167190424
3620,0.0439781365835227
3621,-0.017280110592692
3622,-0.3792388416264042
3623,0.1739417885308637
3624,0.1336225869332866
3625,-0.1196172248803813
3626,0.0739191293270256
3627,0.0306591722023405
3628,-0.0920621931260107
3629,-0.0503841793676864
3630,0.0943811741018094
3631,0.3151804055007591
3632,0.0799072449235383
3633,0.0907923984847125
3634,0.0062611526782023
3635,-0.2683826414502137
3636,0.014123407193527
3637,0.1707580718437222
3638,0.0156634243378144
3639,0.0349636766248521
3640,0.1745133017916654
3641,0.0232630272952862
3642,0.249453715700107
3643,-0.3337149065792335
3644,0.3769135611566501
3645,0.1967668505729352
3646,0.1117619855094883
3647,-0.1756587202007686
3648,-0.0067565611034368
3649,0.0877582116612419
3650,0.0308505099974872
3651,-0.0270014850816768
3652,-0.0965269599799223
3653,-0.048286784872716
3654,0.0791276657338547
3655,-0.007720368261559
3656,-0.2166386197025096
3657,0.0879320507493629
3658,0.1745924568341801
3659,-0.1274894241727613
3660,0.0810638667464359
3661,0.0501572236047593
3662,-0.1623094313373199
3663,0.0675832239128799
3664,0.8573437755878454
3665,-0.1572660787681031
3666,-0.3485467536742769
3667,0.0212955434235516
3668,-0.1259958518288738
3669,0.0213178294573669
3670,0.2474481905351014
3671,-0.1243618591371952
3672,0.2245075318655676
3673,0.1638870143642191
3674,-0.0405061337859583
3675,0.1396473182899288
3676,-0.2578066160708963
3677,-0.1101960329428237
3678,-0.0377128600852767
3679,0.2180646281805103
3680,-0.1072173711459824
3681,0.0038635397751384
3682,-0.0057956455383136
3683,0.0762511461802001
3684,0.097390700634485
3685,0.0134978789047531
3686,0.1376813687261164
3687,0.2544944683466372
3688,-0.1538935056940509
3689,-0.2461322081575117
3690,-0.0674387919659927
3691,-0.1831035563214793
3692,0.0508905852417285
3693,0.1231599319687986
3694,-0.0430267352486691
3695,0.0605918455103401
3696,-0.0263937358866811
3697,0.1025370598230459
3698,0.2804557405784506
3699,-0.0350692617920516
3700,0.1507650108453496
3701,0.0087533311288048
3702,-0.1753736432900051
3703,0.0272729043695062
3704,0.0700811773637823
3705,0.0447540473225218
3706,-0.0564608765064275
3707,0.0272495474628698
3708,0.0428023891515452
3709,-0.0175131348511445
3710,-0.0973899493572263
3711,0.0603453310233515
3712,-0.1462102308172177
3713,-0.0097482989218514
3714,0.2911337878585381
3715,0.4053434324008475
3716,-0.0488425788881713
3717,0.4948453608247443
3718,-0.0220961920895598
3719,0.1970037783560522
3720,-0.3644572979991777
3721,0.2832361011998844
3722,0.1315132100978608
3723,0.1877328327124587
3724,0.3099687107056181
3725,-0.029250884839273
3726,0.1919553904430944
3727,0.0488772815477372
3728,-0.0051068424393151
3729,0.1683586041180997
3730,-0.4001023728565742
3731,0.3170785042641691
3732,-0.3834165044707541
3733,0.2619959861339112
3734,-0.2817622950819605
3735,0.3587784032902492
3736,0.3928443693033446
3737,0.0792266043459937
3738,-0.2473770754208948
3739,-0.043443768652491
3740,-0.2101039162612886
3741,-0.247625734101185
3742,0.1988429235590903
3743,-0.1792794672838565
3744,0.0720392803655037
3745,0.0227440723261508
3746,0.1211547562707025
3747,-0.0795710740200365
3748,0.0397697144155599
3749,-0.0909849116688183
3750,0.0909022043784596
3751,-0.0530544186751502
3752,-0.009474900987276
3753,-0.1347248576850163
3754,0.0531027158246041
3755,0.0795906765207642
3756,0.0075794899003228
3757,-0.1442179968879257
3758,-0.064560230897773
3759,0.0512421476153388
3760,-0.0341731057657528
3761,0.1232507869088659
3762,-0.0284505813402077
3763,0.096638496229202
3764,-0.9808486511037496
3765,0.2095120889675913
3766,0.5685548856921236
3767,-0.024628519825953
3768,0.2597885960994498
3769,-0.1550711239674466
3770,0.2528407400797259
3771,0.4552621643829431
3772,-0.0777881495310452
3773,0.0799467021985457
3774,-0.0244341278127127
3775,-0.0133294825939051
3776,0.1840518006031583
3777,-0.0177430801987231
3778,0.1063452676355774
3779,-0.0960984047664775
3780,-0.0784186074038961
3781,-0.3340211695194549
3782,0.0474826762423302
3783,-0.1032328978736899
3784,0.1068320585202316
3785,0.0770970013714343
3786,0.1798161878968212
3787,-0.2968724487523935
3788,0.1186081335527516
3789,0.1292094939876859
3790,0.9192194131758528
3791,-0.4308946856322004
3792,-0.1949770205654407
3793,0.1749406244569299
3794,-0.0057930714864968
3795,-0.5229382373836794
3796,-0.1154357407709718
3797,0.137401024685602
3798,-0.167957450779129
3799,-0.2736778087062328
3800,-0.1557942578687728
3801,-0.156037355108175
3802,0.0832288088902477
3803,0.3609138478788916
3804,0.2377068282451733
3805,-0.4894498957869914
3806,0.4290544479421783
3807,-0.4873819621810439
3808,0.1789327189586918
3809,0.1028097435597868
3810,0.2761207941094236
3811,0.0023300789896756
3812,-0.4811350573030698
3813,-0.4952824639420292
3814,0.0140103346821774
3815,-0.3431907644470982
3816,-0.0927060225805481
3817,0.1355640788255604
3818,-0.0761060189934211
3819,0.0966934157569005
3820,0.4057813554578879
3821,0.0460715754833357
3822,-0.080690313868855
3823,-0.0263548015153958
3824,0.0839354191010666
3825,0.0411278912907577
3826,0.1921087631151107
3827,-0.0320283820739504
3828,-0.0024637823987363
3829,-0.1859500732281254
3830,-0.0988321336210484
3831,0.0032942959266
3832,0.058439580881206
3833,-0.0090548394000862
3834,0.1019686528625239
3835,0.1707521302970228
3836,-0.0796930584881345
3837,-0.0419180379070562
3838,-0.2059036700270145
3839,0.0548540674808617
3840,0.1570702269251417
3841,0.1877178868329245
3842,-0.0536624631070547
3843,-0.221330465000826
3844,-0.0062059121656508
3845,0.1796481374411389
3846,0.3908017606647813
3847,0.039064909431091
3848,-0.0390801760664769
3849,-0.0298332424619588
3850,-0.244405486232856
3851,0.0515357658214801
3852,-0.0845901504054189
3853,0.0202768919959484
3854,0.0096321428939715
3855,-0.2719639311714092
3856,0.1146516552187175
3857,-0.1458510044065589
3858,0.1549202677022225
3859,0.1855593583769694
3860,-0.0908002806554124
3861,-0.1094928209895615
3862,-0.1800571215696023
3863,0.059983039278553
3864,-0.4059212176967395
3865,0.418082483843026
3866,-0.0516623614698873
3867,0.0982285562067181
3868,-0.0366410179541033
3869,0.2425732704193587
3870,0.2932162677047928
3871,-0.2874136097820339
3872,-0.0349005334795703
3873,0.3065146795678821
3874,-0.0298319467002469
3875,0.1257986559406745
3876,-0.033115872437648
3877,0.0744552358576303
3878,-0.206418025516253
3879,-0.1153622707278506
3880,-0.1337998321269292
3881,0.216435857036249
3882,0.1672296178554856
3883,0.0115888283694413
3884,-0.0231830300220216
3885,0.1455098632537982
3886,0.1576623055016783
3887,-0.0652536632910944
3888,-0.301569153783707
3889,-0.0614053318722099
3890,-0.3317409766454353
3891,0.2882552523887339
3892,-0.0747186229074022
3893,0.0926030918093527
3894,0.2582420689525182
3895,0.030150564380871
3896,-0.149090360081521
3897,-0.158778164221993
3898,-0.0709333888190063
3899,-0.1363778423888688
3900,0.1805634335412984
3901,-0.1268386876928533
3902,-0.0208285995607084
3903,0.0719016083254485
3904,0.0850742036109359
3905,0.0415745412627158
3906,-0.0122848961926159
3907,-0.0066153817075185
3908,0.0264545265584524
3909,-0.115399167612564
3910,0.0189143181388353
3911,-0.0321646831778844
3912,0.1058421062579257
3913,-0.2254214813411734
3914,0.3570329332102088
3915,-0.120181196265134
3916,-0.1527707050599523
3917,0.3582631158127869
3918,0.1443267311530693
3919,0.1410566986599725
3920,-0.1335687418438634
3921,0.0736388322108553
3922,0.1088055904618755
3923,-0.2951031323967844
3924,-0.3408337317438097
3925,-0.2411687408208928
3926,-0.0309286321812488
3927,-0.2931323283082056
3928,0.1703155482612366
3929,-0.0185833307523158
3930,0.1191010193191105
3931,0.0154652727300881
3932,-0.0773862035876244
3933,0.0371315850545384
3934,-0.1425406318268554
3935,-0.0876152372977198
3936,0.194236364761963
3937,-0.0309635868219044
3938,-0.1286642173960109
3939,-0.2993357596951613
3940,0.2114626005158567
3941,-0.1414910689697749
3942,0.9304207119741196
3943,0.3132326737315876
3944,0.0356245546930765
3945,0.1647261427876147
3946,-0.0599363176624929
3947,0.1897497733284702
3948,-0.006543523781029
3949,-0.1422901220699451
3950,0.0523952095808332
3951,0.0467595623304965
3952,0.0299171668442938
3953,0.026170670156108
3954,0.058326554724014
3955,0.0481401254855046
3956,-0.1065520142069233
3957,-0.1029191616766594
3958,0.0916076202583725
3959,0.0018695083193103
3960,0.0579211898133553
3961,0.0886715140427507
3962,0.0324712284388415
3963,-0.5892401261450687
3964,0.2123835974514079
3965,-0.3796420049689734
3966,0.0729233239926011
3967,-0.0852864476554397
3968,0.0327917233690104
3969,-0.2811575139756531
3970,-0.0625185087690427
3971,0.1691713886835793
3972,-0.1496858242589676
3973,-0.2771088311945475
3974,0.0362748977707471
3975,-0.011543345261465
3976,0.1909245025264713
3977,-0.0823628247154364
3978,-0.0329559872789964
3979,0.0576397351865918
3980,-0.1319217703901699
3981,0.0790904597133
3982,-0.0610027533675176
3983,0.0527313174590178
3984,0.0864375385881831
3985,-0.1971361641756656
3986,-0.0982521033380803
3987,0.1590965295523729
3988,-0.2197547999074596
3989,-0.2530369278796184
3990,0.0184169203032059
3991,-0.2477869226807807
3992,-0.21325906594475
3993,0.0972838353179235
3994,0.0291766353504069
3995,0.0641474224399426
3996,-0.000971940089634
3997,-0.01263681785484
3998,0.0291533856798525
3999,-0.1206460400856206
4000,-0.1617712982633806
4001,0.1634527446439879
