,ADP.US
2063,0.1143843746627882
2064,-0.2314614519339037
2065,-0.1299601455553556
2066,-0.0064984295461994
2067,0.6306771707779084
2068,-0.5105793777854607
2069,0.1770905321354511
2070,0.1057105257480534
2071,0.0711421549605572
2072,0.721272178584424
2073,-0.2037402419147391
2074,0.3291864392287675
2075,0.0707413695529172
2076,0.4273303592392564
2077,0.0707177404860709
2078,0.0512640120069503
2079,-0.023456558453749
2080,0.1522355200599653
2081,-0.0538969864554572
2082,0.0093725104269093
2083,0.0327930291389588
2084,0.1263276096008898
2085,-0.0936636538191301
2086,0.0889013662736279
2087,0.023389624362638
2088,-0.1264637002341968
2089,-0.1853546373853312
2090,-0.0939386111176292
2091,-0.0352393929427189
2092,0.0464943713632194
2093,0.0051657743965415
2094,0.0797710102763905
2095,0.0328361009475528
2096,0.135850470792145
2097,0.0936022838957217
2098,0.0140383715489008
2099,0.1728406595973301
2100,-0.2644389879363667
2101,0.0213469954103917
2102,0.138563206139411
2103,0.4615139780383028
2104,0.406804733727816
2105,-0.3711952487008106
2106,-0.0318268618714206
2107,0.1245000132446744
2108,-0.0344480364619204
2109,-0.2177607818143173
2110,-0.1302948919084237
2111,0.0079766019675696
2112,0.0797024442082769
2113,0.1512056662334005
2114,-0.039806804309759
2115,-0.1009457018382731
2116,0.1379456706281785
2117,-0.1620831672645029
2118,-0.2690893589812031
2119,0.0372856077554179
2120,-0.0746268656716496
2121,-0.0266595574513372
2122,-0.0266666666666727
2123,0.2022567596338063
2124,0.3130471693107675
2125,-0.1188937710002678
2126,-0.3944159011884326
2127,0.0674203920755084
2128,-0.0934385382059836
2129,-0.0441432318038895
2130,0.2460757395223511
2131,-0.0881468422689969
2132,0.0880692120395728
2133,0.3201652465788818
2134,0.2215581203627405
2135,0.0514986095375395
2136,-0.0206036880601733
2137,-0.0515357658214771
2138,-0.0278370604064221
2139,0.0535833891493706
2140,-0.0309230531361141
2141,0.0515118734868357
2142,0.005150922015036
2143,0.0051506567087403
2144,0.0386150083665792
2145,0.2439650744735461
2146,0.1538461538461596
2147,-0.1901043004675561
2148,-0.0154162384378217
2149,-0.0102785486689185
2150,-0.3765932792584042
2151,0.4613610149942395
2152,0.028826751225127
2153,-0.0778928540518656
2154,0.0201903663109296
2155,-0.0057690088842684
2156,0.3220241518113871
2157,-0.1497350840820199
2158,-0.0806916426512889
2159,0.16112325929336
2160,0.1321763117062179
2161,-0.1438766114180479
2162,-0.0403016869134625
2163,0.1896333754740906
2164,0.3001537149106887
2165,-0.2664866727941149
2166,0.1691756272401361
2167,0.0028673012960175
2168,0.1717426150675585
2169,0.1885606536769236
2170,-0.1029571583824162
2171,-0.0286073921501381
2172,-0.3099173553718962
2173,0.1089262168204997
2174,0.0343859246948262
2175,0.4158790170132304
2176,0.1345069259267983
2177,0.0730994152046789
2178,0.2962336013542086
2179,0.0939540564663959
2180,0.1360480390317095
2181,0.1124648547329002
2182,-0.0844198480442767
2183,0.0375058602906762
2184,-0.1643578304766484
2185,-0.0751915033601187
2186,-0.0141003948110552
2187,-0.0188040616773185
2188,0.0563803796278916
2189,0.0046981442330236
2190,0.0281809215161346
2191,-0.0940247285035911
2192,-0.0752764055516333
2193,0.0517257594281882
2194,-0.0941353666572477
2195,-0.037668330351263
2196,-0.0376825247291493
2197,-0.0376967298086949
2198,-0.1628318584070791
2199,0.3644486245003553
2200,-0.1915786899278518
2201,0.2683035895768106
2202,0.1826002272358337
2203,0.0243407707910759
2204,0.0385247065025644
2205,0.0182452156989894
2206,-0.1380430369468026
2207,0.0527533173720713
2208,-0.0487190938248567
2209,-0.0406157345355567
2210,0.1682716675114007
2211,0.0951956574576738
2212,0.0849961549358398
2213,0.0829036497826357
2214,0.0828349765637563
2215,-0.1254197515879768
2216,0.1212268153715648
2217,0.0767180812404093
2218,-0.1089370852963204
2219,-0.0042444821731779
2220,-0.0687674446826534
2221,0.0646804382099675
2222,0.113062790228145
2223,-0.0525210084033595
2224,-0.3812150214940375
2225,0.213976559840489
2226,0.2038340208687288
2227,0.0145574534161496
2228,-0.004852719949541
2229,0.0581987487269045
2230,0.2515601567413333
2231,0.108729794379875
2232,0.2290149944554237
2233,-0.2271189716826127
2234,-0.0265848176523222
2235,-0.0652962515114829
2236,-0.0241896468311617
2237,0.0966650555824152
2238,0.1351481803262868
2239,-0.0289687137891088
2240,0.0241347685475613
2241,0.0627110467921002
2242,0.0626717446849517
2243,0.1011365825467056
2244,0.0288878189696688
2245,-0.0674503757949442
2246,0.0433421622923204
2247,-0.0361315187281787
2248,0.0072257815887156
2249,-0.1012633812325238
2250,0.2074636938535716
2251,-0.1527061533069678
2252,0.1300065003250259
2253,-0.197900749016764
2254,0.0425681089743629
2255,0.1599999999999966
2256,0.2394253790901785
2257,-0.1098571856586432
2258,-0.1099780043991196
2259,0.1123511347464581
2260,0.079830360483984
2261,0.0480248232980661
2262,0.0018451564642858
2263,0.0473532050643001
2264,0.0572894612299843
2265,-0.1371844757058793
2266,0.0448765893792088
2267,0.0348918353105339
2268,-0.0299162345432799
2269,0.0647765210025389
2270,-0.0648185081771018
2271,0.0846908782942198
2272,-0.032392295617072
2273,0.0498094787438021
2274,-0.1471541876589951
2275,0.2352045159267083
2276,-0.4138737685006144
2277,0.1572044556234254
2278,-0.4239963915200711
2279,0.0315642332146014
2280,0.0405661227801331
2281,0.0945647768721482
2282,0.085485467470529
2283,0.3631147173532982
2284,0.1208919136742232
2285,-0.0313521744972424
2286,0.071610795327394
2287,-0.33230050743186
2288,-0.0898916805249623
2289,-0.1169959051433286
2290,-0.0270063464914265
2291,-0.0090029259509258
2292,-0.0360246769036846
2293,0.0225103547631961
2294,-0.0405350628293489
2295,-0.045059252917584
2296,0.0
2297,0.0742925324748382
2298,0.1820224719101128
2299,0.192885659175529
2300,0.0911392405063325
2301,-0.2115859815407729
2302,-0.2354796053300752
2303,0.1030368432925435
2304,-0.0573432972395876
2305,0.0050833672224435
2306,-0.2241695536987964
2307,0.0814498065567077
2308,0.0030542744571028
2309,0.0020361415118303
2310,-0.1682643279624638
2311,0.0713339447671386
2312,0.1119706840390873
2313,0.1270777207340009
2314,-0.0406814136791172
2315,-0.0406979701887432
2316,0.1016415103928531
2317,-0.0101651842439696
2318,0.0109771938633453
2319,0.0018294988392875
2320,0.0988983093872094
2321,-0.015233065908399
2322,-0.0457200914401846
2323,-0.1017035341978076
2324,-0.0101713878858822
2325,0.0379842998227341
2326,-0.0912455010898658
2327,-0.0608673598782675
2328,-0.1015486164001102
2329,-0.142370468297148
2330,-0.2089065525323533
2331,-0.1633153006022216
2332,0.0357124636498103
2333,0.0509917903217697
2334,0.1476578411405255
2335,-0.02546473134709
2336,-0.2092477288965993
2337,-0.1124054772123435
2338,0.0
2339,0.0459629232419199
2340,0.208949138721841
2341,0.1831315494963951
2342,0.0406793450625364
2343,-0.0356071010732962
2344,-0.0050869874860061
2345,-0.0967462701767025
2346,-0.1172512234910225
2347,-0.0101967982053687
2348,0.0254854987512163
2349,0.2237705334892934
2350,0.0996438263229365
2351,-0.231624131409514
2352,-0.0659181764055461
2353,0.0382604259660772
2354,0.0849509408316769
2355,-0.2000340483486546
2356,-0.017027073046152
2357,0.0340425531914946
2358,0.0404091962823534
2359,-0.2665586215720561
2360,0.2616075036688896
2361,-0.4036046809601186
2362,0.0640232190874581
2363,0.2554387159947185
2364,0.1784879520632425
2365,-0.0808097992514451
2366,0.1592390496613516
2367,0.0212273663206533
2368,-0.2063302986471476
2369,0.0469871858927892
2370,0.2965616653241194
2371,-0.0678800220610057
2372,-0.0551829527124524
2373,0.0381889930835384
2374,0.1567530926961551
2375,-0.3419972640218949
2376,0.5872535080670191
2377,-0.0061819980217725
2378,-0.2728119717406229
2379,-0.0185380370760727
2380,-0.217472349944075
2381,-0.2866400797607228
2382,0.0
2383,-0.0405199015054687
2384,0.0249291078495655
2385,-0.127925117004688
2386,0.1806403388563548
2387,0.2082362082362132
2388,0.083845723868077
2389,0.093075204765454
2390,0.1178183341689909
2391,0.0309169764560149
2392,0.0309693403530399
2393,-0.1333457375879771
2394,0.1579045142114034
2395,-0.1830081578212822
2396,-0.0279242941358904
2397,0.0775073631995039
2398,0.0340916134630923
2399,-0.1303376365441955
2400,-0.4785197788175123
2401,0.1019270533733263
2402,-0.379558541266787
2403,-0.1388147357180944
2404,-0.1283010798674271
2405,0.245307167235499
2406,-0.1869957792381379
2407,-0.1658996039815765
2408,0.266865926558497
2409,0.0160093921767291
2410,-0.208556149732613
2411,-0.0106963311584181
2412,-0.1231593038821899
2413,-0.042856377564693
2414,0.009802435396332
2415,-0.0526823516801515
2416,-0.0589875589875663
2417,-0.0053627929425596
2418,-0.0107267363904586
2419,-0.0214580762834569
2420,0.0589749088569663
2421,-0.1019696237857552
2422,-0.0053671103477991
2423,-0.0536999248201022
2424,-0.2476313522825193
2425,-0.3722149410222846
2426,0.4410344737597531
2427,0.0834398060024492
2428,0.2181354208837699
2429,0.0342280482729899
2430,-0.0468384074941469
2431,0.0780031201248079
2432,0.2489884842825966
2433,0.0622083981337504
2434,0.0362750686635192
2435,0.1733012596673691
2436,0.198771232381636
2437,0.0154862688416276
2438,-0.0361476891298699
2439,-0.2796333695820993
2440,-0.0621793875330351
2441,0.0673156586578269
2442,-0.2260171420119368
2443,-0.0438733125649116
2444,0.2434350235665815
2445,-0.1504305425874012
2446,-0.1532586954827584
2447,0.1426126492076277
2448,0.1037002487562294
2449,0.0492087747015093
2450,0.0705268354608955
2451,0.236877902340633
2452,-0.2445102741336391
2453,0.3140526858535745
2454,-0.0468955167885923
2455,-0.1691093573844483
2456,0.0563380281690162
2457,-0.2352941176470588
2458,0.09872596492878
2459,-0.0070523519593854
2460,0.0117525385483291
2461,0.0281981389228321
2462,-0.1129199209560596
2463,0.1315665820881501
2464,0.0328808304758293
2465,-0.0752127109481486
2466,0.0281968137600461
2467,0.0469726149654724
2468,0.0422574889661017
2469,0.0
2470,-0.0258306915580502
2471,-0.0963708160962826
2472,0.0704655423497936
2473,0.053994412752076
2474,0.1383158289572334
2475,0.3635780356092641
2476,-0.0802654109589071
2477,-0.1795813342625146
2478,0.2699812884255674
2479,-0.0856118572422414
2480,-0.0910454155955374
2481,0.0669003719660681
2482,-0.2091657504491627
2483,-0.1208183429093179
2484,0.3617857513555049
2485,-0.0756030305464226
2486,0.2536851100192387
2487,-0.053435930319559
2488,-0.2195683607347489
2489,-0.0696677384780254
2490,-0.1771621839265496
2491,0.2944010277272149
2492,-0.1769531878384814
2493,0.1071294659596061
2494,-0.1233508527298025
2495,0.0589591038216139
2496,0.3312142742667902
2497,0.1173896803799151
2498,0.3111784887895997
2499,0.124847261329217
2500,-0.2370385313697795
2501,-0.0252232255460885
2502,-0.3950367181564959
2503,0.0354394491697152
2504,0.30284675953967
2505,0.4372078998944693
2506,-0.0351900261411731
2507,0.270730973628808
2508,0.3281585195038698
2509,-0.0283414975507379
2510,0.234378895925796
2511,0.1493800726983077
2512,-0.1146560319042962
2513,0.184107080658807
2514,0.0696136442742851
2515,0.1638204924543209
2516,-0.0571215696013953
2517,0.2625647122934785
2518,0.1162848235934552
2519,0.0593442460808093
2520,0.172788309636648
2521,0.2560567264132412
2522,-0.3210986513856669
2523,-0.1211761505551868
2524,-0.096539432645177
2525,0.1109309668060375
2526,0.0255929022351144
2527,0.2106965756485856
2528,0.0
2529,-0.0404530744336564
2530,0.0200521867739864
2531,0.1500170039109017
2532,-0.0893502957069344
2533,0.0595314028149791
2534,-0.0553097345132724
2535,0.0850195544975416
2536,0.1506823149897025
2537,0.1652647414030615
2538,0.2219779290516161
2539,-0.1885074026221562
2540,0.0063537783802163
2541,-0.0466160952663532
2542,0.0677592851395403
2543,-0.0805289480376357
2544,0.1396707157066121
2545,0.0845773248192111
2546,-0.0677076721255963
2547,0.1394523326571941
2548,0.0970996749271829
2549,0.0337623971301895
2550,-0.6761574586314574
2551,-0.2390693547591981
2552,-0.3387986250216397
2553,-0.2056797343509897
2554,0.1731644567583585
2555,0.3893351732295067
2556,-0.0641088864779541
2557,-0.0118368876876644
2558,0.0758957173130926
2559,-0.276748208549544
2560,-0.0692349537609348
2561,-0.3025793650793718
2562,0.0941572922345
2563,-0.1439205955334948
2564,-0.2238249191743291
2565,-0.0696829426111267
2566,0.0099537152242125
2567,0.2185032527188745
2568,0.0059588245225494
2569,-0.3173179904854419
2570,0.0622293025339771
2571,0.0248855265777338
2572,-0.1944846157682074
2573,0.2487190966522409
2574,0.381565906838459
2575,0.5986267952694468
2576,0.0075223995017055
2577,0.2771274308375862
2578,-0.1052279140957568
2579,0.0382500597657243
2580,0.1503831188981441
2581,0.0691760889270598
2582,0.0333842045020951
2583,-0.1265429888021463
2584,-0.0549450549450457
2585,-0.1938773067809192
2586,-0.1558229850889471
2587,0.1436300090965727
2588,0.2006784843996309
2589,-0.1112134221446193
2590,0.0490055459934939
2591,0.023899431193543
2592,0.1122012938957651
2593,-0.1745743256169794
2594,-0.0909569629948902
2595,0.1577287066246116
2596,-0.0944874355631527
2597,0.1278130823259516
2598,-0.1052279140957568
2599,-0.095753339397706
2600,-0.3928552721177518
2601,-0.110120608285269
2602,-0.273425176148902
2603,0.0210282830406855
2604,0.4031624692392325
2605,0.0078531975602661
2606,0.4655588582291535
2607,-0.1296112705452667
2608,0.09904086738949
2609,-0.1043623460655484
2610,0.0754491885953364
2611,0.2731527221673421
2612,0.1868479784086704
2613,-0.0103815208928013
2614,-0.1976387371924873
2615,0.1402306014334589
2616,-0.2473121078801417
2617,0.2622423015007506
2618,-0.2890399187563507
2619,-0.0599270453361024
2620,0.1041124414367457
2621,0.2751388672584754
2622,0.1477334577404538
2623,-0.1401541695865357
2624,-0.0129789222303009
2625,-0.0612070020810345
2626,-0.3254528707399454
2627,-0.0122827488791879
2628,-0.1423752371639413
2629,-0.0298369732389972
2630,0.2271053277682151
2631,-0.030699330754579
2632,0.0184162062615108
2633,0.2021687189854708
2634,0.2657868206397227
2635,-0.1376651982378819
2636,-0.140922737577348
2637,0.2200892584214618
2638,-0.1162933039539709
2639,-0.1593918587542857
2640,0.085752786965568
2641,-0.3167541760243836
2642,0.129176766592019
2643,0.0092041480026915
2644,0.0306710833026692
2645,-0.2552197041911506
2646,-0.2404216626082584
2647,-0.1388974628063425
2648,0.0925126433945832
2649,-0.1420542276573342
2650,0.2936392251304447
2651,-0.3087008373573756
2652,-0.0409564996184156
2653,0.0677908651809154
2654,0.1860779835913041
2655,0.1393639934118772
2656,0.065416024815886
2657,-0.0064998210438879
2658,0.2485685415965041
2659,0.0462904515423074
2660,-0.0378883556453664
2661,0.0589027263547689
2662,-0.0294600395606216
2663,-0.0273632364394224
2664,-0.0568636535950427
2665,0.0505199343240872
2666,0.147133008239446
2667,-0.0336417157274954
2668,-0.0420698359276494
2669,0.0378485218049553
2670,0.0336318156976552
2671,-0.0357465777908648
2672,0.052540876802152
2673,-0.0672975814931636
2674,0.0840512712754732
2675,0.0103268446326131
2676,-0.2744123433778612
2677,0.206675622610316
2678,0.0516422226812612
2679,0.0258144457638553
2680,-0.113712720318395
2681,0.2783361682387465
2682,0.4208797413129506
2683,-0.0616301165836395
2684,-0.1324745798971864
2685,0.326823517350962
2686,-0.123171670515786
2687,-0.0564855705042545
2688,-0.056517494733604
2689,-0.0616934861960848
2690,0.092454671529101
2691,-0.1362993442201293
2692,0.0334207414262932
2693,-0.0771843161469618
2694,0.036006378272719
2695,-0.1751945174421618
2696,0.1851566116340141
2697,0.0205687252532483
2698,0.1540278276942092
2699,0.2866943121896289
2700,0.3734315873332005
2701,0.5693351155997849
2702,0.4632139161287131
2703,-0.0764394032794975
2704,0.1452701039050512
2705,0.2211084905660461
2706,-0.014742739200944
2707,0.0245651960302559
2708,0.1569704699303549
2709,0.1762804818333097
2710,-0.1127506250306337
2711,-0.0441392839627285
2712,0.073511394266114
2713,-0.0049009998039694
2714,0.0734609922131376
2715,0.1662347821835444
2716,-0.088084169317351
2717,-0.1617488481521341
2718,0.1077164120642375
2719,0.0636101189019892
2720,0.0391293714844627
2721,0.0391140663961338
2722,-0.1020940537799711
2723,-0.0300597277979145
2724,-0.2060439560439499
2725,-0.0352094965041965
2726,0.1004974624390677
2727,-0.2013997281103555
2728,0.0553542673107816
2729,0.032698644263902
2730,0.2083333333333293
2731,-0.0087859124169965
2732,-0.0414364640884029
2733,-0.010046212577849
2734,0.0401687085760112
2735,-0.0653167864141061
2736,0.0200934344702828
2737,-0.0125599738752571
2738,0.0828271673108882
2739,-0.0150617531880716
2740,0.0852771507398984
2741,0.1127395715896251
2742,-0.1078451043338558
2743,0.0401123144805375
2744,0.0150398556173866
2745,0.0901577761081927
2746,-0.0350736546748137
2747,0.0050102710556595
2748,0.0350596013222444
2749,0.0650683217378224
2750,0.6731800309782103
2751,0.0178688426946052
2752,0.3501899335232689
2753,-0.0237473284255474
2754,0.142281242589524
2755,0.0947642738687494
2756,-0.2017804154302691
2757,-0.0564116267331723
2758,-0.0861761559491324
2759,0.1661326688026588
2760,0.023727607070839
2761,-0.1128333036403742
2762,0.047486199323329
2763,0.2368685971457367
2764,0.2068313438127847
2765,0.2029321065013156
2766,-0.0732412653446639
2767,0.1355572582071019
2768,-0.0058941412236183
2769,0.1236239477247353
2770,-0.0294429395830946
2771,-0.1474317391047944
2772,-0.0442490928935889
2773,0.2266305627501712
2774,0.4512159390565545
2775,-0.1780363889009495
2776,-0.1957883745214012
2777,-0.0130542622166142
2778,-0.3099083369707586
2779,0.1024701855364482
2780,-0.0152638464893138
2781,-0.1222600646231775
2782,-0.0131010087776763
2783,0.1854278309128315
2784,0.0107217573221724
2785,-0.0806961680225086
2786,0.002180929948528
2787,0.1350350655573473
2788,-0.1658013002312472
2789,0.1655268545541645
2790,0.0609464106917481
2791,0.1998522830950947
2792,-0.182807399347111
2793,0.013055966576726
2794,0.0565438649906465
2795,-0.0217523710084325
2796,-0.0783699059561158
2797,-0.2137964134560884
2798,-0.0087271457869748
2799,0.1872822299651597
2800,-0.0355008579374015
2801,0.2478899840642247
2802,-0.4267678264477498
2803,-0.071178598967913
2804,0.3192810264293691
2805,-0.0591610956634883
2806,0.070942950044342
2807,-0.1470085854671684
2808,0.1143144386291691
2809,0.1387822594933051
2810,0.10029498525073
2811,0.0023598263167775
2812,-0.0319268409128461
2813,5.901445852752904e-05
2814,-0.1699549249981493
2815,-0.3514860295426239
2816,0.1421716722943007
2817,0.3659328336186062
2818,0.4699524173177365
2819,-0.1942319011182955
2820,0.2114413250322948
2821,0.4036267914594897
2822,-0.1640592957168812
2823,0.2804557405784506
2824,-0.046764482375643
2825,-0.4105090311986937
2826,-0.8937524523695265
2827,0.4470486111111116
2828,-0.3440616697878977
2829,-0.2773228518397289
2830,0.1765629087104373
2831,0.2912410345577118
2832,-0.4102832700449556
2833,-0.0043649061545261
2834,0.0392687290021394
2835,0.3261720448812734
2836,-0.139360682867343
2837,-0.0871763577717797
2838,0.0043586279039442
2839,-0.008718015779613
2840,-0.0828898001919543
2841,0.0174474395882369
2842,-0.2843270198153961
2843,-0.1379793687991529
2844,0.2599501944165314
2845,-0.1531460575829151
2846,0.0655909746818862
2847,0.2225130890052316
2848,-0.1879617082659345
2849,0.5607232895766286
2850,-0.4184512381233665
2851,0.044286979627991
2852,-0.1108401684770532
2853,0.3363118617439131
2854,0.5808561526821876
2855,0.0634146341463392
2856,-0.1846819087478874
2857,-0.2902024212125608
2858,0.0783583916940088
2859,0.3416467372736535
2860,0.1169989762589621
2861,-0.043893874365979
2862,-0.1709902779813348
2863,-0.2694229450377248
2864,-0.0980680592331021
2865,0.1762114537445
2866,0.078254915386871
2867,0.0904004495589935
2868,0.0911967770629251
2869,0.0576726030739212
2870,0.0243902439024445
2871,0.0828581176585209
2872,0.0177869609393552
2873,-0.0129154888390674
2874,0.0146191706057215
2875,-0.0761469636398232
2876,0.1615508885298885
2877,0.12812603805817
2878,-0.0094917184756213
2879,0.0379524645381584
2880,0.0995260663507146
2881,0.0663067159230777
2882,0.0709924747976741
2883,0.0851184565186583
2884,-0.0392171518507965
2885,0.124214505079141
2886,0.0283406546691239
2887,-0.0141723356009075
2888,-0.0141743444365703
2889,0.0188955548207246
2890,0.0660907331350681
2891,0.0
2892,0.0188795015811545
2893,-0.2318100104078007
2894,0.0567375886524844
2895,0.0425350914504482
2896,-0.0094531360778986
2897,0.0897242160936899
2898,0.0424828888364424
2899,-0.1560136157337292
2900,0.0476780776199212
2901,0.0643240023823661
2902,0.1023370936265426
2903,0.2232142857142851
2904,-0.0403848438056814
2905,0.0498622851173037
2906,-0.1236211487257604
2907,-0.0618488034635308
2908,0.0237823439878288
2909,-0.0618723525772192
2910,-0.1907395927709721
2911,-0.0190775981304051
2912,-0.1002578057862978
2913,0.0
2914,0.0286368843069884
2915,-0.0059186397056783
2916,-0.0800611445495333
2917,-0.0382299531683133
2918,0.0406028326446812
2919,0.0047765756728957
2920,-0.0549608105524663
2921,-0.0286834305382934
2922,0.0716571919935058
2923,-0.1291495264517412
2924,0.0047830870043482
2925,0.0726819644896764
2926,0.0259511081123075
2927,0.1762083953119586
2928,0.0051290021759486
2929,-0.3222453222453246
2930,0.1582730079655467
2931,0.0700062227753531
2932,-0.4636624120864885
2933,-0.1356356617455218
2934,-0.1018303349956882
2935,-0.1411949274415009
2936,0.1957202505219206
2937,0.0521648408972323
2938,0.0755818499309391
2939,0.1535338815447005
2940,-0.0885555034640764
2941,-0.1512938230383931
2942,0.0469312196902557
2943,-0.0208626714650917
2944,-0.0417427602400125
2945,-0.1567807682257702
2946,0.0678922080635029
2947,0.0417623721027419
2948,-0.1149785721751849
2949,-0.0365974800020877
2950,0.146235691593965
2951,0.226403702958336
2952,0.2759520345190965
2953,-0.0702917105989932
2954,0.0087856918732412
2955,-0.1395103313056173
2956,0.1480886523932711
2957,0.0476668339187149
2958,0.0501504513540593
2959,-0.0602167804094763
2960,-0.0225863929530391
2961,-0.1407353421628011
2962,-0.0276520864756193
2963,-0.070436707587047
2964,-0.0604107933950888
2965,0.0352272155402453
2966,-0.0302038761641088
2967,0.0100669451854743
2968,0.0704189930084074
2969,0.0552986125075332
2970,0.0150791656195029
2971,-0.0251382604323695
2972,-0.0654022236756026
2973,0.1105583195135428
2974,0.0602681934609032
2975,-0.1832961428116028
2976,0.4811505313805301
2977,-0.0846695242631087
2978,0.0793147208121857
2979,0.0950871632329671
2980,0.1424275993036777
2981,-0.2273448239399423
2982,-0.0476064533192144
2983,0.1109584698298528
2984,-0.1746678664055386
2985,-0.0741564701520286
2986,0.2746817389467065
2987,-0.0422765946203099
2988,0.0264158918005131
2989,-0.0475712246947531
2990,-0.031724210860256
2991,-0.0634887043013621
2992,-0.0211673810657734
2993,-0.026466229091685
2994,-0.0715099186905691
2995,-0.0158936187120877
2996,0.0952708603488008
2997,0.0343915343915331
2998,0.0793021411578142
2999,0.2004959636996757
3000,0.051495957567328
3001,0.1285743674141123
3002,0.0693819863805683
3003,0.1835504337905152
3004,0.1777959852519536
3005,0.0255977064455083
3006,-0.1281525527988517
3007,-0.0256370814746507
3008,0.0666120106579193
3009,0.015369639838107
3010,0.1840961390948676
3011,0.1429811571260793
3012,-0.0178758395260476
3013,-0.521100729027614
3014,0.1435455757202917
3015,-0.1437519252489994
3016,-0.0215160772339867
3017,0.0322893619642531
3018,0.0148847713391288
3019,-0.010266413428474
3020,-0.0410825245211382
3021,-0.0824898044143531
3022,-0.0383043265893727
3023,0.0539568345323688
3024,0.1641699158629146
3025,-0.1782675634065301
3026,0.0445470376220036
3027,0.3068351568492837
3028,-0.153653309611417
3029,-0.0364048216163754
3030,-0.032370316419848
3031,-0.0014162213999041
3032,-0.2460553466334162
3033,-0.0730261822610121
3034,-0.1341354361433964
3035,0.0690929489041154
3036,0.126206282160091
3037,-0.0329518707897183
3038,-0.0649719808332642
3039,0.0071870088116054
3040,0.0374639769452427
3041,0.077060350421803
3042,-0.0243407707910759
3043,0.0202798620969423
3044,0.097248672960809
3045,-0.1237397813254268
3046,-0.0101436338553946
3047,-0.1422128316606372
3048,-0.124082097597692
3049,-0.1120026066061197
3050,0.1678705870383622
3051,-0.0458038577026838
3052,-0.2551150568906576
3053,0.0408017544754343
3054,-0.0510282186048856
3055,0.1909903486210497
3056,-0.1913558197683318
3057,-0.2609229509874096
3058,-0.0844875700862902
3059,0.0230367564247035
3060,0.0460522949393662
3061,-0.0665642601126448
3062,-0.0512295081967329
3063,-0.0204960032793564
3064,0.0256134419343329
3065,0.1381215469613166
3066,0.0204582651391266
3067,-0.2306864202594028
3068,-0.0820891693602157
3069,-0.0564681724845919
3070,-0.0822030415125488
3071,0.0513505186402499
3072,-0.0359582883854839
3073,0.1333812137690552
3074,-0.2777920674931943
3075,0.8669024411282753
3076,0.2709793969633083
3077,0.1117078410311454
3078,-0.388182014233343
3079,0.1077121930202499
3080,0.2321182943603817
3081,-0.137741046831953
3082,0.1182312603452377
3083,0.2123643227937726
3084,0.1370978107193321
3085,0.0888631678435244
3086,-0.1790737564322562
3087,0.1391713949256041
3088,0.0898453376687308
3089,-0.1435304198800376
3090,0.1753560583379652
3091,0.0747911190888353
3092,-0.1091002438711435
3093,0.158052114480993
3094,-0.1026255024373474
3095,-0.1413094677343435
3096,-0.0085649436854996
3097,-0.1995322791735516
3098,0.2226360970179651
3099,-0.4796730479673087
3100,-0.2340726320424554
3101,0.1781335307453805
3102,0.3871502972761226
3103,0.0782905038224129
3104,0.225152782245099
3105,-0.032175032175029
3106,-0.1334744787591439
3107,-0.1198101469978431
3108,0.1150695019791954
3109,0.1516613814973172
3110,-0.0183865777982036
3111,0.1949764881293648
3112,-0.0413061936342581
3113,0.0573368194119535
3114,-0.0045871559632985
3115,0.0
3116,-0.0183519911910405
3117,0.0055052942579782
3118,0.2370817886402126
3119,-0.1558560623424265
3120,-0.2942393453174635
3121,0.0413602941176486
3122,-0.0597783602335933
3123,0.1927578135756517
3124,-0.0642939150401774
3125,0.4930332261522091
3126,-0.1861264227933351
3127,-0.0573024854953105
3128,-0.2897370815573917
3129,0.205505639457086
3130,-0.0908873475245145
3131,0.0908048174345238
3132,0.2811800028594592
3133,0.0666761918369226
3134,-0.2147766323024
3135,-0.3448275862068959
3136,-0.2111729698598568
3137,0.2202854132745807
3138,-0.0958680855143268
3139,0.026356774889185
3140,-0.1223491027732577
3141,0.0047977738329507
3142,-0.0624099855976934
3143,0.0503826683620785
3144,-0.007198042132547
3145,0.004798464491372
3146,-0.1297266131744631
3147,0.091205837173578
3148,0.0239957767432986
3149,-0.0624279677295406
3150,0.0396560502347663
3151,0.2032405577824113
3152,-1.3561455710688972
3153,0.5406635934209875
3154,-0.0056915196357537
3155,-0.6069628950984897
3156,-0.5064456721915259
3157,0.5722133211261159
3158,-0.3329888620966724
3159,0.9384064152874968
3160,0.119291070211304
3161,-0.2362989323843371
3162,-0.1339871144307051
3163,-0.0741755106698593
3164,0.1168324167212905
3165,-0.129709531681832
3166,-0.0786407766990264
3167,-0.0343350287563039
3168,-0.0857110183543955
3169,0.0097194509082108
3170,0.3038075695394363
3171,0.2076163931628845
3172,-0.4485201691235267
3173,-0.1946416304098943
3174,-0.4600874166091622
3175,-0.3221352968246641
3176,0.0
3177,0.0025565639780112
3178,-0.0047042990134229
3179,-0.3261683681321444
3180,0.1843412361103923
3181,-0.0204865556978192
3182,0.0358386237968427
3183,0.1788725916083172
3184,0.0944576344744848
3185,0.0790775980817311
3186,0.0662791883348605
3187,-0.158095985097303
3188,0.137480877103517
3189,-0.1787994891443138
3190,0.0816701546628536
3191,-0.086849902932455
3192,-0.1176410413789669
3193,-0.0767813267813151
3194,-0.015358623867302
3195,0.2069124070810029
3196,-0.0690184049079853
3197,0.0715234494737993
3198,0.1326530612244851
