,0
616,16.436177861808652
617,-2.1612475625751815
618,-11.572455374238483
619,-36.58824963089731
620,-11.025154819637162
621,-4.504439907310099
622,10.104930345330152
623,-3.3144806063760712
624,-12.965479801960358
625,0.4566212690724911
626,-24.508474997448467
627,13.562295909388126
628,22.06990890880269
629,-4.47981887092608
630,18.209325893530885
631,-7.865124198101477
632,-6.372297576574202
633,-14.662729726827392
634,-9.79043889856169
635,13.370669917257054
636,1.6894655409964634
637,-4.23715370645639
638,-3.9766759846041237
639,4.0109025214782426
640,2.4789221471262994
641,-0.21040802029718697
642,0.5317320420818481
643,-1.5272715533976604
644,-13.829910514167322
645,8.874788310189183
646,1.4960194094845958
647,-0.977698966795288
648,-0.746411999171523
649,7.287124149380649
650,-2.9528915847948447
651,27.58506921681089
652,42.45344544987624
653,-43.700337888605105
654,28.8673817838529
655,-12.196659742299346
656,-27.825712543535946
657,-1.6384223094726351
658,-18.47586395360294
659,-10.964127951682482
660,19.938425575519684
661,32.15788345133127
662,-3.2808767933364473
663,9.041087097116804
664,7.090345753081667
665,19.038079986678685
666,18.383987760736154
667,-11.237587408484414
668,-6.9230046679966915
669,16.944085011116584
670,1.0560293636935691
671,19.28097997341667
672,12.340837714594104
673,-12.770435634945
674,9.78451016443995
675,-0.9356392890217685
676,13.710498610131589
677,12.501082918995449
678,2.6857021303069875
679,-5.9725622477742535
680,-10.661292075124823
681,-22.675573587128543
682,11.782961368556265
683,0.7127278384651654
684,15.087450706094705
685,-18.354264808809585
686,4.890859985270131
687,-11.701801180317283
688,4.468544926151489
689,3.687581723090357
690,-2.0559949716509602
691,-8.19844469100436
692,1.5199203778992052
693,-6.485757924246617
694,10.508115048676611
695,-4.496910867366197
696,7.133113542798009
697,-4.4040199049184725
698,14.443409661375997
699,-5.3361548555701255
700,86.43877561557078
701,55.131933479922665
702,-10.052480387489595
703,-104.21865160155978
704,-8.61059519638458
705,33.300318375366864
706,-15.445374858482802
707,-37.06702686757724
708,4.24466159018789
709,49.35989620660522
710,66.58357718696054
711,13.492525522234018
712,57.304848922757316
713,27.795369925497234
714,-38.2310358885802
715,59.44325724136681
716,53.24262548557418
717,-38.84255376562629
718,-75.9229705783618
719,7.795548442189217
720,-23.29582506282332
721,17.092765236798016
722,-10.940303160269384
723,-14.089607008774372
724,8.673096755252935
725,1.4549635264152836
726,2.6631023743716438
727,6.3575223772708025
728,11.233920122912417
729,2.8445619238884836
730,2.0403398553341723
731,-0.28419682130734814
732,8.447520667327002
733,-4.646583424204078
734,6.6948806595438795
735,34.10001607526468
736,-16.784353117962915
737,-3.2721372883156574
738,-10.498483700326243
739,1.5413348858627658
740,6.145481100391204
741,-5.497227572236071
742,0.6751274430189862
743,-2.554351350823067
744,-10.432608294192915
745,8.000192451660666
746,1.4793056484692046
747,7.613235156009763
748,3.4595246791229486
749,5.553680596406366
750,-48.90802205387181
751,4.39257876865407
752,0.32690313008193783
753,-1.1108523319833676
754,7.888851244494517
755,-21.920498000297034
756,-1.9297684808055495
757,-17.466963661527686
758,-6.322994357039869
759,2.382534905924402
760,7.500511273831956
761,11.110206785389602
762,-8.077985816056547
763,0.7233129250639774
764,-14.57177722577563
765,3.195546317295473
766,4.444094308936458
767,3.079124288458749
768,0.45708145133921385
769,1.1141136527839595
770,13.193312637123267
771,-13.281836502969547
772,-3.8161891145443745
773,0.755230413819866
774,5.906754706787103
775,11.912430838583221
776,33.09591021736799
777,-1.8579327354912183
778,-6.595431478000106
779,66.63234340393136
780,32.57832336870532
781,10.67062982335019
782,47.03325407920032
783,14.590173424304853
784,38.050659762417304
785,-14.00832357406972
786,-9.063290769933586
787,14.9888004860221
788,-19.669963607096207
789,8.818077400058112
790,42.72170017583903
791,6.962083857510004
792,-8.817623662895114
793,-24.470594924675602
794,28.860914488743116
795,-4.549181309890276
796,45.82192137824113
797,8.727414020179946
798,-31.12356898223526
799,8.800711893844023
800,17.80549409170101
801,23.53270845059332
802,-10.160127352021659
803,3.6020877268951157
804,-46.07497913603968
805,-42.3484881481822
806,-20.588320153973594
807,31.410179884086265
808,-20.683163266504792
809,-22.58266436232556
810,2.013843265253443
811,16.70076525557884
812,15.076935402931177
813,-29.323488000466835
814,15.520429934356125
815,18.930598708996914
816,12.871269367170688
817,25.429511773166528
818,-12.55923099739684
819,-6.256969302837266
820,-7.612891247977401
821,-9.394108310317838
822,6.980316571567501
823,16.56104003376666
824,-16.67450370351402
825,-71.80114519534729
826,-13.599624617619757
827,-24.256544084947656
828,-5.012411187926082
829,16.230081725026846
830,-3.544966398840912
831,3.2296192416655307
832,24.538413987675618
833,2.241846622242737
834,-16.191727572203373
835,-3.018469433227907
836,-15.289072634135513
837,4.234135567855558
838,7.007247313953371
839,5.1515006338047575
840,8.874077610940244
841,5.485472055623596
842,-18.957587182111386
843,15.581897206116826
844,22.457031485883853
845,-13.71864174321845
846,11.860400051473711
847,-19.59318968504739
848,-3.4486355186150495
849,19.1131350006254
850,-8.067509093975746
851,42.358870864282224
852,16.172410272340446
853,-22.575726496004926
854,-23.76519744764097
855,-0.8428748191838208
856,-25.303339053629816
857,2.9177911926055007
858,-0.6855848188062337
859,4.103367230390219
860,10.007404023984368
861,-5.251545502725921
862,5.498788318649219
863,-5.4389261032033955
864,-25.70603751782227
865,-11.16547427360384
866,-10.689422662020974
867,-15.400795666493508
868,4.783027959525658
869,6.300072748945369
870,-6.514653379150026
871,0.9940913237648967
872,-3.2347907562160163
873,-1.8733429276308806
874,12.996786447359627
875,29.403434364440013
876,44.37295030745216
877,-19.3258006582682
878,1.9556584187821513
879,12.621110717721203
880,15.643046478164653
881,-10.503245232128332
882,-9.139581619373569
883,-0.5997217028882191
884,-21.998214884656225
885,-2.4088972911725914
886,-9.255959613464082
887,8.104998506187085
888,1.3008372090220475
889,4.035866992508374
890,-0.3865036031205328
891,1.5204912349559012
892,5.161405110421896
893,-3.818691934470625
894,-7.411815995635533
895,2.0687995217269206
896,3.805242494148052
897,2.672019454372618
898,4.194227130705598
899,8.45618499324451
900,52.515936954181186
901,-37.68462516124598
902,2.476883386048399
903,-37.29449315272275
904,28.482001504352986
905,-9.156378979807142
906,-2.1602267868645884
907,7.921715214918659
908,-14.293463959504646
909,-1.8055873723135467
910,-5.853760644016496
911,-23.796431583948305
912,9.164609439936426
913,-6.640854011990321
914,-3.4367546972148344
915,16.911514424504652
916,5.622862921353982
917,6.299092478283706
918,-20.10544358876896
919,-2.1752123676536153
920,16.63243116023372
921,-2.458586836779536
922,7.691810968216527
923,-22.461385257797073
924,32.05355952270359
925,-32.50968214000351
926,43.97052523476283
927,-0.3939835506485805
928,-14.908254884356372
929,-3.3002805837884086
930,3.468368617423188
931,-18.310270510762066
932,-12.570353687807122
933,-1.217867745697917
934,13.15960923163608
935,-10.577460276424036
936,7.7520903594681645
937,5.391004764504935
938,-10.351177399856176
939,3.6140729548318853
940,8.296397561595521
941,-2.389467377342068
942,-11.6598631246635
943,-1.4357190458630689
944,3.565797836761243
945,1.512187121265336
946,1.6211284943375373
947,4.512309027432803
948,-3.8258591550718783
949,11.614876783168407
950,5.334250916306432
951,10.106915229063175
952,-37.61642263341356
953,21.74899667947129
954,14.600986425497318
955,16.175213159926898
956,-25.2918792311565
957,1.236419544683435
958,14.682403437341103
959,-13.432476760356613
960,4.876804686368064
961,-3.1442409864578185
962,-11.457948719615622
963,7.547901661081765
964,8.500183235663714
965,5.374284928490023
966,-1.6960550206716747
967,-5.063142803825525
968,-11.693329495723376
969,-5.971108058916956
970,8.407693828052679
971,5.649305982273842
972,1.551521217794987
973,7.2289594107374455
974,-3.8842400521870317
975,-12.147976528728849
976,25.763499081921708
977,-14.589418937808919
978,-46.62706412170525
979,-10.099032150871711
980,-27.89526136999386
981,-14.107918214775411
982,-2.071797797916221
983,-78.28910541710088
984,49.40072057088782
985,-14.62181544835191
986,-4.309404218964721
987,-2.0026002535784615
988,21.447763074471005
989,-3.66266699334502
990,-26.318983203153014
991,13.74183666997026
992,-6.1975439007716275
993,-6.595214584580336
994,-3.4680222053738476
995,10.474526724013334
996,23.679782958876793
997,9.384464369826132
998,0.37331668428616926
999,-3.060464703159368
1000,-32.249041444533354
1001,-17.983421403703872
1002,13.648502872323192
1003,3.650968229362547
1004,11.131345697287172
1005,50.53895111662705
1006,16.918276613248253
1007,-26.036553568222722
1008,0.5370824412462254
1009,14.70132837904064
1010,-11.050712157144847
1011,25.777979601313373
1012,14.841069352863496
1013,-7.85002664068311
1014,7.2963202919110435
1015,18.2302903061118
1016,17.634648763950622
1017,16.138346350526113
1018,-19.346581873471383
1019,45.776374574382956
1020,-23.053196529871865
1021,-22.237704931008484
1022,-13.089153144301596
1023,-13.02992825108971
1024,-30.121193954556603
1025,-25.32537568898767
1026,-12.217768232544705
1027,-12.580528539580813
1028,-28.38114985829971
1029,-3.2532011328705233
1030,-3.5443496248803212
1031,-9.584661739715143
1032,-13.875628843158687
1033,-2.1949076339208546
1034,-13.616082620636492
1035,15.240390912740988
1036,10.98099122595698
1037,-2.911963014694508
1038,-6.60164315154027
1039,-1.7384930115861896
1040,-4.095307121220109
1041,3.457858581526316
1042,-10.927801639359267
1043,-8.003553392375178
1044,-10.785583377751225
1045,19.086456889536695
1046,-4.017112174375106
1047,-13.683352637998766
1048,21.340472321856584
1049,-8.067500761708601
1050,-27.172906056154645
1051,42.16453690368088
1052,1.7796910555020427
1053,13.174697273092352
1054,20.274043833469236
1055,3.8839288030758956
1056,6.400941942871611
1057,-5.919389867861805
1058,-19.152355517049877
1059,3.912592974375253
1060,15.516684451248913
1061,13.78327557266199
1062,-13.154265197476196
1063,9.416618730545819
1064,-1.326737484383539
1065,8.078849648367962
1066,-0.1092496801474967
1067,-2.7208891846489633
1068,-7.429805442408156
1069,-2.8746062258371947
1070,0.8270469106002389
1071,-9.973494367649423
1072,-5.867762693564633
1073,-14.327240939130869
1074,9.952691729165974
1075,-32.90853828311065
1076,42.95288639787677
1077,-0.8255945052767296
1078,3.9238474259823537
1079,4.387381716155552
1080,-10.67564331805291
1081,26.3583130901331
1082,24.19046871380058
1083,-6.535524200343319
1084,6.904099896392081
1085,-2.0880623986815383
1086,20.14574191559998
1087,-7.48673405735002
1088,-2.15632469296371
1089,3.3054866370078853
1090,6.376620164237115
1091,5.395021078441472
1092,-17.783646241446174
1093,3.915650819481891
1094,-17.43069768560155
1095,-13.525539082911044
1096,-1.512467075596828
1097,16.01614369568828
1098,-22.660850652836004
1099,0.5275440508030674
1100,50.68326131492782
1101,-20.485845424300187
1102,-33.40042185207302
1103,1.9692580835759605
1104,-17.700969599566278
1105,21.64715337561497
1106,10.665348655514387
1107,4.130831095606756
1108,-26.493511778775947
1109,2.9049628088091923
1110,-2.0714266590522326
1111,-5.251398861495797
1112,16.61135781121373
1113,0.48263007426265997
1114,0.1364817867576924
1115,-10.25463401267184
1116,5.456045755680461
1117,19.64851474488739
1118,3.0253661166019703
1119,-23.109037190148296
1120,7.151516899415652
1121,10.090619758664733
1122,-21.360912795071293
1123,-10.95438052780509
1124,15.243665411669735
1125,31.986834362134687
1126,12.144919832737445
1127,-13.916995258126638
1128,11.800253216538948
1129,22.655368313363255
1130,6.002622229896147
1131,-6.627586340466702
1132,-24.27942894336668
1133,-1.723446459902983
1134,2.7879425200238668
1135,7.6444880213487325
1136,-3.337914092004192
1137,-11.925405978462175
1138,11.929277485438956
1139,11.109090620240005
1140,-7.336647761180158
1141,-10.65921781814051
1142,-1.8864315881089908
1143,-1.5654025307308457
1144,1.4290725807180493
1145,5.327247112826006
1146,-7.135092171549606
1147,2.1493802132469506
1148,0.7932799902777175
1149,2.983390069980792
1150,-63.92030445580336
1151,3.9955931966256646
1152,37.17872289037597
1153,11.335618304859238
1154,-2.468304360687417
1155,-18.385839881172302
1156,7.110005022202861
1157,5.349688181557431
1158,18.044248651740272
1159,23.291341950889805
1160,-13.56682675833162
1161,-3.5643617392931777
1162,13.415528719992395
1163,21.79745951616356
1164,-9.00032015818347
1165,5.895168582361512
1166,25.37368719716129
1167,-4.614887414841042
1168,1.5965117265066446
1169,0.48633416204405944
1170,-1.0267508996578278
1171,12.898195679608985
1172,-1.6288097879121155
1173,-1.1628251920236918
1174,-16.062907693575447
1175,-15.791936612474725
1176,40.75960141511758
1177,-9.530022155025327
1178,-31.006355652586382
1179,-0.8016729512226819
1180,-28.50717625419627
1181,-11.322111161748538
1182,-30.713232597038985
1183,34.751296312571135
1184,-7.472660081132235
1185,-1.4666987855144153
1186,12.118106680738967
1187,11.649849511108599
1188,-26.66020442361662
1189,22.139207369021786
1190,-8.010656011542578
1191,9.978692811251792
1192,-1.3516015058263413
1193,10.693550984474331
1194,-9.259883268998236
1195,-5.910762973355688
1196,6.231327597615799
1197,11.477383023012555
1198,-6.109496897394974
1199,-8.393611330360873
1200,-29.95645293538675
1201,-6.540691545226222
1202,-13.577662464883911
1203,-19.42877581048312
1204,29.577520102240463
1205,-19.445498521609384
1206,11.67454315901792
1207,-11.93375969868552
1208,-3.869381981071392
1209,-9.016871074782728
1210,-4.048482403806776
1211,8.52406675056849
1212,-18.050771286035886
1213,-2.022545758619531
1214,-7.071198222695088
1215,7.628451910289959
1216,-34.8859025762877
1217,33.92281948546112
1218,-7.204425871040092
1219,0.6332667157239861
1220,2.7164217223940113
1221,13.30327546207956
1222,-9.294324908529445
1223,0.7442817901650083
1224,15.530079644560779
1225,-32.52341571798088
1226,-6.705147587070362
1227,-13.939161028861394
1228,-36.84175209049878
1229,3.7340001391527533
1230,46.21213050999068
1231,-71.25359843923172
1232,-17.575126086188877
1233,-15.993161027958283
1234,-11.362677497418717
1235,-19.69878520226398
1236,-15.754352466464162
1237,29.17440351564189
1238,3.448660173253017
1239,25.14831340406304
1240,-3.8795336536956637
1241,30.710742996754494
1242,13.727322162915698
1243,44.78757530920947
1244,-20.159258201851795
1245,-9.817862653232076
1246,9.077793740473526
1247,8.453419287898253
1248,-8.186268471739147
1249,-3.791396739857111
1250,-32.26257390429273
1251,19.493635465202306
1252,15.021516593255457
1253,-8.293100372486135
1254,31.720266010150524
1255,-21.97418399727111
1256,6.694002608877498
1257,-8.97068393241603
1258,11.393484556737953
1259,-1.761260036100718
1260,15.659726861599765
1261,-1.0932830644100169
1262,1.4204163573650792
1263,2.120439026432636
1264,0.5878981497336329
1265,-9.207000138141527
1266,-6.042413050607524
1267,-2.097565530927068
1268,4.9502122080038955
1269,-11.174051691792938
1270,-5.030335741624058
1271,-13.456926251179741
1272,7.71935624489132
1273,15.788439480670874
1274,7.919687818247042
1275,24.80081824728574
1276,-36.142369502498525
1277,-18.09364613995109
1278,-11.632163466105903
1279,-4.711829088320924
1280,-14.147512082501088
